pair,h,lag,feature,n,hit
usdjpy,12,2,retest_down,20,0.5
usdjpy,12,2,elliott_pullback_bear,43,0.5813953488372093
usdjpy,12,2,range_tight,11,0.2727272727272727
usdjpy,12,2,price20_bear,129,0.5968992248062015
usdjpy,12,2,price200_bear,109,0.6605504587155964
usdjpy,12,2,trend_bear,79,0.620253164556962
usdjpy,12,2,volatility,104,0.6057692307692307
usdjpy,12,2,adx_up3,61,0.5409836065573771
usdjpy,12,2,rsi_down1,66,0.5757575757575758
usdjpy,12,2,di_cross_down,11,0.6363636363636364
usdjpy,12,2,price20_cross_down,13,0.7692307692307693
usdjpy,12,2,price200_cross_down,2,0.5
usdjpy,12,2,atr_expand,22,0.5909090909090909
usdjpy,12,2,bb_expand,73,0.547945205479452
usdjpy,12,2,breakout_down20,20,0.5
usdjpy,12,2,retest_down,20,0.5
usdjpy,12,3,adx_rising,140,0.5785714285714286
usdjpy,12,3,adx25,133,0.5864661654135338
usdjpy,12,3,di_strong_bear,118,0.559322033898305
usdjpy,12,3,macd_bear,143,0.5524475524475524
usdjpy,12,3,atr_expand,15,0.5333333333333333
usdjpy,12,3,bb_bear,129,0.5813953488372093
usdjpy,12,3,breakout_down20,14,0.6428571428571429
usdjpy,12,3,retest_down,14,0.6428571428571429
usdjpy,12,3,elliott_pullback_bear,45,0.6222222222222222
usdjpy,12,3,range_tight,10,0.3
usdjpy,12,3,price20_bear,132,0.5681818181818182
usdjpy,12,3,price200_bear,113,0.6637168141592921
usdjpy,12,3,trend_bear,81,0.6049382716049383
usdjpy,12,3,volatility,99,0.6363636363636364
usdjpy,12,3,adx_up3,61,0.5901639344262295
usdjpy,12,3,rsi_down1,55,0.5818181818181818
usdjpy,12,3,di_cross_down,7,0.5714285714285714
usdjpy,12,3,price20_cross_down,8,0.875
usdjpy,12,3,price200_cross_down,4,0.5
usdjpy,12,3,atr_expand,15,0.5333333333333333
usdjpy,12,3,bb_expand,69,0.6231884057971014
usdjpy,12,3,breakout_down20,14,0.6428571428571429
usdjpy,12,3,retest_down,14,0.6428571428571429
usdjpy,12,4,adx_rising,142,0.5563380281690141
usdjpy,12,4,adx25,133,0.6015037593984962
usdjpy,12,4,di_strong_bear,117,0.5470085470085471
usdjpy,12,4,macd_bear,141,0.5673758865248227
usdjpy,12,4,atr_expand,19,0.7894736842105263
usdjpy,12,4,bb_bear,138,0.5652173913043478
usdjpy,12,4,breakout_down20,15,0.6
usdjpy,12,4,retest_down,14,0.5714285714285714
usdjpy,12,4,elliott_pullback_bear,50,0.54
usdjpy,12,4,range_tight,11,0.36363636363636365
usdjpy,12,4,price20_bear,138,0.5507246376811594
usdjpy,12,4,price200_bear,116,0.6724137931034483
usdjpy,12,4,trend_bear,80,0.6125
usdjpy,12,4,volatility,109,0.5963302752293578
usdjpy,12,4,adx_up3,61,0.5737704918032787
usdjpy,12,4,rsi_down1,48,0.625
usdjpy,12,4,di_cross_down,7,0.42857142857142855
usdjpy,12,4,price20_cross_down,13,0.5384615384615384
usdjpy,12,4,price200_cross_down,5,0.6
usdjpy,12,4,atr_expand,19,0.7894736842105263
usdjpy,12,4,bb_expand,68,0.6029411764705882
usdjpy,12,4,breakout_down20,15,0.6
usdjpy,12,4,retest_down,14,0.5714285714285714
usdjpy,12,5,adx_rising,145,0.5724137931034483
usdjpy,12,5,adx25,132,0.6287878787878788
usdjpy,12,5,di_strong_bear,111,0.5495495495495496
usdjpy,12,5,macd_bear,140,0.5785714285714286
usdjpy,12,5,atr_expand,16,0.875
usdjpy,12,5,bb_bear,142,0.5704225352112676
usdjpy,12,5,breakout_down20,15,0.7333333333333333
usdjpy,12,5,retest_down,15,0.7333333333333333
usdjpy,12,5,elliott_pullback_bear,58,0.5862068965517241
usdjpy,12,5,range_tight,7,0.42857142857142855
usdjpy,12,5,price20_bear,140,0.5642857142857143
usdjpy,12,5,price200_bear,113,0.672566371681416
usdjpy,12,5,trend_bear,80,0.6
usdjpy,12,5,volatility,110,0.6090909090909091
usdjpy,12,5,adx_up3,54,0.5555555555555556
usdjpy,12,5,rsi_down1,42,0.5714285714285714
usdjpy,12,5,di_cross_down,9,0.5555555555555556
usdjpy,12,5,price20_cross_down,10,0.7
usdjpy,12,5,price200_cross_down,4,0.5
usdjpy,12,5,atr_expand,16,0.875
usdjpy,12,5,bb_expand,71,0.647887323943662
usdjpy,12,5,breakout_down20,15,0.7333333333333333
usdjpy,12,5,retest_down,15,0.7333333333333333
usdjpy,12,6,adx_rising,137,0.5620437956204379
usdjpy,12,6,adx25,133,0.6165413533834586
usdjpy,12,6,di_strong_bear,120,0.5583333333333333
usdjpy,12,6,macd_bear,135,0.5851851851851851
usdjpy,12,6,atr_expand,20,0.7
usdjpy,12,6,bb_bear,148,0.5472972972972973
usdjpy,12,6,breakout_down20,17,0.7058823529411765
usdjpy,12,6,retest_down,17,0.7058823529411765
usdjpy,12,6,elliott_pullback_bear,54,0.5555555555555556
usdjpy,12,6,range_tight,7,0.5714285714285714
usdjpy,12,6,price20_bear,142,0.5633802816901409
usdjpy,12,6,price200_bear,118,0.6694915254237288
usdjpy,12,6,trend_bear,77,0.5974025974025974
usdjpy,12,6,volatility,111,0.5855855855855856
usdjpy,12,6,adx_up3,46,0.5652173913043478
usdjpy,12,6,rsi_down1,73,0.6712328767123288
usdjpy,12,6,di_cross_down,12,0.6666666666666666
usdjpy,12,6,price20_cross_down,23,0.5217391304347826
usdjpy,12,6,price200_cross_down,10,0.8
usdjpy,12,6,atr_expand,20,0.7
usdjpy,12,6,bb_expand,68,0.5735294117647058
usdjpy,12,6,breakout_down20,17,0.7058823529411765
usdjpy,12,6,retest_down,17,0.7058823529411765
usdjpy,24,0,adx_rising,132,0.696969696969697
usdjpy,24,0,adx25,134,0.6343283582089553
usdjpy,24,0,di_strong_bear,100,0.66
usdjpy,24,0,macd_bear,138,0.6594202898550725
usdjpy,24,0,atr_expand,20,0.85
usdjpy,24,0,bb_bear,137,0.6861313868613139
usdjpy,24,0,breakout_down20,4,0.75
usdjpy,24,0,retest_down,4,0.75
usdjpy,24,0,elliott_pullback_bear,49,0.6530612244897959
usdjpy,24,0,range_tight,13,0.6153846153846154
usdjpy,24,0,price20_bear,137,0.6934306569343066
usdjpy,24,0,price200_bear,118,0.7542372881355932
usdjpy,24,0,trend_bear,80,0.7375
usdjpy,24,0,volatility,108,0.6851851851851852
usdjpy,24,0,adx_up3,55,0.6909090909090909
usdjpy,24,0,rsi_down1,8,0.875
usdjpy,24,0,di_cross_down,2,1.0
usdjpy,24,0,price20_cross_down,9,0.8888888888888888
usdjpy,24,0,price200_cross_down,1,1.0
usdjpy,24,0,atr_expand,20,0.85
usdjpy,24,0,bb_expand,61,0.6229508196721312
usdjpy,24,0,breakout_down20,4,0.75
usdjpy,24,0,retest_down,4,0.75
usdjpy,24,1,adx_rising,144,0.6597222222222222
usdjpy,24,1,adx25,131,0.6259541984732825
usdjpy,24,1,di_strong_bear,117,0.6666666666666666
usdjpy,24,1,macd_bear,133,0.6541353383458647
usdjpy,24,1,atr_expand,22,0.6818181818181818
usdjpy,24,1,bb_bear,136,0.6838235294117647
usdjpy,24,1,breakout_down20,15,0.6
usdjpy,24,1,retest_down,15,0.6
usdjpy,24,1,elliott_pullback_bear,36,0.7222222222222222
usdjpy,24,1,range_tight,7,0.7142857142857143
usdjpy,24,1,price20_bear,131,0.6793893129770993
usdjpy,24,1,price200_bear,117,0.7521367521367521
usdjpy,24,1,trend_bear,81,0.7407407407407407
usdjpy,24,1,volatility,108,0.6759259259259259
usdjpy,24,1,adx_up3,54,0.6851851851851852
usdjpy,24,1,rsi_down1,55,0.6545454545454545
usdjpy,24,1,di_cross_down,11,1.0
usdjpy,24,1,price20_cross_down,19,0.7894736842105263
usdjpy,24,1,price200_cross_down,10,0.7
usdjpy,24,1,atr_expand,22,0.6818181818181818
usdjpy,24,1,bb_expand,63,0.6349206349206349
usdjpy,24,1,breakout_down20,15,0.6
usdjpy,24,1,retest_down,15,0.6
usdjpy,24,2,adx_rising,140,0.6285714285714286
usdjpy,24,2,adx25,129,0.6511627906976745
usdjpy,24,2,di_strong_bear,117,0.6666666666666666
usdjpy,24,2,macd_bear,138,0.6521739130434783
usdjpy,24,2,atr_expand,22,0.6818181818181818
usdjpy,24,2,bb_bear,125,0.664
usdjpy,24,2,breakout_down20,20,0.65
usdjpy,24,2,retest_down,20,0.65
usdjpy,24,2,elliott_pullback_bear,43,0.627906976744186
usdjpy,24,2,range_tight,11,0.6363636363636364
usdjpy,24,2,price20_bear,129,0.6821705426356589
usdjpy,24,2,price200_bear,109,0.7522935779816514
usdjpy,24,2,trend_bear,79,0.7341772151898734
usdjpy,24,2,volatility,104,0.6730769230769231
usdjpy,24,2,adx_up3,61,0.639344262295082
usdjpy,24,2,rsi_down1,66,0.6818181818181818
usdjpy,24,2,di_cross_down,11,0.7272727272727273
usdjpy,24,2,price20_cross_down,13,0.9230769230769231
usdjpy,24,2,price200_cross_down,2,0.5
usdjpy,24,2,atr_expand,22,0.6818181818181818
usdjpy,24,2,bb_expand,73,0.6575342465753424
usdjpy,24,2,breakout_down20,20,0.65
usdjpy,24,2,retest_down,20,0.65
usdjpy,24,3,adx_rising,140,0.6785714285714286
usdjpy,24,3,adx25,133,0.6541353383458647
usdjpy,24,3,di_strong_bear,118,0.652542372881356
usdjpy,24,3,macd_bear,143,0.6503496503496503
usdjpy,24,3,atr_expand,15,0.6
usdjpy,24,3,bb_bear,129,0.6589147286821705
usdjpy,24,3,breakout_down20,14,0.7142857142857143
usdjpy,24,3,retest_down,14,0.7142857142857143
usdjpy,24,3,elliott_pullback_bear,45,0.7111111111111111
usdjpy,24,3,range_tight,10,0.6
usdjpy,24,3,price20_bear,132,0.6666666666666666
usdjpy,24,3,price200_bear,113,0.7522123893805309
usdjpy,24,3,trend_bear,81,0.7160493827160493
usdjpy,24,3,volatility,99,0.696969696969697
usdjpy,24,3,adx_up3,61,0.6557377049180327
usdjpy,24,3,rsi_down1,55,0.6181818181818182
usdjpy,24,3,di_cross_down,7,0.7142857142857143
usdjpy,24,3,price20_cross_down,8,0.875
usdjpy,24,3,price200_cross_down,4,0.5
usdjpy,24,3,atr_expand,15,0.6
usdjpy,24,3,bb_expand,69,0.6666666666666666
usdjpy,24,3,breakout_down20,14,0.7142857142857143
usdjpy,24,3,retest_down,14,0.7142857142857143
usdjpy,24,4,adx_rising,142,0.6408450704225352
usdjpy,24,4,adx25,133,0.6616541353383458
usdjpy,24,4,di_strong_bear,117,0.6495726495726496
usdjpy,24,4,macd_bear,141,0.6666666666666666
usdjpy,24,4,atr_expand,19,0.8947368421052632
usdjpy,24,4,bb_bear,138,0.6739130434782609
usdjpy,24,4,breakout_down20,15,0.7333333333333333
usdjpy,24,4,retest_down,14,0.7142857142857143
usdjpy,24,4,elliott_pullback_bear,50,0.64
usdjpy,24,4,range_tight,11,0.6363636363636364
usdjpy,24,4,price20_bear,138,0.6594202898550725
usdjpy,24,4,price200_bear,116,0.7586206896551724
usdjpy,24,4,trend_bear,80,0.7375
usdjpy,24,4,volatility,109,0.6880733944954128
usdjpy,24,4,adx_up3,61,0.6557377049180327
usdjpy,24,4,rsi_down1,48,0.75
usdjpy,24,4,di_cross_down,7,0.7142857142857143
usdjpy,24,4,price20_cross_down,13,0.6153846153846154
usdjpy,24,4,price200_cross_down,5,0.6
usdjpy,24,4,atr_expand,19,0.8947368421052632
usdjpy,24,4,bb_expand,68,0.6470588235294118
usdjpy,24,4,breakout_down20,15,0.7333333333333333
usdjpy,24,4,retest_down,14,0.7142857142857143
usdjpy,24,5,adx_rising,145,0.6620689655172414
usdjpy,24,5,adx25,132,0.6818181818181818
usdjpy,24,5,di_strong_bear,111,0.6576576576576577
usdjpy,24,5,macd_bear,140,0.6714285714285714
usdjpy,24,5,atr_expand,16,0.875
usdjpy,24,5,bb_bear,142,0.6830985915492958
usdjpy,24,5,breakout_down20,15,0.8
usdjpy,24,5,retest_down,15,0.8
usdjpy,24,5,elliott_pullback_bear,58,0.7068965517241379
usdjpy,24,5,range_tight,7,0.42857142857142855
usdjpy,24,5,price20_bear,140,0.6785714285714286
usdjpy,24,5,price200_bear,113,0.7610619469026548
usdjpy,24,5,trend_bear,80,0.7375
usdjpy,24,5,volatility,110,0.6636363636363637
usdjpy,24,5,adx_up3,54,0.6481481481481481
usdjpy,24,5,rsi_down1,42,0.6428571428571429
usdjpy,24,5,di_cross_down,9,0.5555555555555556
usdjpy,24,5,price20_cross_down,10,0.8
usdjpy,24,5,price200_cross_down,4,0.5
usdjpy,24,5,atr_expand,16,0.875
usdjpy,24,5,bb_expand,71,0.6901408450704225
usdjpy,24,5,breakout_down20,15,0.8
usdjpy,24,5,retest_down,15,0.8
usdjpy,24,6,adx_rising,137,0.6496350364963503
usdjpy,24,6,adx25,133,0.6766917293233082
usdjpy,24,6,di_strong_bear,120,0.6666666666666666
usdjpy,24,6,macd_bear,135,0.674074074074074
usdjpy,24,6,atr_expand,20,0.75
usdjpy,24,6,bb_bear,148,0.668918918918919
usdjpy,24,6,breakout_down20,17,0.7647058823529411
usdjpy,24,6,retest_down,17,0.7647058823529411
usdjpy,24,6,elliott_pullback_bear,54,0.6851851851851852
usdjpy,24,6,range_tight,7,0.5714285714285714
usdjpy,24,6,price20_bear,142,0.6830985915492958
usdjpy,24,6,price200_bear,118,0.7627118644067796
usdjpy,24,6,trend_bear,77,0.7402597402597403
usdjpy,24,6,volatility,111,0.6666666666666666
usdjpy,24,6,adx_up3,46,0.6521739130434783
usdjpy,24,6,rsi_down1,73,0.7397260273972602
usdjpy,24,6,di_cross_down,12,0.8333333333333334
usdjpy,24,6,price20_cross_down,23,0.7391304347826086
usdjpy,24,6,price200_cross_down,10,0.9
usdjpy,24,6,atr_expand,20,0.75
usdjpy,24,6,bb_expand,68,0.6470588235294118
usdjpy,24,6,breakout_down20,17,0.7647058823529411
usdjpy,24,6,retest_down,17,0.7647058823529411
eurjpy,1,0,adx_rising,163,0.17177914110429449
eurjpy,1,0,adx25,133,0.17293233082706766
eurjpy,1,0,di_strong_bear,105,0.2
eurjpy,1,0,macd_bear,155,0.17419354838709677
eurjpy,1,0,atr_expand,17,0.29411764705882354
eurjpy,1,0,bb_bear,155,0.1870967741935484
eurjpy,1,0,breakout_down20,7,0.14285714285714285
eurjpy,1,0,retest_down,7,0.14285714285714285
eurjpy,1,0,elliott_pullback_bear,66,0.21212121212121213
eurjpy,1,0,range_tight,27,0.18518518518518517
eurjpy,1,0,price20_bear,155,0.18064516129032257
eurjpy,1,0,price200_bear,116,0.14655172413793102
eurjpy,1,0,trend_bear,78,0.19230769230769232
eurjpy,1,0,volatility,116,0.1810344827586207
eurjpy,1,0,adx_up3,62,0.1774193548387097
eurjpy,1,0,rsi_down1,12,0.25
eurjpy,1,0,di_cross_down,3,0.3333333333333333
eurjpy,1,0,price20_cross_down,12,0.25
eurjpy,1,0,price200_cross_down,1,0.0
eurjpy,1,0,atr_expand,17,0.29411764705882354
eurjpy,1,0,bb_expand,77,0.2077922077922078
eurjpy,1,0,breakout_down20,7,0.14285714285714285
eurjpy,1,0,retest_down,7,0.14285714285714285
eurjpy,1,1,adx_rising,164,0.17073170731707318
eurjpy,1,1,adx25,135,0.1925925925925926
eurjpy,1,1,di_strong_bear,127,0.1889763779527559
eurjpy,1,1,macd_bear,158,0.1962025316455696
eurjpy,1,1,atr_expand,16,0.25
eurjpy,1,1,bb_bear,150,0.18666666666666668
eurjpy,1,1,breakout_down20,16,0.25
eurjpy,1,1,retest_down,15,0.26666666666666666
eurjpy,1,1,elliott_pullback_bear,65,0.26153846153846155
eurjpy,1,1,range_tight,28,0.14285714285714285
eurjpy,1,1,price20_bear,144,0.18055555555555555
eurjpy,1,1,price200_bear,116,0.15517241379310345
eurjpy,1,1,trend_bear,77,0.19480519480519481
eurjpy,1,1,volatility,118,0.17796610169491525
eurjpy,1,1,adx_up3,63,0.14285714285714285
eurjpy,1,1,rsi_down1,63,0.06349206349206349
eurjpy,1,1,di_cross_down,10,0.1
eurjpy,1,1,price20_cross_down,16,0.1875
eurjpy,1,1,price200_cross_down,7,0.14285714285714285
eurjpy,1,1,atr_expand,16,0.25
eurjpy,1,1,bb_expand,76,0.19736842105263158
eurjpy,1,1,breakout_down20,16,0.25
eurjpy,1,1,retest_down,15,0.26666666666666666
eurjpy,1,2,adx_rising,151,0.17880794701986755
eurjpy,1,2,adx25,139,0.19424460431654678
eurjpy,1,2,di_strong_bear,125,0.184
eurjpy,1,2,macd_bear,152,0.19078947368421054
eurjpy,1,2,atr_expand,21,0.23809523809523808
eurjpy,1,2,bb_bear,149,0.174496644295302
eurjpy,1,2,breakout_down20,12,0.4166666666666667
eurjpy,1,2,retest_down,11,0.36363636363636365
eurjpy,1,2,elliott_pullback_bear,58,0.2413793103448276
eurjpy,1,2,range_tight,26,0.11538461538461539
eurjpy,1,2,price20_bear,146,0.17123287671232876
eurjpy,1,2,price200_bear,118,0.16101694915254236
eurjpy,1,2,trend_bear,78,0.19230769230769232
eurjpy,1,2,volatility,115,0.19130434782608696
eurjpy,1,2,adx_up3,55,0.18181818181818182
eurjpy,1,2,rsi_down1,70,0.15714285714285714
eurjpy,1,2,di_cross_down,14,0.07142857142857142
eurjpy,1,2,price20_cross_down,18,0.16666666666666666
eurjpy,1,2,price200_cross_down,7,0.42857142857142855
eurjpy,1,2,atr_expand,21,0.23809523809523808
eurjpy,1,2,bb_expand,65,0.2
eurjpy,1,2,breakout_down20,12,0.4166666666666667
eurjpy,1,2,retest_down,11,0.36363636363636365
eurjpy,1,3,adx_rising,135,0.17777777777777778
eurjpy,1,3,adx25,140,0.21428571428571427
eurjpy,1,3,di_strong_bear,123,0.2032520325203252
eurjpy,1,3,macd_bear,158,0.17721518987341772
eurjpy,1,3,atr_expand,17,0.23529411764705882
eurjpy,1,3,bb_bear,149,0.20134228187919462
eurjpy,1,3,breakout_down20,11,0.2727272727272727
eurjpy,1,3,retest_down,11,0.2727272727272727
eurjpy,1,3,elliott_pullback_bear,68,0.17647058823529413
eurjpy,1,3,range_tight,26,0.15384615384615385
eurjpy,1,3,price20_bear,148,0.18243243243243243
eurjpy,1,3,price200_bear,115,0.14782608695652175
eurjpy,1,3,trend_bear,78,0.19230769230769232
eurjpy,1,3,volatility,115,0.1826086956521739
eurjpy,1,3,adx_up3,53,0.22641509433962265
eurjpy,1,3,rsi_down1,62,0.1774193548387097
eurjpy,1,3,di_cross_down,11,0.18181818181818182
eurjpy,1,3,price20_cross_down,23,0.21739130434782608
eurjpy,1,3,price200_cross_down,5,0.2
eurjpy,1,3,atr_expand,17,0.23529411764705882
eurjpy,1,3,bb_expand,82,0.18292682926829268
eurjpy,1,3,breakout_down20,11,0.2727272727272727
eurjpy,1,3,retest_down,11,0.2727272727272727
eurjpy,1,4,adx_rising,142,0.1619718309859155
eurjpy,1,4,adx25,134,0.21641791044776118
eurjpy,1,4,di_strong_bear,118,0.17796610169491525
eurjpy,1,4,macd_bear,153,0.17647058823529413
eurjpy,1,4,atr_expand,27,0.2222222222222222
eurjpy,1,4,bb_bear,139,0.18705035971223022
eurjpy,1,4,breakout_down20,16,0.3125
eurjpy,1,4,retest_down,16,0.3125
eurjpy,1,4,elliott_pullback_bear,64,0.109375
eurjpy,1,4,range_tight,20,0.1
eurjpy,1,4,price20_bear,142,0.1619718309859155
eurjpy,1,4,price200_bear,116,0.14655172413793102
eurjpy,1,4,trend_bear,77,0.16883116883116883
eurjpy,1,4,volatility,125,0.192
eurjpy,1,4,adx_up3,57,0.21052631578947367
eurjpy,1,4,rsi_down1,68,0.25
eurjpy,1,4,di_cross_down,16,0.25
eurjpy,1,4,price20_cross_down,18,0.05555555555555555
eurjpy,1,4,price200_cross_down,6,0.3333333333333333
eurjpy,1,4,atr_expand,27,0.2222222222222222
eurjpy,1,4,bb_expand,79,0.16455696202531644
eurjpy,1,4,breakout_down20,16,0.3125
eurjpy,1,4,retest_down,16,0.3125
eurjpy,1,5,adx_rising,146,0.1506849315068493
eurjpy,1,5,adx25,136,0.22058823529411764
eurjpy,1,5,di_strong_bear,114,0.18421052631578946
eurjpy,1,5,macd_bear,164,0.17073170731707318
eurjpy,1,5,atr_expand,25,0.28
eurjpy,1,5,bb_bear,138,0.18840579710144928
eurjpy,1,5,breakout_down20,14,0.21428571428571427
eurjpy,1,5,retest_down,14,0.21428571428571427
eurjpy,1,5,elliott_pullback_bear,61,0.18032786885245902
eurjpy,1,5,range_tight,23,0.08695652173913043
eurjpy,1,5,price20_bear,140,0.18571428571428572
eurjpy,1,5,price200_bear,112,0.14285714285714285
eurjpy,1,5,trend_bear,79,0.16455696202531644
eurjpy,1,5,volatility,122,0.19672131147540983
eurjpy,1,5,adx_up3,57,0.19298245614035087
eurjpy,1,5,rsi_down1,59,0.22033898305084745
eurjpy,1,5,di_cross_down,14,0.0
eurjpy,1,5,price20_cross_down,20,0.25
eurjpy,1,5,price200_cross_down,5,0.2
eurjpy,1,5,atr_expand,25,0.28
eurjpy,1,5,bb_expand,74,0.16216216216216217
eurjpy,1,5,breakout_down20,14,0.21428571428571427
eurjpy,1,5,retest_down,14,0.21428571428571427
eurjpy,1,6,adx_rising,151,0.19205298013245034
eurjpy,1,6,adx25,137,0.21897810218978103
eurjpy,1,6,di_strong_bear,116,0.20689655172413793
eurjpy,1,6,macd_bear,161,0.18012422360248448
eurjpy,1,6,atr_expand,24,0.20833333333333334
eurjpy,1,6,bb_bear,144,0.1736111111111111
eurjpy,1,6,breakout_down20,23,0.21739130434782608
eurjpy,1,6,retest_down,23,0.21739130434782608
eurjpy,1,6,elliott_pullback_bear,64,0.1875
eurjpy,1,6,range_tight,23,0.08695652173913043
eurjpy,1,6,price20_bear,146,0.18493150684931506
eurjpy,1,6,price200_bear,113,0.1415929203539823
eurjpy,1,6,trend_bear,79,0.16455696202531644
eurjpy,1,6,volatility,119,0.17647058823529413
eurjpy,1,6,adx_up3,56,0.21428571428571427
eurjpy,1,6,rsi_down1,82,0.17073170731707318
eurjpy,1,6,di_cross_down,16,0.0625
eurjpy,1,6,price20_cross_down,19,0.10526315789473684
eurjpy,1,6,price200_cross_down,5,0.0
eurjpy,1,6,atr_expand,24,0.20833333333333334
eurjpy,1,6,bb_expand,77,0.14285714285714285
eurjpy,1,6,breakout_down20,23,0.21739130434782608
eurjpy,1,6,retest_down,23,0.21739130434782608
eurjpy,3,0,adx_rising,163,0.3312883435582822
eurjpy,3,0,adx25,133,0.3082706766917293
eurjpy,3,0,di_strong_bear,105,0.3238095238095238
eurjpy,3,0,macd_bear,155,0.36774193548387096
eurjpy,3,0,atr_expand,17,0.47058823529411764
eurjpy,3,0,bb_bear,155,0.3741935483870968
eurjpy,3,0,breakout_down20,7,0.42857142857142855
eurjpy,3,0,retest_down,7,0.42857142857142855
eurjpy,3,0,elliott_pullback_bear,66,0.3333333333333333
eurjpy,3,0,range_tight,27,0.3333333333333333
eurjpy,3,0,price20_bear,155,0.36129032258064514
eurjpy,3,0,price200_bear,116,0.3017241379310345
eurjpy,3,0,trend_bear,78,0.2948717948717949
eurjpy,3,0,volatility,116,0.3793103448275862
eurjpy,3,0,adx_up3,62,0.3548387096774194
eurjpy,3,0,rsi_down1,12,0.3333333333333333
eurjpy,3,0,di_cross_down,3,0.6666666666666666
eurjpy,3,0,price20_cross_down,12,0.4166666666666667
eurjpy,3,0,price200_cross_down,1,0.0
eurjpy,3,0,atr_expand,17,0.47058823529411764
eurjpy,3,0,bb_expand,77,0.3246753246753247
eurjpy,3,0,breakout_down20,7,0.42857142857142855
eurjpy,3,0,retest_down,7,0.42857142857142855
eurjpy,3,1,adx_rising,164,0.3231707317073171
eurjpy,3,1,adx25,135,0.32592592592592595
eurjpy,3,1,di_strong_bear,127,0.3228346456692913
eurjpy,3,1,macd_bear,158,0.3860759493670886
eurjpy,3,1,atr_expand,16,0.5
eurjpy,3,1,bb_bear,150,0.38
eurjpy,3,1,breakout_down20,16,0.625
eurjpy,3,1,retest_down,15,0.6
eurjpy,3,1,elliott_pullback_bear,65,0.4
eurjpy,3,1,range_tight,28,0.35714285714285715
eurjpy,3,1,price20_bear,144,0.3611111111111111
eurjpy,3,1,price200_bear,116,0.3103448275862069
eurjpy,3,1,trend_bear,77,0.2987012987012987
eurjpy,3,1,volatility,118,0.3813559322033898
eurjpy,3,1,adx_up3,63,0.2698412698412698
eurjpy,3,1,rsi_down1,63,0.2698412698412698
eurjpy,3,1,di_cross_down,10,0.3
eurjpy,3,1,price20_cross_down,16,0.375
eurjpy,3,1,price200_cross_down,7,0.5714285714285714
eurjpy,3,1,atr_expand,16,0.5
eurjpy,3,1,bb_expand,76,0.35526315789473684
eurjpy,3,1,breakout_down20,16,0.625
eurjpy,3,1,retest_down,15,0.6
eurjpy,3,2,adx_rising,151,0.32450331125827814
eurjpy,3,2,adx25,139,0.3237410071942446
eurjpy,3,2,di_strong_bear,125,0.328
eurjpy,3,2,macd_bear,152,0.375
eurjpy,3,2,atr_expand,21,0.42857142857142855
eurjpy,3,2,bb_bear,149,0.3624161073825503
eurjpy,3,2,breakout_down20,12,0.4166666666666667
eurjpy,3,2,retest_down,11,0.36363636363636365
eurjpy,3,2,elliott_pullback_bear,58,0.46551724137931033
eurjpy,3,2,range_tight,26,0.23076923076923078
eurjpy,3,2,price20_bear,146,0.363013698630137
eurjpy,3,2,price200_bear,118,0.3050847457627119
eurjpy,3,2,trend_bear,78,0.2948717948717949
eurjpy,3,2,volatility,115,0.391304347826087
eurjpy,3,2,adx_up3,55,0.34545454545454546
eurjpy,3,2,rsi_down1,70,0.2714285714285714
eurjpy,3,2,di_cross_down,14,0.21428571428571427
eurjpy,3,2,price20_cross_down,18,0.2777777777777778
eurjpy,3,2,price200_cross_down,7,0.5714285714285714
eurjpy,3,2,atr_expand,21,0.42857142857142855
eurjpy,3,2,bb_expand,65,0.36923076923076925
eurjpy,3,2,breakout_down20,12,0.4166666666666667
eurjpy,3,2,retest_down,11,0.36363636363636365
eurjpy,3,3,adx_rising,135,0.34074074074074073
eurjpy,3,3,adx25,140,0.35
eurjpy,3,3,di_strong_bear,123,0.34959349593495936
eurjpy,3,3,macd_bear,158,0.379746835443038
eurjpy,3,3,atr_expand,17,0.35294117647058826
eurjpy,3,3,bb_bear,149,0.3959731543624161
eurjpy,3,3,breakout_down20,11,0.2727272727272727
eurjpy,3,3,retest_down,11,0.2727272727272727
