timeframe,direction,horizon_bars,base_feature,added_feature,disc_n,disc_rate,disc_increment,val_n,val_rate,val_increment,oos_n,oos_rate,oos_increment
d1,bull,3,atr_expand,ema200_rising,346,0.59248555,0.04394934,70,0.68571429,-0.00136054,89,0.50561798,0.04847512
d1,bull,3,atr_expand,momentum_bull,165,0.46666667,-0.08186954,42,,,27,,
d1,bull,3,atr_expand,rsi60,142,0.48591549,-0.06262072,38,,,28,,
d1,bull,3,atr_expand,macd_bull,257,0.47470817,-0.07382804,51,0.64705882,-0.04001601,41,,
d1,bull,3,atr_expand,macd_rising,243,0.48148148,-0.06705473,71,0.59154930,-0.09552553,36,,
d1,bull,3,atr_expand,adx25,323,0.61609907,0.06756286,47,,,69,0.57971014,0.12256729
d1,bull,3,atr_expand,adx_rising,401,0.57855362,0.03001741,97,0.72164948,0.03457465,114,0.45614035,-0.00100251
d1,bull,3,atr_expand,di_bull,269,0.46096654,-0.08756967,69,0.66666667,-0.02040816,43,,
d1,bull,3,atr_expand,di_strong_bull,203,0.45320197,-0.09533424,61,0.62295082,-0.06412401,38,,
d1,bull,3,atr_expand,volatility,436,0.59862385,0.05008764,112,0.71428571,0.02721088,96,0.46875000,0.01160714
d1,bull,3,atr_expand,bb_bull,244,0.47950820,-0.06902801,58,0.60344828,-0.08362655,41,,
d1,bull,3,atr_expand,bb_upper,137,0.42335766,-0.12517855,39,,,29,,
d1,bull,3,atr_expand,body_bull,135,0.47407407,-0.07446214,38,,,22,,
d1,bull,3,atr_expand,rsi_up1,197,0.47208122,-0.07645499,60,0.63333333,-0.05374150,32,,
d1,bull,3,atr_expand,rsi_up3,172,0.44186047,-0.10667574,58,0.56896552,-0.11810931,29,,
d1,bull,3,atr_expand,rsi_cross50_up,43,,,13,,,5,,
d1,bull,3,atr_expand,rsi_cross55_up,36,,,11,,,5,,
d1,bull,3,atr_expand,macd_cross_up,20,,,10,,,3,,
d1,bull,3,atr_expand,macd_accel_up,243,0.48148148,-0.06705473,71,0.59154930,-0.09552553,36,,
d1,bull,3,atr_expand,adx_up3,229,0.67685590,0.12831969,38,,,60,0.46666667,0.00952381
d1,bull,3,atr_expand,adx_cross25_up,22,,,5,,,10,,
d1,bull,3,atr_expand,di_cross_up,22,,,10,,,2,,
d1,bull,3,atr_expand,di_spread_up3,178,0.41573034,-0.13280587,65,0.58461538,-0.10245945,28,,
d1,bull,3,atr_expand,ema20_slope_up3,268,0.50000000,-0.04853621,61,0.63934426,-0.04773057,51,0.45098039,-0.00616246
d1,bull,3,atr_expand,price20_cross_up,50,0.36000000,-0.18853621,14,,,4,,
d1,bull,3,atr_expand,price200_cross_up,23,,,5,,,5,,
d1,bull,3,atr_expand,breakout20_up,55,0.40000000,-0.14853621,22,,,12,,
d1,bull,3,atr_expand,bb_expand,313,0.59744409,0.04890788,96,0.73958333,0.05250850,84,0.48809524,0.03095238
d1,bull,3,atr_expand,body_expand,266,0.52631579,-0.02222042,62,0.72580645,0.03873162,45,,
d1,bull,5,atr_expand,trend_bull,305,0.70163934,0.02829574,59,0.83050847,0.04139283,84,0.76190476,0.12619048
d1,bull,5,atr_expand,price20_bull,245,0.62448980,-0.04885381,62,0.74193548,-0.04718016,43,,
d1,bull,5,atr_expand,price200_bull,346,0.69364162,0.02029801,70,0.87142857,0.08231293,89,0.70786517,0.07215088
d1,bull,5,atr_expand,ema20_rising,245,0.62448980,-0.04885381,62,0.74193548,-0.04718016,43,,
d1,bull,5,atr_expand,ema200_rising,346,0.69364162,0.02029801,70,0.87142857,0.08231293,89,0.70786517,0.07215088
d1,bull,5,atr_expand,momentum_bull,165,0.61212121,-0.06122239,42,,,27,,
d1,bull,5,atr_expand,rsi60,142,0.61971831,-0.05362530,38,,,28,,
d1,bull,5,atr_expand,macd_bull,257,0.60311284,-0.07023077,51,0.78431373,-0.00480192,41,,
d1,bull,5,atr_expand,macd_rising,243,0.62139918,-0.05194443,71,0.71830986,-0.07080579,36,,
d1,bull,5,atr_expand,adx25,323,0.71826625,0.04492265,47,,,69,0.75362319,0.11790890
d1,bull,5,atr_expand,adx_rising,401,0.70822943,0.03488582,97,0.80412371,0.01500807,114,0.62280702,-0.01290727
d1,bull,5,atr_expand,di_bull,269,0.59107807,-0.08226554,69,0.79710145,0.00798580,43,,
d1,bull,5,atr_expand,di_strong_bull,203,0.59113300,-0.08221060,61,0.77049180,-0.01862384,38,,
d1,bull,5,atr_expand,volatility,436,0.71330275,0.03995915,112,0.79464286,0.00552721,96,0.67708333,0.04136905
d1,bull,5,atr_expand,bb_bull,244,0.63114754,-0.04219606,58,0.72413793,-0.06497772,41,,
d1,bull,5,atr_expand,bb_upper,137,0.59124088,-0.08210273,39,,,29,,
d1,bull,5,atr_expand,body_bull,135,0.60740741,-0.06593620,38,,,22,,
d1,bull,5,atr_expand,rsi_up1,197,0.60406091,-0.06928269,60,0.70000000,-0.08911565,32,,
d1,bull,5,atr_expand,rsi_up3,172,0.59883721,-0.07450640,58,0.68965517,-0.09946047,29,,
d1,bull,5,atr_expand,rsi_cross50_up,43,,,13,,,5,,
d1,bull,5,atr_expand,rsi_cross55_up,36,,,11,,,5,,
d1,bull,5,atr_expand,macd_cross_up,20,,,10,,,3,,
d1,bull,5,atr_expand,macd_accel_up,243,0.62139918,-0.05194443,71,0.71830986,-0.07080579,36,,
d1,bull,5,atr_expand,adx_up3,229,0.78602620,0.11268260,38,,,60,0.60000000,-0.03571429
d1,bull,5,atr_expand,adx_cross25_up,22,,,5,,,10,,
d1,bull,5,atr_expand,di_cross_up,22,,,10,,,2,,
d1,bull,5,atr_expand,di_spread_up3,178,0.55617978,-0.11716383,65,0.70769231,-0.08142334,28,,
d1,bull,5,atr_expand,ema20_slope_up3,268,0.63805970,-0.03528390,61,0.80327869,0.01416304,51,0.54901961,-0.08669468
d1,bull,5,atr_expand,price20_cross_up,50,0.58000000,-0.09334361,14,,,4,,
d1,bull,5,atr_expand,price200_cross_up,23,,,5,,,5,,
d1,bull,5,atr_expand,breakout20_up,55,0.60000000,-0.07334361,22,,,12,,
d1,bull,5,atr_expand,bb_expand,313,0.71884984,0.04550623,96,0.86458333,0.07546769,84,0.63095238,-0.00476190
d1,bull,5,atr_expand,body_expand,266,0.65037594,-0.02296767,62,0.82258065,0.03346500,45,,
d1,bear,1,atr_expand,trend_bear,175,0.27428571,-0.06161567,66,0.48484848,0.06988250,21,,
d1,bear,1,atr_expand,price20_bear,404,0.30940594,-0.02649545,85,0.52941176,0.11444578,97,0.44329897,-0.00670103
d1,bear,1,atr_expand,price200_bear,303,0.31683168,-0.01906970,77,0.54545455,0.13048856,51,0.31372549,-0.13627451
d1,bear,1,atr_expand,ema20_falling,404,0.30940594,-0.02649545,85,0.52941176,0.11444578,97,0.44329897,-0.00670103
d1,bear,1,atr_expand,ema200_falling,303,0.31683168,-0.01906970,77,0.54545455,0.13048856,51,0.31372549,-0.13627451
d1,bear,1,atr_expand,momentum_bear,268,0.25746269,-0.07843870,53,0.54716981,0.13220382,75,0.41333333,-0.03666667
d1,bear,1,atr_expand,rsi40,236,0.33050847,-0.00539291,50,0.60000000,0.18503401,70,0.40000000,-0.05000000
d1,bear,1,atr_expand,macd_bear,392,0.35204082,0.01613943,96,0.51041667,0.09545068,99,0.45454545,0.00454545
d1,bear,1,atr_expand,macd_falling,406,0.32019704,-0.01570434,76,0.48684211,0.07187612,104,0.46153846,0.01153846
d1,bear,1,atr_expand,adx25,323,0.38699690,0.05109552,47,,,69,0.46376812,0.01376812
d1,bear,1,atr_expand,adx_rising,401,0.35411471,0.01821333,97,0.41237113,-0.00259485,114,0.45614035,0.00614035
d1,bear,1,atr_expand,di_bear,380,0.34736842,0.01146703,78,0.53846154,0.12349555,97,0.43298969,-0.01701031
d1,bear,1,atr_expand,di_strong_bear,320,0.35937500,0.02347361,64,0.54687500,0.13190901,87,0.44827586,-0.00172414
d1,bear,1,atr_expand,volatility,436,0.37155963,0.03565825,112,0.49107143,0.07610544,96,0.46875000,0.01875000
d1,bear,1,atr_expand,bb_bear,404,0.31930693,-0.01659446,89,0.51685393,0.10188795,99,0.44444444,-0.00555556
d1,bear,1,atr_expand,bb_lower,275,0.33090909,-0.00499230,55,0.58181818,0.16685220,85,0.42352941,-0.02647059
d1,bear,1,atr_expand,body_bear,190,0.28947368,-0.04642770,29,,,31,,
d1,bear,1,atr_expand,rsi_down1,285,0.30175439,-0.03414700,46,,,62,0.43548387,-0.01451613
d1,bear,1,atr_expand,rsi_down3,335,0.32537313,-0.01052825,59,0.50847458,0.09350859,91,0.46153846,0.01153846
d1,bear,1,atr_expand,rsi_cross50_down,73,0.24657534,-0.08932604,14,,,20,,
d1,bear,1,atr_expand,rsi_cross45_down,87,0.25287356,-0.08302782,10,,,18,,
d1,bear,1,atr_expand,macd_cross_down,37,,,7,,,17,,
d1,bear,1,atr_expand,macd_accel_down,406,0.32019704,-0.01570434,76,0.48684211,0.07187612,104,0.46153846,0.01153846
d1,bear,1,atr_expand,adx_up3,229,0.42358079,0.08767940,38,,,60,0.50000000,0.05000000
d1,bear,1,atr_expand,adx_cross25_up,22,,,5,,,10,,
d1,bear,1,atr_expand,di_cross_down,53,0.32075472,-0.01514667,9,,,15,,
d1,bear,1,atr_expand,di_spread_down3,342,0.34502924,0.00912785,57,0.43859649,0.02363050,95,0.47368421,0.02368421
d1,bear,1,atr_expand,ema20_slope_down3,381,0.33070866,-0.00519273,86,0.51162791,0.09666192,89,0.42696629,-0.02303371
d1,bear,1,atr_expand,price20_cross_down,84,0.21428571,-0.12161567,13,,,20,,
d1,bear,1,atr_expand,price200_cross_down,49,,,5,,,13,,
d1,bear,1,atr_expand,breakout20_down,110,0.40000000,0.06409861,22,,,34,,
d1,bear,1,atr_expand,bb_expand,313,0.36741214,0.03151075,96,0.46875000,0.05378401,84,0.45238095,0.00238095
d1,bear,1,atr_expand,body_expand,266,0.30451128,-0.03139011,62,0.41935484,0.00438885,45,,
d1,bear,1,adx_up3,trend_bear,645,0.25271318,-0.03885010,116,0.30172414,0.05264665,65,0.21538462,0.00183225
d1,bear,1,adx_up3,price20_bear,1000,0.30800000,0.01643672,193,0.26424870,0.01517121,233,0.23175966,0.01820730
d1,bear,1,adx_up3,price200_bear,970,0.27835052,-0.01321276,186,0.25806452,0.00898703,169,0.23668639,0.02313403
d1,bear,1,adx_up3,ema20_falling,1000,0.30800000,0.01643672,193,0.26424870,0.01517121,233,0.23175966,0.01820730
d1,bear,1,adx_up3,ema200_falling,970,0.27835052,-0.01321276,186,0.25806452,0.00898703,169,0.23668639,0.02313403
d1,bear,1,adx_up3,momentum_bear,799,0.28535670,-0.00620658,170,0.24705882,-0.00201867,197,0.23857868,0.02502632
d1,bear,1,adx_up3,rsi40,887,0.29199549,0.00043221,157,0.26114650,0.01206901,203,0.21674877,0.00319641
d1,bear,1,adx_up3,macd_bear,1021,0.30558276,0.01401949,195,0.26153846,0.01246097,237,0.23628692,0.02273456
d1,bear,1,adx_up3,macd_falling,1209,0.28370554,-0.00785773,269,0.23420074,-0.01487675,239,0.23849372,0.02494136
d1,bear,1,adx_up3,adx25,1524,0.31233596,0.02077268,311,0.25723473,0.00815724,303,0.22772277,0.01417041
d1,bear,1,adx_up3,adx_rising,2364,0.29103215,-0.00053113,533,0.24765478,-0.00142271,483,0.21325052,-0.00030184
d1,bear,1,adx_up3,di_bear,999,0.31031031,0.01874703,192,0.26562500,0.01654751,235,0.23404255,0.02049019
d1,bear,1,adx_up3,di_strong_bear,999,0.31031031,0.01874703,192,0.26562500,0.01654751,235,0.23404255,0.02049019
d1,bear,1,adx_up3,volatility,853,0.35287222,0.06130894,142,0.35915493,0.11007744,189,0.28571429,0.07216192
d1,bear,1,adx_up3,bb_bear,995,0.30753769,0.01597441,193,0.26424870,0.01517121,234,0.23504274,0.02149037
d1,bear,1,adx_up3,bb_lower,835,0.30419162,0.01262834,151,0.27152318,0.02244569,194,0.23195876,0.01840640
d1,bear,1,adx_up3,body_bear,332,0.32831325,0.03674998,59,0.27118644,0.02210895,51,0.33333333,0.11978097
d1,bear,1,adx_up3,rsi_down1,503,0.30218688,0.01062360,126,0.23809524,-0.01098225,93,0.30107527,0.08752291
d1,bear,1,adx_up3,rsi_down3,563,0.28952043,-0.00204285,112,0.28571429,0.03663679,126,0.23809524,0.02454288
d1,bear,1,adx_up3,rsi_cross50_down,8,,,1,,,2,,
d1,bear,1,adx_up3,rsi_cross45_down,7,,,4,,,4,,
d1,bear,1,adx_up3,macd_cross_down,10,,,4,,,1,,
d1,bear,1,adx_up3,macd_accel_down,1209,0.28370554,-0.00785773,269,0.23420074,-0.01487675,239,0.23849372,0.02494136
d1,bear,1,adx_up3,adx_cross25_up,170,0.27058824,-0.02097504,38,,,37,,
d1,bear,1,adx_up3,di_cross_down,0,,,0,,,1,,
d1,bear,1,adx_up3,di_spread_down3,573,0.28970332,-0.00185996,116,0.30172414,0.05264665,135,0.26666667,0.05311431
d1,bear,1,adx_up3,ema20_slope_down3,996,0.31024096,0.01867769,192,0.26562500,0.01654751,233,0.23175966,0.01820730
d1,bear,1,adx_up3,price20_cross_down,11,,,1,,,2,,
d1,bear,1,adx_up3,price200_cross_down,45,,,9,,,11,,
d1,bear,1,adx_up3,breakout20_down,250,0.34000000,0.04843672,32,,,49,,
d1,bear,1,adx_up3,atr_expand,229,0.42358079,0.13201751,38,,,60,0.50000000,0.28644764
d1,bear,1,adx_up3,bb_expand,1472,0.30638587,0.01482259,316,0.25949367,0.01041618,310,0.22903226,0.01547990
d1,bear,1,adx_up3,body_expand,657,0.30441400,0.01285073,136,0.23529412,-0.01378337,133,0.18796992,-0.02558244
d1,bear,1,volatility,trend_bear,1493,0.24112525,-0.04774420,356,0.42696629,0.09011183,123,0.13821138,-0.14605258
d1,bear,1,volatility,price20_bear,2344,0.29394198,0.00507253,392,0.38775510,0.05090064,420,0.28571429,0.00145033
d1,bear,1,volatility,price200_bear,2035,0.27125307,-0.01761638,428,0.41355140,0.07669694,284,0.23239437,-0.05186959
d1,bear,1,volatility,ema20_falling,2344,0.29394198,0.00507253,392,0.38775510,0.05090064,420,0.28571429,0.00145033
d1,bear,1,volatility,ema200_falling,2035,0.27125307,-0.01761638,428,0.41355140,0.07669694,284,0.23239437,-0.05186959
d1,bear,1,volatility,momentum_bear,1593,0.28248588,-0.00638358,249,0.41767068,0.08081622,283,0.26501767,-0.01924629
d1,bear,1,volatility,rsi40,1075,0.30139535,0.01252590,168,0.45833333,0.12147887,191,0.25654450,-0.02771946
d1,bear,1,volatility,macd_bear,2329,0.30528124,0.01641179,449,0.35412027,0.01726581,435,0.29195402,0.00769006
d1,bear,1,volatility,macd_falling,2247,0.27191811,-0.01695134,411,0.32360097,-0.01325349,360,0.29166667,0.00740271
d1,bear,1,volatility,adx25,2310,0.32337662,0.03450717,361,0.30470914,-0.03214532,432,0.27314815,-0.01111581
d1,bear,1,volatility,adx_rising,2194,0.29443938,0.00556993,401,0.36907731,0.03222285,387,0.27131783,-0.01294613
d1,bear,1,volatility,di_bear,2362,0.30906012,0.02019067,401,0.39650873,0.05965427,406,0.28817734,0.00391338
d1,bear,1,volatility,di_strong_bear,1808,0.32522124,0.03635179,281,0.43772242,0.10086796,308,0.29220779,0.00794383
d1,bear,1,volatility,bb_bear,2323,0.29530779,0.00643834,404,0.39108911,0.05423465,429,0.27972028,-0.00454368
d1,bear,1,volatility,bb_lower,1101,0.30426885,0.01539940,188,0.43085106,0.09399660,192,0.28645833,0.00219437
d1,bear,1,volatility,body_bear,727,0.28198074,-0.00688871,118,0.38135593,0.04450147,124,0.25000000,-0.03426396
d1,bear,1,volatility,rsi_down1,1152,0.28038194,-0.00848751,210,0.38095238,0.04409792,186,0.28494624,0.00068228
d1,bear,1,volatility,rsi_down3,1263,0.27315914,-0.01571031,234,0.36324786,0.02639340,229,0.29694323,0.01267927
d1,bear,1,volatility,rsi_cross50_down,266,0.26315789,-0.02571156,50,0.38000000,0.04314554,53,0.33962264,0.05535868
d1,bear,1,volatility,rsi_cross45_down,277,0.29241877,0.00354932,44,,,41,,
d1,bear,1,volatility,macd_cross_down,173,0.20809249,-0.08077697,29,,,31,,
d1,bear,1,volatility,macd_accel_down,2247,0.27191811,-0.01695134,411,0.32360097,-0.01325349,360,0.29166667,0.00740271
d1,bear,1,volatility,adx_up3,853,0.35287222,0.06400276,142,0.35915493,0.02230047,189,0.28571429,0.00145033
d1,bear,1,volatility,adx_cross25_up,87,0.27586207,-0.01300738,15,,,19,,
d1,bear,1,volatility,di_cross_down,220,0.23636364,-0.05250581,46,,,36,,
d1,bear,1,volatility,di_spread_down3,1320,0.27045455,-0.01841491,244,0.36475410,0.02789964,249,0.32128514,0.03702118
d1,bear,1,volatility,ema20_slope_down3,2369,0.30265935,0.01378990,401,0.39650873,0.05965427,426,0.27934272,-0.00492124
d1,bear,1,volatility,price20_cross_down,314,0.24203822,-0.04683123,60,0.36666667,0.02981221,57,0.33333333,0.04906937
d1,bear,1,volatility,price200_cross_down,104,0.26923077,-0.01963868,17,,,24,,
d1,bear,1,volatility,breakout20_down,320,0.31875000,0.02988055,52,0.38461538,0.04776092,59,0.28813559,0.00387163
d1,bear,1,volatility,atr_expand,436,0.37155963,0.08269018,112,0.49107143,0.15421697,96,0.46875000,0.18448604
d1,bear,1,volatility,bb_expand,1189,0.33809924,0.04922979,245,0.40408163,0.06722717,229,0.29694323,0.01267927
d1,bear,1,volatility,body_expand,1344,0.29241071,0.00354126,263,0.35741445,0.02055999,205,0.25365854,-0.03060542
d1,bear,1,adx25,trend_bear,1558,0.23491656,-0.05012115,299,0.27759197,0.03711780,158,0.10759494,-0.11170331
d1,bear,1,adx25,price20_bear,2614,0.27811783,-0.00691989,431,0.26914153,0.02866736,463,0.19654428,-0.02275397
d1,bear,1,adx25,price200_bear,2205,0.25759637,-0.02744134,425,0.25411765,0.01364347,293,0.18088737,-0.03841087
d1,bear,1,adx25,ema20_falling,2614,0.27811783,-0.00691989,431,0.26914153,0.02866736,463,0.19654428,-0.02275397
d1,bear,1,adx25,ema200_falling,2205,0.25759637,-0.02744134,425,0.25411765,0.01364347,293,0.18088737,-0.03841087
d1,bear,1,adx25,momentum_bear,1921,0.27017179,-0.01486593,312,0.27243590,0.03196172,307,0.19869707,-0.02060118
d1,bear,1,adx25,rsi40,1463,0.26862611,-0.01641160,222,0.30180180,0.06132763,224,0.17857143,-0.04072682
d1,bear,1,adx25,macd_bear,2787,0.29027628,0.00523857,573,0.26178010,0.02130593,563,0.22380107,0.00450282
d1,bear,1,adx25,macd_falling,2952,0.28252033,-0.00251739,646,0.23219814,-0.00827603,493,0.21298174,-0.00631650
d1,bear,1,adx25,adx_rising,3020,0.28741722,0.00237951,613,0.25611746,0.01564328,532,0.25375940,0.03446115
d1,bear,1,adx25,di_bear,2576,0.28998447,0.00494676,408,0.28431373,0.04383955,462,0.20995671,-0.00934154
d1,bear,1,adx25,di_strong_bear,2236,0.29069767,0.00565996,330,0.30303030,0.06255613,383,0.22715405,0.00785580
d1,bear,1,adx25,volatility,2310,0.32337662,0.03833891,361,0.30470914,0.06423497,432,0.27314815,0.05384990
d1,bear,1,adx25,bb_bear,2611,0.27920337,-0.00583434,466,0.26394850,0.02347432,495,0.21212121,-0.00717703
d1,bear,1,adx25,bb_lower,1203,0.28345802,-0.00157969,186,0.30107527,0.06060109,204,0.19117647,-0.02812178
d1,bear,1,adx25,body_bear,783,0.28607918,0.00104147,135,0.26666667,0.02619249,119,0.17647059,-0.04282766
d1,bear,1,adx25,rsi_down1,1300,0.29538462,0.01034690,278,0.21223022,-0.02824396,214,0.22897196,0.00967372
d1,bear,1,adx25,rsi_down3,1458,0.28463649,-0.00040122,313,0.22683706,-0.01363711,266,0.20676692,-0.01253133
d1,bear,1,adx25,rsi_cross50_down,182,0.29120879,0.00617108,31,,,45,,
d1,bear,1,adx25,rsi_cross45_down,173,0.27745665,-0.00758107,33,,,25,,
d1,bear,1,adx25,macd_cross_down,237,0.26582278,-0.01921493,52,0.25000000,0.00952583,36,,
d1,bear,1,adx25,macd_accel_down,2952,0.28252033,-0.00251739,646,0.23219814,-0.00827603,493,0.21298174,-0.00631650
d1,bear,1,adx25,adx_up3,1524,0.31233596,0.02729825,311,0.25723473,0.01676055,303,0.22772277,0.00842453
d1,bear,1,adx25,adx_cross25_up,262,0.25954198,-0.02549573,54,0.22222222,-0.01825195,55,0.27272727,0.05342903
d1,bear,1,adx25,di_cross_down,108,0.31481481,0.02977710,28,,,23,,
d1,bear,1,adx25,di_spread_down3,1564,0.28644501,0.00140730,335,0.24179104,0.00131687,290,0.20000000,-0.01929825
d1,bear,1,adx25,ema20_slope_down3,2586,0.28190255,-0.00313516,427,0.27400468,0.03353051,460,0.20869565,-0.01060259
d1,bear,1,adx25,price20_cross_down,265,0.26792453,-0.01711318,47,,,55,0.21818182,-0.00111643
d1,bear,1,adx25,price200_cross_down,91,0.23076923,-0.05426848,8,,,24,,
d1,bear,1,adx25,breakout20_down,304,0.31907895,0.03404123,39,,,49,,
d1,bear,1,adx25,atr_expand,323,0.38699690,0.10195919,47,,,69,0.46376812,0.24446987
d1,bear,1,adx25,bb_expand,1394,0.31563845,0.03060074,281,0.26690391,0.02642974,259,0.24324324,0.02394500
d1,bear,1,adx25,body_expand,1648,0.29611650,0.01107879,352,0.22443182,-0.01604236,286,0.17832168,-0.04097657
d1,bear,3,atr_expand,trend_bear,175,0.43428571,-0.10346467,66,0.75757576,0.09771181,21,,
d1,bear,3,atr_expand,price20_bear,404,0.53465347,-0.00309692,85,0.75294118,0.09307723,97,0.68041237,0.03755523
d1,bear,3,atr_expand,price200_bear,303,0.48514851,-0.05260187,77,0.80519481,0.14533086,51,0.58823529,-0.05462185
d1,bear,3,atr_expand,ema20_falling,404,0.53465347,-0.00309692,85,0.75294118,0.09307723,97,0.68041237,0.03755523
d1,bear,3,atr_expand,ema200_falling,303,0.48514851,-0.05260187,77,0.80519481,0.14533086,51,0.58823529,-0.05462185
d1,bear,3,atr_expand,momentum_bear,268,0.53358209,-0.00416830,53,0.79245283,0.13258888,75,0.66666667,0.02380952
d1,bear,3,atr_expand,rsi40,236,0.55084746,0.01309707,50,0.86000000,0.20013605,70,0.62857143,-0.01428571
d1,bear,3,atr_expand,macd_bear,392,0.57397959,0.03622921,96,0.70833333,0.04846939,99,0.67676768,0.03391053
d1,bear,3,atr_expand,macd_falling,406,0.54187192,0.00412154,76,0.71052632,0.05066237,104,0.70192308,0.05906593
d1,bear,3,atr_expand,adx25,323,0.60681115,0.06906076,47,,,69,0.66666667,0.02380952
d1,bear,3,atr_expand,adx_rising,401,0.55610973,0.01835934,97,0.65979381,-0.00007013,114,0.64912281,0.00626566
d1,bear,3,atr_expand,di_bear,380,0.56315789,0.02540751,78,0.76923077,0.10936682,97,0.67010309,0.02724595
d1,bear,3,atr_expand,di_strong_bear,320,0.57500000,0.03724961,64,0.75000000,0.09013605,87,0.68965517,0.04679803
d1,bear,3,atr_expand,volatility,436,0.57568807,0.03793769,112,0.72321429,0.06335034,96,0.68750000,0.04464286
d1,bear,3,atr_expand,bb_bear,404,0.54455446,0.00680407,89,0.73033708,0.07047313,99,0.67676768,0.03391053
d1,bear,3,atr_expand,bb_lower,275,0.57818182,0.04043143,55,0.81818182,0.15831787,85,0.65882353,0.01596639
d1,bear,3,atr_expand,body_bear,190,0.51578947,-0.02196091,29,,,31,,
d1,bear,3,atr_expand,rsi_down1,285,0.52631579,-0.01143460,46,,,62,0.64516129,0.00230415
d1,bear,3,atr_expand,rsi_down3,335,0.55820896,0.02045857,59,0.69491525,0.03505131,91,0.70329670,0.06043956
d1,bear,3,atr_expand,rsi_cross50_down,73,0.47945205,-0.05829833,14,,,20,,
d1,bear,3,atr_expand,rsi_cross45_down,87,0.55172414,0.01397375,10,,,18,,
d1,bear,3,atr_expand,macd_cross_down,37,,,7,,,17,,
d1,bear,3,atr_expand,macd_accel_down,406,0.54187192,0.00412154,76,0.71052632,0.05066237,104,0.70192308,0.05906593
d1,bear,3,atr_expand,adx_up3,229,0.58515284,0.04740245,38,,,60,0.66666667,0.02380952
d1,bear,3,atr_expand,adx_cross25_up,22,,,5,,,10,,
d1,bear,3,atr_expand,di_cross_down,53,0.52830189,-0.00944850,9,,,15,,
d1,bear,3,atr_expand,di_spread_down3,342,0.57309942,0.03534903,57,0.63157895,-0.02828500,95,0.71578947,0.07293233
d1,bear,3,atr_expand,ema20_slope_down3,381,0.54855643,0.01080605,86,0.74418605,0.08432210,89,0.67415730,0.03130016
d1,bear,3,atr_expand,price20_cross_down,84,0.42857143,-0.10917896,13,,,20,,
d1,bear,3,atr_expand,price200_cross_down,49,,,5,,,13,,
d1,bear,3,atr_expand,breakout20_down,110,0.59090909,0.05315871,22,,,34,,
