timeframe,period,from_target,to_target,conditions,samples,continuation_rate,unconditional_rate,lift,wilson95_lower,post_target_mfe_pips_mean,post_target_mae_pips_mean
h4,oos,50,100,atr_expand+breakout20_up+impulse_bull+mtf_volatility,59,0.44067797,0.34415584,1.28046051,0.32150212,56.62203390,-28.13898305
h4,discovery,50,100,adx25+atr_expand+close_near_high+mtf_volatility,311,0.73311897,0.39513721,1.85535291,0.68133250,106.39678457,-60.16848875
h4,validation,50,100,adx25+atr_expand+close_near_high+mtf_volatility,47,0.80851064,0.40374460,2.00252992,0.67455995,122.36808511,-127.85744681
h4,oos,50,100,adx25+atr_expand+close_near_high+mtf_volatility,23,0.30434783,0.34415584,0.88433142,0.15604024,44.51304348,-92.26956522
h4,discovery,50,100,atr_expand+close_near_high+mtf_volatility+cross_group_return_up,298,0.72818792,0.39513721,1.84287357,0.67501016,94.62651007,-45.20335570
h4,validation,50,100,atr_expand+close_near_high+mtf_volatility+cross_group_return_up,46,0.58695652,0.40374460,1.45378173,0.44339498,72.75869565,-119.75434783
h4,oos,50,100,atr_expand+close_near_high+mtf_volatility+cross_group_return_up,38,0.71052632,0.34415584,2.06454816,0.55242862,79.95263158,1.83157895
h4,discovery,50,100,macd_accel_up+atr_expand+impulse_bull+mtf_volatility,793,0.72635561,0.39513721,1.83823642,0.69429021,100.90315259,-37.42219420
h4,validation,50,100,macd_accel_up+atr_expand+impulse_bull+mtf_volatility,180,0.61111111,0.40374460,1.51360814,0.53828197,86.87944444,-82.91277778
h4,oos,50,100,macd_accel_up+atr_expand+impulse_bull+mtf_volatility,116,0.32758621,0.34415584,0.95185426,0.24890298,45.74913793,-38.35431034
h4,discovery,50,100,atr_expand+horizontal_break_up+impulse_bull+mtf_volatility,235,0.72340426,0.39513721,1.83076723,0.66296822,117.76000000,-19.82212766
h4,validation,50,100,atr_expand+horizontal_break_up+impulse_bull+mtf_volatility,82,0.45121951,0.40374460,1.11758650,0.34811270,63.73536585,-64.79756098
h4,oos,50,100,atr_expand+horizontal_break_up+impulse_bull+mtf_volatility,40,0.65000000,0.34415584,1.88867925,0.49505881,72.37000000,-7.75500000
h4,discovery,50,100,atr_expand+structure_bull_transition+strong_close_bull+mtf_volatility,363,0.72176309,0.39513721,1.82661381,0.67352424,113.18842975,-27.25895317
h4,validation,50,100,atr_expand+structure_bull_transition+strong_close_bull+mtf_volatility,67,0.79104478,0.40374460,1.95927024,0.67928193,130.08358209,-122.58955224
h4,oos,50,100,atr_expand+structure_bull_transition+strong_close_bull+mtf_volatility,39,0.84615385,0.34415584,2.45863570,0.70270536,91.71538462,-26.12307692
h4,discovery,50,100,atr_expand+impulse_bull+mtf_volatility,814,0.72113022,0.39513721,1.82501218,0.68933987,100.64238329,-38.74766585
h4,validation,50,100,atr_expand+impulse_bull+mtf_volatility,183,0.60109290,0.40374460,1.48879489,0.52877057,86.00655738,-84.26775956
h4,oos,50,100,atr_expand+impulse_bull+mtf_volatility,125,0.36800000,0.34415584,1.06928302,0.28856997,49.91680000,-49.28880000
h4,discovery,50,100,trend_bull+atr_expand+breakout20_up+mtf_volatility,225,0.72000000,0.39513721,1.82215185,0.65801625,122.78355556,-19.87333333
h4,validation,50,100,trend_bull+atr_expand+breakout20_up+mtf_volatility,59,0.47457627,0.40374460,1.17543683,0.35265877,59.24745763,-76.99661017
h4,oos,50,100,trend_bull+atr_expand+breakout20_up+mtf_volatility,14,0.00000000,0.34415584,0.00000000,0.00000000,14.76428571,-51.52142857
h4,discovery,50,100,sma_stack_bull+atr_expand+horizontal_break_up+mtf_volatility,167,0.71856287,0.39513721,1.81851482,0.64603621,135.29880240,-21.92035928
h4,validation,50,100,sma_stack_bull+atr_expand+horizontal_break_up+mtf_volatility,41,0.26829268,0.40374460,0.66451089,0.15694964,46.20000000,-60.15609756
h4,oos,50,100,sma_stack_bull+atr_expand+horizontal_break_up+mtf_volatility,12,0.00000000,0.34415584,0.00000000,0.00000000,11.04166667,-54.25833333
h4,discovery,50,100,trend_bull+atr_expand+impulse_bull+mtf_volatility,280,0.71785714,0.39513721,1.81672878,0.66247008,117.66250000,-28.59607143
h4,validation,50,100,trend_bull+atr_expand+impulse_bull+mtf_volatility,68,0.44117647,0.40374460,1.09271176,0.32946234,49.01764706,-83.52205882
h4,oos,50,100,trend_bull+atr_expand+impulse_bull+mtf_volatility,20,0.20000000,0.34415584,0.58113208,0.08065766,33.15500000,-54.60000000
h4,discovery,50,100,atr_expand+impulse_bull+mtf_volatility+cross_target_relative_up,386,0.71761658,0.39513721,1.81611997,0.67073495,91.78393782,-33.91165803
h4,validation,50,100,atr_expand+impulse_bull+mtf_volatility+cross_target_relative_up,76,0.63157895,0.40374460,1.56430315,0.51925065,105.47105263,-33.27631579
h4,oos,50,100,atr_expand+impulse_bull+mtf_volatility+cross_target_relative_up,57,0.29824561,0.34415584,0.86660046,0.19532550,43.31929825,-58.27719298
h4,discovery,50,100,atr_expand+strong_close_bull+mtf_volatility+cross_group_return_up,253,0.71541502,0.39513721,1.81054834,0.65691679,96.05415020,-43.13715415
h4,validation,50,100,atr_expand+strong_close_bull+mtf_volatility+cross_group_return_up,37,0.72972973,0.40374460,1.80740431,0.57021832,88.86756757,-138.68378378
h4,oos,50,100,atr_expand+strong_close_bull+mtf_volatility+cross_group_return_up,26,1.00000000,0.34415584,2.90566038,0.87127108,104.78076923,22.31923077
h4,discovery,50,100,di_strong_bull+atr_expand+breakout20_up+mtf_volatility,407,0.71498771,0.39513721,1.80946693,0.66928049,102.18402948,-30.67321867
h4,validation,50,100,di_strong_bull+atr_expand+breakout20_up+mtf_volatility,92,0.51086957,0.40374460,1.26532854,0.41035492,77.59673913,-68.99347826
h4,oos,50,100,di_strong_bull+atr_expand+breakout20_up+mtf_volatility,62,0.41935484,0.34415584,1.21850274,0.30477586,54.65483871,-30.21935484
h4,discovery,50,100,atr_expand+breakout20_up+mtf_volatility,465,0.71182796,0.39513721,1.80147032,0.66905895,97.43053763,-34.84666667
h4,validation,50,100,atr_expand+breakout20_up+mtf_volatility,98,0.54081633,0.40374460,1.33950108,0.44248042,77.00408163,-65.25204082
h4,oos,50,100,atr_expand+breakout20_up+mtf_volatility,62,0.41935484,0.34415584,1.21850274,0.30477586,54.65483871,-30.21935484
h4,discovery,50,100,macd_accel_up+atr_expand+breakout20_up+mtf_volatility,465,0.71182796,0.39513721,1.80147032,0.66905895,97.43053763,-34.84666667
h4,validation,50,100,macd_accel_up+atr_expand+breakout20_up+mtf_volatility,98,0.54081633,0.40374460,1.33950108,0.44248042,77.00408163,-65.25204082
h4,oos,50,100,macd_accel_up+atr_expand+breakout20_up+mtf_volatility,62,0.41935484,0.34415584,1.21850274,0.30477586,54.65483871,-30.21935484
h4,discovery,50,100,atr_expand+structure_bull_transition+impulse_bull+mtf_volatility,599,0.71118531,0.39513721,1.79984393,0.67363631,102.61519199,-34.23422371
h4,validation,50,100,atr_expand+structure_bull_transition+impulse_bull+mtf_volatility,170,0.58823529,0.40374460,1.45694901,0.51309991,84.35294118,-88.80235294
h4,oos,50,100,atr_expand+structure_bull_transition+impulse_bull+mtf_volatility,111,0.35135135,0.34415584,1.02090770,0.26887012,48.17927928,-49.52342342
h4,discovery,50,100,price200_bull+atr_expand+impulse_bull+mtf_volatility,480,0.71041667,0.39513721,1.79789867,0.66829680,103.05854167,-28.63312500
h4,validation,50,100,price200_bull+atr_expand+impulse_bull+mtf_volatility,112,0.48214286,0.40374460,1.19417785,0.39173990,62.00178571,-73.25803571
h4,oos,50,100,price200_bull+atr_expand+impulse_bull+mtf_volatility,43,0.39534884,0.34415584,1.14874945,0.26365315,52.63023256,-34.82558140
h4,discovery,50,100,sma_stack_bull+atr_expand+breakout20_up+mtf_volatility,201,0.70646766,0.39513721,1.78790467,0.64011459,125.08905473,-23.18606965
h4,validation,50,100,sma_stack_bull+atr_expand+breakout20_up+mtf_volatility,50,0.40000000,0.40374460,0.99072533,0.27608390,54.36800000,-66.82800000
h4,oos,50,100,sma_stack_bull+atr_expand+breakout20_up+mtf_volatility,12,0.00000000,0.34415584,0.00000000,0.00000000,11.04166667,-54.25833333
h4,discovery,50,100,di_strong_bull+atr_expand+impulse_bull+mtf_volatility,540,0.70555556,0.39513721,1.78559634,0.66576900,97.17740741,-31.20037037
h4,validation,50,100,di_strong_bull+atr_expand+impulse_bull+mtf_volatility,128,0.55468750,0.40374460,1.37385739,0.46824339,87.41953125,-63.90000000
h4,oos,50,100,di_strong_bull+atr_expand+impulse_bull+mtf_volatility,90,0.35555556,0.34415584,1.03312369,0.26443869,48.33666667,-38.94888889
h4,discovery,50,100,sma_stack_bull+atr_expand+impulse_bull+mtf_volatility,258,0.70542636,0.39513721,1.78526937,0.64711606,119.09224806,-32.10968992
h4,validation,50,100,sma_stack_bull+atr_expand+impulse_bull+mtf_volatility,57,0.36842105,0.40374460,0.91251017,0.25523557,42.74035088,-73.19298246
h4,oos,50,100,sma_stack_bull+atr_expand+impulse_bull+mtf_volatility,21,0.19047619,0.34415584,0.55345912,0.07667565,32.46190476,-82.35238095
h4,discovery,50,100,atr_expand+impulse_bull+mtf_volatility+cross_group_return_up,412,0.70388350,0.39513721,1.78136474,0.65807973,88.60388350,-46.98276699
h4,validation,50,100,atr_expand+impulse_bull+mtf_volatility+cross_group_return_up,100,0.60000000,0.40374460,1.48608799,0.50200259,68.56500000,-87.12800000
h4,oos,50,100,atr_expand+impulse_bull+mtf_volatility+cross_group_return_up,80,0.35000000,0.34415584,1.01698113,0.25454551,47.26625000,-35.33000000
h4,discovery,50,100,trend_bull+atr_expand+horizontal_break_up+mtf_volatility,193,0.69948187,0.39513721,1.77022525,0.63142153,126.06010363,-23.65647668
h4,validation,50,100,trend_bull+atr_expand+horizontal_break_up+mtf_volatility,50,0.38000000,0.40374460,0.94118906,0.25862789,53.42800000,-73.35600000
h4,oos,50,100,trend_bull+atr_expand+horizontal_break_up+mtf_volatility,14,0.00000000,0.34415584,0.00000000,0.00000000,14.76428571,-51.52142857
h4,discovery,50,100,adx25+atr_expand+impulse_bull+mtf_volatility,466,0.69742489,0.39513721,1.76501953,0.65424213,98.22210300,-54.26459227
h4,validation,50,100,adx25+atr_expand+impulse_bull+mtf_volatility,99,0.67676768,0.40374460,1.67622719,0.57952968,86.67272727,-98.93838384
h4,oos,50,100,adx25+atr_expand+impulse_bull+mtf_volatility,31,0.25806452,0.34415584,0.74984784,0.13701706,39.11612903,-90.01290323
h4,discovery,50,100,di_strong_bull+atr_expand+horizontal_break_up+mtf_volatility,228,0.69736842,0.39513721,1.76487661,0.63487332,117.52324561,-23.11271930
h4,validation,50,100,di_strong_bull+atr_expand+horizontal_break_up+mtf_volatility,78,0.42307692,0.40374460,1.04788256,0.31959060,67.54102564,-72.19615385
h4,oos,50,100,di_strong_bull+atr_expand+horizontal_break_up+mtf_volatility,43,0.60465116,0.34415584,1.75691093,0.45579063,68.43488372,-12.17674419
h4,discovery,50,100,adx25+atr_expand+strong_close_bull+mtf_volatility,254,0.69685039,0.39513721,1.76356561,0.63774008,108.58582677,-65.96496063
h4,validation,50,100,adx25+atr_expand+strong_close_bull+mtf_volatility,45,0.84444444,0.40374460,2.09153125,0.71216091,126.82888889,-127.80666667
h4,oos,50,100,adx25+atr_expand+strong_close_bull+mtf_volatility,11,0.63636364,0.34415584,1.84905660,0.35380117,72.18181818,-140.23636364
h4,discovery,50,100,atr_expand+horizontal_break_up+mtf_volatility,248,0.69354839,0.39513721,1.75520900,0.63358140,113.16854839,-21.96532258
h4,validation,50,100,atr_expand+horizontal_break_up+mtf_volatility,84,0.46428571,0.40374460,1.14994904,0.36154228,67.56785714,-67.60238095
h4,oos,50,100,atr_expand+horizontal_break_up+mtf_volatility,43,0.60465116,0.34415584,1.75691093,0.45579063,68.43488372,-12.17674419
h4,discovery,50,100,macd_accel_up+atr_expand+horizontal_break_up+mtf_volatility,248,0.69354839,0.39513721,1.75520900,0.63358140,113.16854839,-21.96532258
h4,validation,50,100,macd_accel_up+atr_expand+horizontal_break_up+mtf_volatility,84,0.46428571,0.40374460,1.14994904,0.36154228,67.56785714,-67.60238095
h4,oos,50,100,macd_accel_up+atr_expand+horizontal_break_up+mtf_volatility,43,0.60465116,0.34415584,1.75691093,0.45579063,68.43488372,-12.17674419
h4,discovery,50,100,price200_bull+atr_expand+horizontal_break_up+mtf_volatility,234,0.69230769,0.39513721,1.75206909,0.63046352,116.07777778,-21.88803419
h4,validation,50,100,price200_bull+atr_expand+horizontal_break_up+mtf_volatility,84,0.46428571,0.40374460,1.14994904,0.36154228,67.56785714,-67.60238095
h4,oos,50,100,price200_bull+atr_expand+horizontal_break_up+mtf_volatility,28,0.42857143,0.34415584,1.24528302,0.26508547,57.98928571,-17.49285714
h4,discovery,50,100,atr_expand+close_near_high+mtf_volatility+cross_group_bull,210,0.69047619,0.39513721,1.74743399,0.62499833,88.27238095,-57.79095238
h4,validation,50,100,atr_expand+close_near_high+mtf_volatility+cross_group_bull,46,0.58695652,0.40374460,1.45378173,0.44339498,72.75869565,-119.75434783
h4,oos,50,100,atr_expand+close_near_high+mtf_volatility+cross_group_bull,42,0.64285714,0.34415584,1.86792453,0.49166366,74.85238095,1.85000000
h4,discovery,50,100,trend_bull+atr_expand+structure_bull_transition+mtf_volatility,243,0.68724280,0.39513721,1.73925103,0.62641954,118.15226337,-34.22921811
h4,validation,50,100,trend_bull+atr_expand+structure_bull_transition+mtf_volatility,65,0.44615385,0.40374460,1.10503979,0.33169527,57.75538462,-83.28615385
h4,oos,50,100,trend_bull+atr_expand+structure_bull_transition+mtf_volatility,22,0.18181818,0.34415584,0.52830189,0.07306885,33.51363636,-52.82727273
h4,discovery,50,100,sma_stack_bull+atr_expand+structure_bull_transition+mtf_volatility,232,0.68534483,0.39513721,1.73444771,0.62298243,120.06120690,-37.68836207
h4,validation,50,100,sma_stack_bull+atr_expand+structure_bull_transition+mtf_volatility,54,0.37037037,0.40374460,0.91733827,0.25423375,52.90925926,-72.33518519
h4,oos,50,100,sma_stack_bull+atr_expand+structure_bull_transition+mtf_volatility,21,0.19047619,0.34415584,0.55345912,0.07667565,32.46190476,-82.35238095
h4,discovery,50,100,price200_bull+atr_expand+breakout20_up+mtf_volatility,338,0.68047337,0.39513721,1.72211919,0.62897323,102.76124260,-27.70118343
h4,validation,50,100,price200_bull+atr_expand+breakout20_up+mtf_volatility,93,0.51612903,0.40374460,1.27835526,0.41595549,69.89139785,-70.46881720
h4,oos,50,100,price200_bull+atr_expand+breakout20_up+mtf_volatility,28,0.42857143,0.34415584,1.24528302,0.26508547,57.98928571,-17.49285714
h4,discovery,50,100,adx25+atr_expand+breakout20_up+mtf_volatility,228,0.67543860,0.39513721,1.70937735,0.61219264,91.45833333,-61.31535088
h4,validation,50,100,adx25+atr_expand+breakout20_up+mtf_volatility,29,0.58620690,0.40374460,1.45192505,0.40737836,78.96896552,-33.14482759
h4,oos,50,100,adx25+atr_expand+breakout20_up+mtf_volatility,10,0.10000000,0.34415584,0.29056604,0.01787621,21.43000000,-91.55000000
h4,discovery,50,100,atr_expand+breakout20_up+mtf_volatility+cross_group_return_up,260,0.67307692,0.39513721,1.70340050,0.61389891,86.74038462,-62.09038462
h4,validation,50,100,atr_expand+breakout20_up+mtf_volatility+cross_group_return_up,62,0.50000000,0.40374460,1.23840666,0.37922741,67.91935484,-80.14838710
h4,oos,50,100,atr_expand+breakout20_up+mtf_volatility+cross_group_return_up,62,0.41935484,0.34415584,1.21850274,0.30477586,54.65483871,-30.21935484
h4,discovery,50,100,price200_bull+macd_accel_up+atr_expand+mtf_volatility,538,0.66728625,0.39513721,1.68874565,0.62640876,97.50371747,-35.23308550
h4,validation,50,100,price200_bull+macd_accel_up+atr_expand+mtf_volatility,124,0.51612903,0.40374460,1.27835526,0.42901545,65.17338710,-71.88225806
h4,oos,50,100,price200_bull+macd_accel_up+atr_expand+mtf_volatility,49,0.30612245,0.34415584,0.88948787,0.19515491,39.44081633,-35.30204082
h4,discovery,50,100,trend_bull+atr_expand+horizontal_break_up+strong_close_bull,851,0.66627497,0.39513721,1.68618635,0.63390880,94.59353702,-4.42397180
h4,validation,50,100,trend_bull+atr_expand+horizontal_break_up+strong_close_bull,101,0.53465347,0.40374460,1.32423682,0.43789671,60.67524752,-51.65346535
h4,oos,50,100,trend_bull+atr_expand+horizontal_break_up+strong_close_bull,97,0.56701031,0.34415584,1.64753939,0.46771585,68.30927835,-42.01030928
h4,discovery,50,100,trend_bull+macd_accel_up+atr_expand+mtf_volatility,324,0.66358025,0.39513721,1.67936663,0.61048255,110.58796296,-35.71450617
h4,validation,50,100,trend_bull+macd_accel_up+atr_expand+mtf_volatility,79,0.50632911,0.40374460,1.25408269,0.39837397,56.28987342,-79.88481013
h4,oos,50,100,trend_bull+macd_accel_up+atr_expand+mtf_volatility,19,0.10526316,0.34415584,0.30585899,0.02935856,22.72105263,-51.88421053
h4,discovery,50,100,price200_bull+atr_expand+structure_bull_transition+mtf_volatility,407,0.66339066,0.39513721,1.67888684,0.61614344,99.97592138,-38.24103194
h4,validation,50,100,price200_bull+atr_expand+structure_bull_transition+mtf_volatility,105,0.46666667,0.40374460,1.15584621,0.37411114,61.40666667,-80.43047619
h4,oos,50,100,price200_bull+atr_expand+structure_bull_transition+mtf_volatility,45,0.37777778,0.34415584,1.09769392,0.25108085,51.94000000,-34.83777778
h4,discovery,50,100,atr_expand+impulse_bull+mtf_volatility+cross_group_bull,308,0.66233766,0.39513721,1.67622194,0.60781154,81.00064935,-56.88084416
h4,validation,50,100,atr_expand+impulse_bull+mtf_volatility+cross_group_bull,89,0.61797753,0.40374460,1.53061497,0.51414120,70.32696629,-92.97865169
h4,oos,50,100,atr_expand+impulse_bull+mtf_volatility+cross_group_bull,84,0.33333333,0.34415584,0.96855346,0.24177214,46.27261905,-33.55119048
h4,discovery,50,100,di_strong_bull+atr_expand+horizontal_break_up+strong_close_bull,1224,0.65686275,0.39513721,1.66236621,0.62981233,88.98251634,-5.62238562
h4,validation,50,100,di_strong_bull+atr_expand+horizontal_break_up+strong_close_bull,200,0.53500000,0.40374460,1.32509512,0.46586647,84.90100000,-25.09300000
h4,oos,50,100,di_strong_bull+atr_expand+horizontal_break_up+strong_close_bull,185,0.57297297,0.34415584,1.66486486,0.50092339,66.91513514,-22.64756757
h4,discovery,50,100,price200_bull+atr_expand+horizontal_break_up+strong_close_bull,1209,0.65591398,0.39513721,1.65996510,0.62867918,89.48949545,-5.56095947
h4,validation,50,100,price200_bull+atr_expand+horizontal_break_up+strong_close_bull,183,0.61202186,0.40374460,1.51586389,0.53980948,90.46502732,-24.09016393
h4,oos,50,100,price200_bull+atr_expand+horizontal_break_up+strong_close_bull,158,0.53164557,0.34415584,1.54478147,0.45401284,63.18037975,-26.27974684
h4,discovery,50,100,sma_stack_bull+atr_expand+breakout20_up+strong_close_bull,717,0.65411437,0.39513721,1.65541070,0.61856003,91.21687587,-12.46499303
h4,validation,50,100,sma_stack_bull+atr_expand+breakout20_up+strong_close_bull,72,0.47222222,0.40374460,1.16960629,0.36126510,58.29583333,-39.45000000
h4,oos,50,100,sma_stack_bull+atr_expand+breakout20_up+strong_close_bull,83,0.56626506,0.34415584,1.64537395,0.45905926,68.53373494,-45.89759036
h4,discovery,50,100,trend_bull+atr_expand+strong_close_bull+mtf_adx25,439,0.65375854,0.39513721,1.65451019,0.60809260,93.75968109,-12.85398633
h4,validation,50,100,trend_bull+atr_expand+strong_close_bull+mtf_adx25,41,0.53658537,0.40374460,1.32902178,0.38746471,63.73414634,-24.91951220
h4,oos,50,100,trend_bull+atr_expand+strong_close_bull+mtf_adx25,48,0.60416667,0.34415584,1.75550314,0.46310408,56.25208333,-24.31041667
h4,discovery,50,100,macd_accel_up+atr_expand+structure_bull_transition+mtf_volatility,659,0.65250379,0.39513721,1.65133472,0.61535904,95.63884674,-38.29984825
h4,validation,50,100,macd_accel_up+atr_expand+structure_bull_transition+mtf_volatility,180,0.60000000,0.40374460,1.48608799,0.52706353,86.05000000,-91.54333333
h4,oos,50,100,macd_accel_up+atr_expand+structure_bull_transition+mtf_volatility,112,0.28571429,0.34415584,0.83018868,0.21024840,39.83392857,-41.37946429
