timeframe,horizon_bars,target_pips,conditions,discovery_n,oos_n,discovery_lift,oos_lift,oos_pairs_n_ge5,oos_pairs_above_base,oos_pair_hit_mean,oos_min_pair_hit
d1,3,150,sma_stack_bull+rsi60+elliott_impulse_bull+cross_group_return_up,228,68,2.24073675,1.21479501,7,4,0.10793651,0.00000000
d1,3,150,sma_stack_bull+breakout20_up+strong_close_bull+cross_group_return_up,125,34,2.23633984,0.40493167,3,0,0.00000000,0.00000000
d1,3,150,sma_stack_bull+breakout_up20+strong_close_bull+cross_group_return_up,125,34,2.23633984,0.40493167,3,0,0.00000000,0.00000000
d1,3,150,sma_stack_bull+breakout20_up+cross_group_bull,194,51,2.23594234,0.80986334,5,2,0.08214286,0.00000000
d1,3,150,sma_stack_bull+breakout_up20+cross_group_bull,194,51,2.23594234,0.80986334,5,2,0.08214286,0.00000000
d1,3,150,sma_stack_bull+retest_up+cross_group_bull,194,51,2.23594234,0.80986334,5,2,0.08214286,0.00000000
d1,3,150,sma_stack_bull+breakout20_up+retest_up+cross_group_bull,194,51,2.23594234,0.80986334,5,2,0.08214286,0.00000000
d1,3,150,sma_stack_bull+breakout_up20+retest_up+cross_group_bull,194,51,2.23594234,0.80986334,5,2,0.08214286,0.00000000
d1,3,150,atr_expand+mtf_volatility+adx25,303,67,2.22692313,1.02743856,8,5,0.09722222,0.00000000
d1,3,150,adx25+atr_expand+mtf_volatility,303,67,2.22692313,1.02743856,8,5,0.09722222,0.00000000
d1,3,150,ichimoku_cloud_bull+breakout20_up+mtf_adx25+cross_group_return_up,208,40,2.22447596,1.37676768,5,1,0.04000000,0.00000000
d1,3,150,ichimoku_cloud_bull+breakout_up20+mtf_adx25+cross_group_return_up,208,40,2.22447596,1.37676768,5,1,0.04000000,0.00000000
d1,3,150,ichimoku_cloud_bull+retest_up+mtf_adx25+cross_group_return_up,208,38,2.22447596,1.08692185,5,1,0.04000000,0.00000000
d1,3,150,sma_stack_bull+rsi60+elliott_wave5_bull+cross_group_bull,195,39,2.22447596,0.70603471,5,1,0.03333333,0.00000000
d1,3,150,sma_stack_bull+breakout20_up+mtf_rsi60+cross_group_return_up,204,66,2.22084120,0.83440465,7,3,0.08015873,0.00000000
d1,3,150,sma_stack_bull+breakout_up20+mtf_rsi60+cross_group_return_up,204,66,2.22084120,0.83440465,7,3,0.08015873,0.00000000
d1,3,150,sma_stack_bull+retest_up+mtf_rsi60+cross_group_return_up,204,65,2.22084120,0.84724165,7,3,0.08015873,0.00000000
d1,3,150,ichimoku_cloud_bull+breakout20_up+close_near_high+cross_group_bull,178,32,2.22031028,0.43023990,2,0,0.00000000,0.00000000
d1,3,150,ichimoku_cloud_bull+breakout_up20+close_near_high+cross_group_bull,178,32,2.22031028,0.43023990,2,0,0.00000000,0.00000000
d1,3,150,ichimoku_cloud_bull+bb_expand+elliott_impulse_bull+cross_group_return_up,165,32,2.21998207,0.86047980,3,1,0.05555556,0.00000000
d1,3,150,ichimoku_cloud_bull+bb_expand+elliott_wave5_bull+cross_group_return_up,152,24,2.21959773,0.57365320,3,1,0.06666667,0.00000000
d1,3,150,ichimoku_cloud_bull+breakout20_up+mtf_adx25+cross_group_bull,187,29,2.21654557,0.94949495,1,0,0.00000000,0.00000000
d1,3,150,ichimoku_cloud_bull+breakout_up20+mtf_adx25+cross_group_bull,187,29,2.21654557,0.94949495,1,0,0.00000000,0.00000000
d1,3,150,ichimoku_cloud_bull+retest_up+mtf_adx25+cross_group_bull,187,29,2.21654557,0.94949495,1,0,0.00000000,0.00000000
d1,3,150,sma_stack_bull+elliott_impulse_bull+mtf_rsi60+cross_group_return_up,240,71,2.20902821,1.16346564,7,4,0.10317460,0.00000000
d1,3,200,sma_stack_bull+adx25+atr_expand+mtf_adx25,121,38,3.88501617,0.00000000,4,0,0.00000000,0.00000000
d1,3,200,sma_stack_bull+breakout20_up+mtf_adx25+cross_group_bull,134,27,3.80045425,0.00000000,2,0,0.00000000,0.00000000
d1,3,200,sma_stack_bull+breakout_up20+mtf_adx25+cross_group_bull,134,27,3.80045425,0.00000000,2,0,0.00000000,0.00000000
d1,3,200,sma_stack_bull+retest_up+mtf_adx25+cross_group_bull,134,27,3.80045425,0.00000000,2,0,0.00000000,0.00000000
d1,3,200,sma_stack_bull+elliott_impulse_bull+mtf_adx25+cross_group_bull,146,25,3.75640262,0.00000000,2,0,0.00000000,0.00000000
d1,3,200,sma_stack_bull+close_near_high+elliott_impulse_bull+cross_group_bull,162,38,3.62721417,0.00000000,4,0,0.00000000,0.00000000
d1,3,200,sma_stack_bull+breakout20_up+mtf_adx25+cross_group_return_up,142,35,3.58634415,0.96155203,4,0,0.00000000,0.00000000
d1,3,200,sma_stack_bull+breakout_up20+mtf_adx25+cross_group_return_up,142,35,3.58634415,0.96155203,4,0,0.00000000,0.00000000
d1,3,200,sma_stack_bull+retest_up+mtf_adx25+cross_group_return_up,142,34,3.58634415,0.98983297,3,0,0.00000000,0.00000000
d1,3,200,sma_stack_bull+elliott_wave5_bull+mtf_adx25+cross_group_bull,126,18,3.57539683,0.00000000,1,0,0.00000000,0.00000000
d1,3,200,sma_stack_bull+horizontal_break_up+mtf_adx25+cross_group_return_up,127,32,3.54724409,1.05169753,4,0,0.00000000,0.00000000
d1,3,200,sma_stack_bull+elliott_impulse_bull+mtf_adx25+cross_group_return_up,157,35,3.49321518,0.96155203,4,0,0.00000000,0.00000000
d1,3,200,sma_stack_bull+bb_expand+strong_close_bull+mtf_adx25,178,34,3.41121153,0.98983297,3,1,0.05555556,0.00000000
d1,3,200,sma_stack_bull+breakout20_up+close_near_high+cross_group_bull,138,37,3.40642722,0.00000000,4,0,0.00000000,0.00000000
d1,3,200,sma_stack_bull+breakout_up20+close_near_high+cross_group_bull,138,37,3.40642722,0.00000000,4,0,0.00000000,0.00000000
d1,3,200,sma_stack_bull+strong_close_bull+elliott_impulse_bull+cross_group_bull,138,25,3.40642722,0.00000000,1,0,0.00000000,0.00000000
d1,3,200,sma_stack_bull+close_near_high+elliott_impulse_bull+cross_group_return_up,173,49,3.39658206,0.00000000,5,0,0.00000000,0.00000000
d1,3,200,sma_stack_bull+adx25+atr_expand+mtf_volatility,145,45,3.37706147,0.00000000,4,0,0.00000000,0.00000000
d1,3,200,volatility+breakout20_up+mtf_adx25+cross_group_bull,122,16,3.37152530,2.10339506,1,0,0.00000000,0.00000000
d1,3,200,volatility+breakout_up20+mtf_adx25+cross_group_bull,122,16,3.37152530,2.10339506,1,0,0.00000000,0.00000000
d1,3,200,volatility+retest_up+mtf_adx25+cross_group_bull,122,16,3.37152530,2.10339506,1,0,0.00000000,0.00000000
d1,3,200,sma_stack_bull+bb_expand+breakout20_up+cross_group_bull,123,26,3.34411453,0.00000000,1,0,0.00000000,0.00000000
d1,3,200,sma_stack_bull+bb_expand+breakout_up20+cross_group_bull,123,26,3.34411453,0.00000000,1,0,0.00000000,0.00000000
d1,3,200,sma_stack_bull+bb_expand+retest_up+cross_group_bull,123,26,3.34411453,0.00000000,1,0,0.00000000,0.00000000
d1,3,200,sma_stack_bull+bb_expand+elliott_impulse_bull+cross_group_return_up,123,30,3.34411453,1.12181070,2,0,0.00000000,0.00000000
d1,3,200,sma_stack_bull+atr_expand+mtf_adx25,188,74,3.33395005,0.90957624,6,1,0.02380952,0.00000000
d1,3,200,sma_stack_bull+adx_up3+volatility+mtf_volatility,200,57,3.32978261,1.77128005,7,1,0.04285714,0.00000000
d1,3,200,sma_stack_bull+horizontal_break_up+elliott_impulse_bull+cross_group_bull,153,39,3.32850242,0.00000000,4,0,0.00000000,0.00000000
d1,3,200,sma_stack_bull+volatility+strong_close_bull+mtf_adx25,159,33,3.32608696,3.05948373,1,0,0.00000000,0.00000000
d1,3,200,sma_stack_bull+elliott_wave5_bull+mtf_adx25+cross_group_return_up,136,26,3.31250000,0.00000000,2,0,0.00000000,0.00000000
d1,3,200,sma_stack_bull+breakout20_up+strong_close_bull+cross_group_return_up,125,34,3.29060870,0.00000000,3,0,0.00000000,0.00000000
d1,3,200,sma_stack_bull+breakout_up20+strong_close_bull+cross_group_return_up,125,34,3.29060870,0.00000000,3,0,0.00000000,0.00000000
d1,3,200,sma_stack_bull+adx25+atr_expand,155,45,3.28555400,0.00000000,4,0,0.00000000,0.00000000
d1,3,200,sma_stack_bull+strong_close_bull+elliott_wave5_bull+cross_group_bull,120,16,3.26449275,0.00000000,1,0,0.00000000,0.00000000
d1,3,200,adx_up3+atr_expand+mtf_volatility,218,59,3.23454328,1.71123666,6,1,0.03703704,0.00000000
d1,3,200,sma_stack_bull+breakout20_up+close_near_high+cross_group_return_up,146,46,3.21977367,0.00000000,6,0,0.00000000,0.00000000
d1,3,200,sma_stack_bull+breakout_up20+close_near_high+cross_group_return_up,146,46,3.21977367,0.00000000,6,0,0.00000000,0.00000000
d1,3,200,sma_stack_bull+strong_close_bull+elliott_impulse_bull+cross_group_return_up,146,34,3.21977367,0.00000000,2,0,0.00000000,0.00000000
d1,3,200,sma_stack_bull+horizontal_break_up+close_near_high+cross_group_return_up,128,39,3.21348505,0.00000000,5,0,0.00000000,0.00000000
d1,3,200,sma_stack_bull+close_near_high+elliott_impulse_bull+mtf_adx25,196,30,3.19787045,0.00000000,3,0,0.00000000,0.00000000
d1,3,200,sma_stack_bull+close_near_high+elliott_wave5_bull+cross_group_bull,141,24,3.19503546,0.00000000,1,0,0.00000000,0.00000000
d1,3,200,sma_stack_bull+breakout20_up+elliott_impulse_bull+cross_group_bull,178,45,3.19113337,0.00000000,5,0,0.00000000,0.00000000
d1,3,200,sma_stack_bull+breakout_up20+elliott_impulse_bull+cross_group_bull,178,45,3.19113337,0.00000000,5,0,0.00000000,0.00000000
d1,3,200,sma_stack_bull+retest_up+elliott_impulse_bull+cross_group_bull,178,45,3.19113337,0.00000000,5,0,0.00000000,0.00000000
d1,3,200,sma_stack_bull+bb_expand+close_near_high+mtf_adx25,234,54,3.18078781,0.62322817,6,1,0.01666667,0.00000000
d1,3,200,adx_up3+atr_expand,229,60,3.16470477,1.68271605,6,1,0.03703704,0.00000000
d1,3,200,sma_stack_bull+horizontal_break_up+mtf_rsi60+cross_group_bull,161,44,3.16311099,0.00000000,5,0,0.00000000,0.00000000
d1,3,200,sma_stack_bull+adx_up3+volatility+mtf_adx25,242,72,3.15657564,1.40226337,7,1,0.04285714,0.00000000
d1,3,200,adx_up3+atr_expand+mtf_adx25,211,60,3.15619205,1.68271605,6,1,0.03703704,0.00000000
d1,3,200,adx_up3+volatility+strong_close_bull+mtf_adx25,168,37,3.14790373,0.90957624,2,1,0.06250000,0.00000000
d1,3,200,trend_bull+adx_up3+volatility+mtf_volatility,206,47,3.13771634,2.86419753,6,2,0.09722222,0.00000000
d1,3,200,sma_stack_bull+strong_close_bull+elliott_wave5_bull+cross_group_return_up,125,22,3.13391304,0.00000000,2,0,0.00000000,0.00000000
d1,3,200,sma_stack_bull+horizontal_break_up+elliott_wave5_bull+cross_group_bull,144,30,3.12847222,0.00000000,3,0,0.00000000,0.00000000
d1,3,200,sma_stack_bull+horizontal_break_up+cross_group_bull,163,44,3.12429981,0.00000000,5,0,0.00000000,0.00000000
d1,3,200,sma_stack_bull+rsi60+horizontal_break_up+cross_group_bull,163,44,3.12429981,0.00000000,5,0,0.00000000,0.00000000
d1,3,200,sma_stack_bull+horizontal_break_up+retest_up+cross_group_bull,163,44,3.12429981,0.00000000,5,0,0.00000000,0.00000000
d1,3,200,sma_stack_bull+horizontal_break_up+elliott_impulse_bull+cross_group_return_up,164,49,3.10524920,0.68682288,6,1,0.03333333,0.00000000
d1,3,200,adx25+atr_expand+cross_target_relative_up,120,20,3.10126812,0.00000000,2,0,0.00000000,0.00000000
d1,3,200,sma_stack_bull+volatility+close_near_high+mtf_adx25,209,48,3.09267735,2.10339506,5,2,0.10000000,0.00000000
d1,3,200,ichimoku_cloud_bull+adx_up3+atr_expand,152,38,3.09267735,1.77128005,4,1,0.07142857,0.00000000
d1,3,200,trend_bull+horizontal_break_up+strong_close_bull+cross_group_bull,133,22,3.09267735,1.52974186,1,0,0.00000000,0.00000000
d1,3,200,adx25+atr_expand+mtf_adx25,260,60,3.08871237,1.12181070,7,2,0.05714286,0.00000000
d1,3,200,trend_bull+horizontal_break_up+mtf_adx25+cross_group_bull,165,31,3.08642951,1.08562326,3,0,0.00000000,0.00000000
d1,3,200,ichimoku_cloud_bull+adx_up3+atr_expand+mtf_volatility,146,37,3.08561644,1.81915249,4,1,0.07142857,0.00000000
d1,3,200,trend_bull+adx_up3+volatility+mtf_rsi60,178,30,3.08109428,2.24362140,3,1,0.13333333,0.00000000
d1,3,200,sma_stack_bull+bb_expand+elliott_impulse_bull+mtf_adx25,178,25,3.08109428,1.34617284,2,0,0.00000000,0.00000000
d1,3,200,sma_stack_bull+strong_close_bull+elliott_impulse_bull+mtf_adx25,159,19,3.07971014,0.00000000,2,0,0.00000000,0.00000000
d1,3,200,adx_up3+volatility+close_near_high+mtf_adx25,210,47,3.07795031,1.43209877,3,2,0.08095238,0.00000000
d1,3,200,sma_stack_bull+bb_expand+horizontal_break_up+mtf_adx25,172,26,3.07469666,1.29439696,2,0,0.00000000,0.00000000
d1,3,200,sma_stack_bull+breakout20_up+close_near_high+mtf_adx25,185,28,3.07038778,0.00000000,3,0,0.00000000,0.00000000
d1,3,200,sma_stack_bull+breakout_up20+close_near_high+mtf_adx25,185,28,3.07038778,0.00000000,3,0,0.00000000,0.00000000
d1,3,200,sma_stack_bull+bb_expand+breakout20_up+cross_group_return_up,134,34,3.06959766,0.98983297,2,0,0.00000000,0.00000000
d1,3,200,sma_stack_bull+bb_expand+breakout_up20+cross_group_return_up,134,34,3.06959766,0.98983297,2,0,0.00000000,0.00000000
d1,3,200,sma_stack_bull+bb_expand+retest_up+cross_group_return_up,134,33,3.06959766,1.01982791,1,0,0.00000000,0.00000000
d1,3,200,sma_stack_bull+rsi60+elliott_impulse_bull+cross_group_bull,211,53,3.06336287,0.00000000,6,0,0.00000000,0.00000000
d1,3,200,trend_bull+volatility+breakout20_up+close_near_high,128,19,3.06046196,1.77128005,2,0,0.00000000,0.00000000
d1,3,200,trend_bull+volatility+breakout_up20+close_near_high,128,19,3.06046196,1.77128005,2,0,0.00000000,0.00000000
d1,3,200,trend_bull+adx25+horizontal_break_up+cross_group_bull,122,26,3.05042766,1.29439696,2,0,0.00000000,0.00000000
d1,3,200,ichimoku_cloud_bull+volatility+breakout20_up+close_near_high,122,23,3.05042766,1.46323135,2,0,0.00000000,0.00000000
d1,3,200,ichimoku_cloud_bull+volatility+breakout_up20+close_near_high,122,23,3.05042766,1.46323135,2,0,0.00000000,0.00000000
d1,3,200,sma_stack_bull+adx25+bb_expand+strong_close_bull,135,26,3.04685990,1.29439696,2,0,0.00000000,0.00000000
d1,3,200,ichimoku_cloud_bull+breakout20_up+close_near_high+cross_group_return_up,193,43,3.04460464,0.78265863,3,0,0.00000000,0.00000000
d1,3,200,ichimoku_cloud_bull+breakout_up20+close_near_high+cross_group_return_up,193,43,3.04460464,0.78265863,3,0,0.00000000,0.00000000
d1,3,200,trend_bull+horizontal_break_up+strong_close_bull+cross_group_return_up,148,30,3.04391892,1.12181070,3,0,0.00000000,0.00000000
d1,3,200,sma_stack_bull+close_near_high+elliott_wave5_bull+cross_group_return_up,148,32,3.04391892,0.00000000,2,0,0.00000000,0.00000000
d1,3,200,trend_bull+adx_up3+volatility+mtf_adx25,277,58,3.04057448,2.32098765,6,2,0.09722222,0.00000000
d1,3,200,sma_stack_bull+breakout20_up+elliott_wave5_bull+cross_group_bull,168,35,3.03131470,0.00000000,5,0,0.00000000,0.00000000
d1,3,200,sma_stack_bull+breakout_up20+elliott_wave5_bull+cross_group_bull,168,35,3.03131470,0.00000000,5,0,0.00000000,0.00000000
d1,3,200,sma_stack_bull+retest_up+elliott_wave5_bull+cross_group_bull,168,35,3.03131470,0.00000000,5,0,0.00000000,0.00000000
d1,3,200,ichimoku_cloud_bull+adx_up3+atr_expand+mtf_adx25,136,38,3.02445652,1.77128005,4,1,0.07142857,0.00000000
d1,3,200,sma_stack_bull+bb_expand+horizontal_break_up+close_near_high,149,30,3.02348993,0.00000000,2,0,0.00000000,0.00000000
d1,3,200,trend_bull+volatility+breakout20_up+mtf_adx25,149,21,3.02348993,3.20517343,2,0,0.00000000,0.00000000
d1,3,200,trend_bull+volatility+breakout_up20+mtf_adx25,149,21,3.02348993,3.20517343,2,0,0.00000000,0.00000000
d1,3,200,ichimoku_cloud_bull+adx25+atr_expand+mtf_adx25,162,37,3.02267848,0.90957624,5,1,0.04000000,0.00000000
d1,3,200,sma_stack_bull+adx25+strong_close_bull+mtf_adx25,188,44,3.02139223,1.52974186,4,1,0.05555556,0.00000000
d1,3,200,sma_stack_bull+breakout20_up+elliott_impulse_bull+cross_group_return_up,188,55,3.02139223,0.61189675,7,1,0.02857143,0.00000000
d1,3,200,sma_stack_bull+breakout_up20+elliott_impulse_bull+cross_group_return_up,188,55,3.02139223,0.61189675,7,1,0.02857143,0.00000000
d1,3,200,sma_stack_bull+retest_up+elliott_impulse_bull+cross_group_return_up,188,55,3.02139223,0.61189675,7,1,0.02857143,0.00000000
d1,3,200,ichimoku_cloud_bull+breakout20_up+mtf_adx25+cross_group_return_up,208,40,3.01337793,2.52407407,5,1,0.04000000,0.00000000
d1,3,200,ichimoku_cloud_bull+breakout_up20+mtf_adx25+cross_group_return_up,208,40,3.01337793,2.52407407,5,1,0.04000000,0.00000000
d1,3,200,ichimoku_cloud_bull+retest_up+mtf_adx25+cross_group_return_up,208,38,3.01337793,1.77128005,5,1,0.04000000,0.00000000
d1,3,200,sma_stack_bull+adx_up3+bb_expand+strong_close_bull,130,27,3.01337793,0.00000000,1,0,0.00000000,0.00000000
d1,3,200,sma_stack_bull+elliott_impulse_bull+cross_group_bull,228,54,3.00676964,0.00000000,6,0,0.00000000,0.00000000
d1,3,200,volatility+elliott_impulse_bull+mtf_adx25+cross_group_bull,163,19,3.00413444,1.77128005,1,0,0.00000000,0.00000000
d1,3,200,trend_bull+bb_expand+horizontal_break_up+cross_group_bull,150,28,3.00333333,0.00000000,1,0,0.00000000,0.00000000
d1,3,200,trend_bull+close_near_high+elliott_impulse_bull+cross_group_bull,255,42,2.99565217,0.80129336,4,0,0.00000000,0.00000000
d1,3,200,sma_stack_bull+adx_up3+bb_expand+close_near_high,170,39,2.99565217,0.00000000,3,0,0.00000000,0.00000000
d1,3,200,sma_stack_bull+adx25+bb_expand+close_near_high,177,35,2.98784083,0.96155203,4,1,0.05000000,0.00000000
d1,3,200,sma_stack_bull+elliott_impulse_bull+mtf_rsi60+cross_group_bull,223,54,2.98635212,0.00000000,6,0,0.00000000,0.00000000
d1,3,200,sma_stack_bull+adx25+elliott_impulse_bull+mtf_adx25,151,25,2.98344371,1.34617284,2,0,0.00000000,0.00000000
d1,3,200,sma_stack_bull+horizontal_break_up+close_near_high+mtf_adx25,171,25,2.97813374,0.00000000,2,0,0.00000000,0.00000000
d1,3,300,adx25+atr_expand+cross_target_relative_up,120,20,7.69698492,0.00000000,2,0,0.00000000,0.00000000
d1,3,300,sma_stack_bull+adx25+atr_expand+mtf_adx25,121,38,6.36114457,0.00000000,4,0,0.00000000,0.00000000
d1,3,300,adx25+atr_expand+mtf_adx25,260,60,5.92075763,0.00000000,7,0,0.00000000,0.00000000
d1,3,300,volatility+breakout20_up+mtf_adx25+cross_group_bull,122,16,5.67810363,0.00000000,1,0,0.00000000,0.00000000
d1,3,300,volatility+breakout_up20+mtf_adx25+cross_group_bull,122,16,5.67810363,0.00000000,1,0,0.00000000,0.00000000
d1,3,300,volatility+retest_up+mtf_adx25+cross_group_bull,122,16,5.67810363,0.00000000,1,0,0.00000000,0.00000000
d1,3,300,sma_stack_bull+adx25+atr_expand+mtf_volatility,145,45,5.30826547,0.00000000,4,0,0.00000000,0.00000000
d1,3,300,atr_expand+mtf_adx25+cross_target_relative_up,176,33,5.24794427,0.00000000,2,0,0.00000000,0.00000000
d1,3,300,ichimoku_cloud_bull+adx25+atr_expand+mtf_adx25,162,37,5.22634779,0.00000000,5,0,0.00000000,0.00000000
d1,3,300,trend_bull+volatility+elliott_impulse_bull+cross_target_relative_up,133,15,5.20848604,0.00000000,1,0,0.00000000,0.00000000
d1,3,300,volatility+breakout20_up+mtf_adx25+cross_target_relative_up,148,16,5.20066549,0.00000000,1,0,0.00000000,0.00000000
d1,3,300,volatility+breakout_up20+mtf_adx25+cross_target_relative_up,148,16,5.20066549,0.00000000,1,0,0.00000000,0.00000000
d1,3,300,rsi60+volatility+breakout20_up+cross_group_bull,136,22,5.09359296,0.00000000,2,0,0.00000000,0.00000000
d1,3,300,rsi60+volatility+breakout_up20+cross_group_bull,136,22,5.09359296,0.00000000,2,0,0.00000000,0.00000000
d1,3,300,rsi60+volatility+retest_up+cross_group_bull,136,22,5.09359296,0.00000000,2,0,0.00000000,0.00000000
d1,3,300,atr_expand+mtf_volatility+adx25,303,67,5.08051810,0.00000000,8,0,0.00000000,0.00000000
d1,3,300,adx25+atr_expand+mtf_volatility,303,67,5.08051810,0.00000000,8,0,0.00000000,0.00000000
d1,3,300,ichimoku_cloud_bull+volatility+breakout20_up+close_near_high,122,23,5.04720323,0.00000000,2,0,0.00000000,0.00000000
d1,3,300,ichimoku_cloud_bull+volatility+breakout_up20+close_near_high,122,23,5.04720323,0.00000000,2,0,0.00000000,0.00000000
d1,3,300,sma_stack_bull+adx25+atr_expand,155,45,4.96579673,0.00000000,4,0,0.00000000,0.00000000
d1,3,300,ichimoku_cloud_bull+breakout20_up+mtf_adx25+cross_group_bull,187,29,4.93924166,0.00000000,1,0,0.00000000,0.00000000
d1,3,300,ichimoku_cloud_bull+breakout_up20+mtf_adx25+cross_group_bull,187,29,4.93924166,0.00000000,1,0,0.00000000,0.00000000
d1,3,300,ichimoku_cloud_bull+retest_up+mtf_adx25+cross_group_bull,187,29,4.93924166,0.00000000,1,0,0.00000000,0.00000000
d1,3,300,ichimoku_cloud_bull+breakout20_up+mtf_adx25+cross_group_return_up,208,40,4.81061558,0.00000000,5,0,0.00000000,0.00000000
d1,3,300,ichimoku_cloud_bull+breakout_up20+mtf_adx25+cross_group_return_up,208,40,4.81061558,0.00000000,5,0,0.00000000,0.00000000
d1,3,300,ichimoku_cloud_bull+retest_up+mtf_adx25+cross_group_return_up,208,38,4.81061558,0.00000000,5,0,0.00000000,0.00000000
d1,3,300,volatility+breakout20_up+mtf_adx25+cross_group_return_up,144,25,4.81061558,0.00000000,3,0,0.00000000,0.00000000
d1,3,300,volatility+breakout_up20+mtf_adx25+cross_group_return_up,144,25,4.81061558,0.00000000,3,0,0.00000000,0.00000000
d1,3,300,volatility+retest_up+mtf_adx25+cross_group_return_up,144,23,4.81061558,0.00000000,2,0,0.00000000,0.00000000
d1,3,300,ichimoku_cloud_bull+breakout20_up+close_near_high+cross_group_return_up,193,43,4.78569011,0.00000000,3,0,0.00000000,0.00000000
d1,3,300,ichimoku_cloud_bull+breakout_up20+close_near_high+cross_group_return_up,193,43,4.78569011,0.00000000,3,0,0.00000000,0.00000000
d1,3,300,sma_stack_bull+rsi60+volatility+elliott_wave5_bull,129,22,4.77332398,0.00000000,2,0,0.00000000,0.00000000
d1,3,300,adx25+atr_expand,323,69,4.76593494,0.00000000,8,0,0.00000000,0.00000000
d1,3,300,trend_bull+adx_up3+volatility+mtf_rsi60,178,30,4.75656372,0.00000000,3,0,0.00000000,0.00000000
d1,3,300,ichimoku_cloud_bull+breakout20_up+close_near_high+cross_group_bull,178,32,4.75656372,0.00000000,2,0,0.00000000,0.00000000
d1,3,300,ichimoku_cloud_bull+breakout_up20+close_near_high+cross_group_bull,178,32,4.75656372,0.00000000,2,0,0.00000000,0.00000000
d1,3,300,volatility+breakout20_up+mtf_rsi60+cross_group_bull,146,24,4.74471673,0.00000000,2,0,0.00000000,0.00000000
d1,3,300,volatility+breakout_up20+mtf_rsi60+cross_group_bull,146,24,4.74471673,0.00000000,2,0,0.00000000,0.00000000
