timeframe,direction,horizon_bars,base_feature,toolkit_feature,period,samples,hit_rate
h4,bull,1,volatility,fib_above500,disc,11771,0.05581514
h4,bull,1,volatility,fib_above500,val,2731,0.05858660
h4,bull,1,volatility,fib_above500,oos,1808,0.02710177
h4,bull,1,volatility,fib_above618,disc,14349,0.05805283
h4,bull,1,volatility,fib_above618,val,3267,0.06274870
h4,bull,1,volatility,fib_above618,oos,2241,0.02945114
h4,bull,1,volatility,fib_time_zone,disc,8751,0.06833505
h4,bull,1,volatility,fib_time_zone,val,1887,0.07313196
h4,bull,1,volatility,fib_time_zone,oos,1393,0.04522613
h4,bull,1,volatility,fib_time_5,disc,4949,0.06324510
h4,bull,1,volatility,fib_time_5,val,1081,0.07308048
h4,bull,1,volatility,fib_time_5,oos,776,0.05154639
h4,bull,1,volatility,fib_time_8,disc,3083,0.07265650
h4,bull,1,volatility,fib_time_8,val,672,0.06547619
h4,bull,1,volatility,fib_time_8,oos,500,0.03600000
h4,bull,1,volatility,fib_time_13,disc,1908,0.07232704
h4,bull,1,volatility,fib_time_13,val,412,0.08737864
h4,bull,1,volatility,fib_time_13,oos,318,0.03459119
h4,bull,1,volatility,fib_fan_up,disc,9278,0.05518431
h4,bull,1,volatility,fib_fan_up,val,2169,0.05532503
h4,bull,1,volatility,fib_fan_up,oos,1415,0.02332155
h4,bull,1,volatility,fib_arc_bull,disc,11771,0.05581514
h4,bull,1,volatility,fib_arc_bull,val,2731,0.05858660
h4,bull,1,volatility,fib_arc_bull,oos,1808,0.02710177
h4,bull,1,volatility,trendline_up,disc,11851,0.05754789
h4,bull,1,volatility,trendline_up,val,2546,0.06755695
h4,bull,1,volatility,trendline_up,oos,1831,0.03604588
h4,bull,1,volatility,channel_upper,disc,6001,0.05749042
h4,bull,1,volatility,channel_upper,val,1367,0.05998537
h4,bull,1,volatility,channel_upper,oos,886,0.03498871
h4,bull,1,volatility,channel_mid_bull,disc,12039,0.05839355
h4,bull,1,volatility,channel_mid_bull,val,2671,0.06364657
h4,bull,1,volatility,channel_mid_bull,oos,1923,0.03068123
h4,bull,1,volatility,channel_breakout_up,disc,1720,0.06918605
h4,bull,1,volatility,channel_breakout_up,val,384,0.08593750
h4,bull,1,volatility,channel_breakout_up,oos,274,0.03649635
h4,bull,1,volatility,horizontal_resistance_near,disc,1767,0.05772496
h4,bull,1,volatility,horizontal_resistance_near,val,375,0.07733333
h4,bull,1,volatility,horizontal_resistance_near,oos,290,0.03793103
h4,bull,1,volatility,horizontal_support_near,disc,1899,0.08214850
h4,bull,1,volatility,horizontal_support_near,val,370,0.13243243
h4,bull,1,volatility,horizontal_support_near,oos,254,0.12204724
h4,bull,1,volatility,horizontal_break_up,disc,1153,0.06504770
h4,bull,1,volatility,horizontal_break_up,val,257,0.09338521
h4,bull,1,volatility,horizontal_break_up,oos,198,0.03030303
h4,bull,1,volatility,vertical_session,disc,16863,0.05989444
h4,bull,1,volatility,vertical_session,val,3600,0.07388889
h4,bull,1,volatility,vertical_session,oos,2636,0.04666161
h4,bull,1,volatility,vertical_day_open,disc,3522,0.06473595
h4,bull,1,volatility,vertical_day_open,val,783,0.07024266
h4,bull,1,volatility,vertical_day_open,oos,607,0.04118616
h4,bull,1,volatility,vertical_week_open,disc,649,0.07087827
h4,bull,1,volatility,vertical_week_open,val,146,0.08219178
h4,bull,1,volatility,vertical_week_open,oos,115,0.04347826
h4,bull,1,volatility,rectangle_range,disc,12571,0.05814971
h4,bull,1,volatility,rectangle_range,val,2847,0.07024939
h4,bull,1,volatility,rectangle_range,oos,2058,0.03449951
h4,bull,1,volatility,triangle_breakout_up,disc,74,0.20270270
h4,bull,1,volatility,triangle_breakout_up,val,8,0.00000000
h4,bull,1,volatility,triangle_breakout_up,oos,6,0.16666667
h4,bull,1,volatility,ellipse_compression,disc,802,0.08977556
h4,bull,1,volatility,ellipse_compression,val,113,0.07079646
h4,bull,1,volatility,ellipse_compression,oos,166,0.07831325
h4,bull,1,volatility,elliott_wave2_bull,disc,2208,0.06204710
h4,bull,1,volatility,elliott_wave2_bull,val,498,0.07228916
h4,bull,1,volatility,elliott_wave2_bull,oos,362,0.03038674
h4,bull,1,volatility,elliott_wave3_bull,disc,1933,0.06570098
h4,bull,1,volatility,elliott_wave3_bull,val,403,0.07940447
h4,bull,1,volatility,elliott_wave3_bull,oos,267,0.03370787
h4,bull,1,volatility,elliott_wave4_bull,disc,1974,0.05927052
h4,bull,1,volatility,elliott_wave4_bull,val,482,0.05809129
h4,bull,1,volatility,elliott_wave4_bull,oos,336,0.03571429
h4,bull,1,volatility,elliott_wave5_bull,disc,1859,0.06508876
h4,bull,1,volatility,elliott_wave5_bull,val,362,0.08011050
h4,bull,1,volatility,elliott_wave5_bull,oos,274,0.04014599
h4,bull,1,volatility,elliott_impulse_bull,disc,2493,0.06698757
h4,bull,1,volatility,elliott_impulse_bull,val,508,0.07677165
h4,bull,1,volatility,elliott_impulse_bull,oos,354,0.03954802
h4,bull,1,volatility,elliott_pullback_bull,disc,4182,0.06073649
h4,bull,1,volatility,elliott_pullback_bull,val,980,0.06530612
h4,bull,1,volatility,elliott_pullback_bull,oos,698,0.03295129
h4,bull,1,volatility,range_compression,disc,19039,0.06245076
h4,bull,1,volatility,range_compression,val,4097,0.07444472
h4,bull,1,volatility,range_compression,oos,3049,0.04591669
h4,bull,1,volatility,range_tight,disc,780,0.05384615
h4,bull,1,volatility,range_tight,val,250,0.06400000
h4,bull,1,volatility,range_tight,oos,143,0.06993007
h4,bull,1,volatility,inside_bar,disc,4466,0.05373936
h4,bull,1,volatility,inside_bar,val,876,0.05479452
h4,bull,1,volatility,inside_bar,oos,672,0.03869048
h4,bull,1,volatility,inside_2,disc,624,0.05128205
h4,bull,1,volatility,inside_2,val,78,0.06410256
h4,bull,1,volatility,inside_2,oos,80,0.06250000
h4,bull,1,volatility,nr7,disc,3155,0.05103011
h4,bull,1,volatility,nr7,val,709,0.04795487
h4,bull,1,volatility,nr7,oos,504,0.04761905
h4,bull,1,volatility,nr4,disc,6622,0.04364240
h4,bull,1,volatility,nr4,val,1394,0.04949785
h4,bull,1,volatility,nr4,oos,1023,0.04203324
h4,bull,1,volatility,breakout_up20,disc,1720,0.06918605
h4,bull,1,volatility,breakout_up20,val,384,0.08593750
h4,bull,1,volatility,breakout_up20,oos,274,0.03649635
h4,bull,1,volatility,retest_up,disc,1719,0.06864456
h4,bull,1,volatility,retest_up,val,378,0.07407407
h4,bull,1,volatility,retest_up,oos,270,0.03703704
h4,bull,1,volatility,squeeze_release_up,disc,58,0.03448276
h4,bull,1,volatility,squeeze_release_up,val,20,0.10000000
h4,bull,1,volatility,squeeze_release_up,oos,10,0.00000000
h4,bull,1,volatility,pin_bull,disc,479,0.18997912
h4,bull,1,volatility,pin_bull,val,119,0.14285714
h4,bull,1,volatility,pin_bull,oos,82,0.08536585
h4,bull,1,volatility,engulf_bull,disc,1900,0.06421053
h4,bull,1,volatility,engulf_bull,val,433,0.06004619
h4,bull,1,volatility,engulf_bull,oos,283,0.03533569
h4,bull,1,volatility,strong_close_bull,disc,4706,0.06247344
h4,bull,1,volatility,strong_close_bull,val,997,0.06619860
h4,bull,1,volatility,strong_close_bull,oos,773,0.03363519
h4,bull,1,volatility,gap_proxy_up,disc,132,0.10606061
h4,bull,1,volatility,gap_proxy_up,val,36,0.13888889
h4,bull,1,volatility,gap_proxy_up,oos,24,0.04166667
h4,bull,1,volatility,hh20,disc,3281,0.06248095
h4,bull,1,volatility,hh20,val,790,0.07088608
h4,bull,1,volatility,hh20,oos,491,0.04276986
h4,bull,1,volatility,structure_bull_transition,disc,8637,0.06391108
h4,bull,1,volatility,structure_bull_transition,val,1865,0.07131367
h4,bull,1,volatility,structure_bull_transition,oos,1431,0.03913347
h4,bull,1,volatility,compression,disc,2149,0.09818520
h4,bull,1,volatility,compression,val,419,0.08114558
h4,bull,1,volatility,compression,oos,382,0.06806283
h4,bull,1,volatility,shape_triangle_proxy,disc,1627,0.07068224
h4,bull,1,volatility,shape_triangle_proxy,val,361,0.06094183
h4,bull,1,volatility,shape_triangle_proxy,oos,319,0.07210031
h4,bull,1,price200_cross_up,sma20_bull,disc,1123,0.06945681
h4,bull,1,price200_cross_up,sma20_bull,val,280,0.05000000
h4,bull,1,price200_cross_up,sma20_bull,oos,187,0.03743316
h4,bull,1,price200_cross_up,sma50_bull,disc,1006,0.06759443
h4,bull,1,price200_cross_up,sma50_bull,val,238,0.05042017
h4,bull,1,price200_cross_up,sma50_bull,oos,168,0.04166667
h4,bull,1,price200_cross_up,sma200_bull,disc,959,0.06047967
h4,bull,1,price200_cross_up,sma200_bull,val,299,0.05685619
h4,bull,1,price200_cross_up,sma200_bull,oos,133,0.03007519
h4,bull,1,price200_cross_up,sma_stack_bull,disc,172,0.04651163
h4,bull,1,price200_cross_up,sma_stack_bull,val,42,0.00000000
h4,bull,1,price200_cross_up,sma_stack_bull,oos,27,0.00000000
h4,bull,1,price200_cross_up,ichimoku_bull,disc,806,0.06203474
h4,bull,1,price200_cross_up,ichimoku_bull,val,189,0.05291005
h4,bull,1,price200_cross_up,ichimoku_bull,oos,139,0.03597122
h4,bull,1,price200_cross_up,ichimoku_tk_bull,disc,752,0.07313830
h4,bull,1,price200_cross_up,ichimoku_tk_bull,val,199,0.05025126
h4,bull,1,price200_cross_up,ichimoku_tk_bull,oos,135,0.02962963
h4,bull,1,price200_cross_up,ichimoku_cloud_bull,disc,760,0.05789474
h4,bull,1,price200_cross_up,ichimoku_cloud_bull,val,195,0.04615385
h4,bull,1,price200_cross_up,ichimoku_cloud_bull,oos,139,0.02877698
h4,bull,1,price200_cross_up,span_model_bull,disc,562,0.06939502
h4,bull,1,price200_cross_up,span_model_bull,val,130,0.06153846
h4,bull,1,price200_cross_up,span_model_bull,oos,100,0.03000000
h4,bull,1,price200_cross_up,bb_bull,disc,1123,0.06945681
h4,bull,1,price200_cross_up,bb_bull,val,280,0.05000000
h4,bull,1,price200_cross_up,bb_bull,oos,187,0.03743316
h4,bull,1,price200_cross_up,bb_upper,disc,691,0.08104197
h4,bull,1,price200_cross_up,bb_upper,val,164,0.06707317
h4,bull,1,price200_cross_up,bb_upper,oos,106,0.04716981
h4,bull,1,price200_cross_up,superbb_squeeze,disc,347,0.05475504
h4,bull,1,price200_cross_up,superbb_squeeze,val,100,0.02000000
h4,bull,1,price200_cross_up,superbb_squeeze,oos,51,0.01960784
h4,bull,1,price200_cross_up,superbb_expand,disc,394,0.07106599
h4,bull,1,price200_cross_up,superbb_expand,val,120,0.05833333
h4,bull,1,price200_cross_up,superbb_expand,oos,84,0.04761905
h4,bull,1,price200_cross_up,stoch_bull,disc,1458,0.06790123
h4,bull,1,price200_cross_up,stoch_bull,val,401,0.04987531
h4,bull,1,price200_cross_up,stoch_bull,oos,250,0.03200000
h4,bull,1,price200_cross_up,stoch_cross_up,disc,712,0.07584270
h4,bull,1,price200_cross_up,stoch_cross_up,val,210,0.06190476
h4,bull,1,price200_cross_up,stoch_cross_up,oos,119,0.03361345
h4,bull,1,price200_cross_up,stoch_recover_up,disc,269,0.07063197
h4,bull,1,price200_cross_up,stoch_recover_up,val,86,0.05813953
h4,bull,1,price200_cross_up,stoch_recover_up,oos,45,0.00000000
h4,bull,1,price200_cross_up,rci_bull,disc,860,0.07209302
h4,bull,1,price200_cross_up,rci_bull,val,214,0.05140187
h4,bull,1,price200_cross_up,rci_bull,oos,139,0.05035971
h4,bull,1,price200_cross_up,rci_strong_bull,disc,229,0.08296943
h4,bull,1,price200_cross_up,rci_strong_bull,val,50,0.04000000
h4,bull,1,price200_cross_up,rci_strong_bull,oos,39,0.02564103
h4,bull,1,price200_cross_up,rci_cross_up,disc,115,0.04347826
h4,bull,1,price200_cross_up,rci_cross_up,val,22,0.04545455
h4,bull,1,price200_cross_up,rci_cross_up,oos,13,0.00000000
h4,bull,1,price200_cross_up,dmi_adx_bull,disc,240,0.07083333
h4,bull,1,price200_cross_up,dmi_adx_bull,val,60,0.08333333
h4,bull,1,price200_cross_up,dmi_adx_bull,oos,50,0.04000000
h4,bull,1,price200_cross_up,dmi_adx_strong_bull,disc,528,0.08333333
h4,bull,1,price200_cross_up,dmi_adx_strong_bull,val,111,0.09009009
h4,bull,1,price200_cross_up,dmi_adx_strong_bull,oos,71,0.07042254
h4,bull,1,price200_cross_up,fib_above382,disc,773,0.06727038
h4,bull,1,price200_cross_up,fib_above382,val,188,0.05851064
h4,bull,1,price200_cross_up,fib_above382,oos,133,0.03007519
h4,bull,1,price200_cross_up,fib_above500,disc,1003,0.06580259
h4,bull,1,price200_cross_up,fib_above500,val,250,0.05600000
h4,bull,1,price200_cross_up,fib_above500,oos,180,0.03888889
h4,bull,1,price200_cross_up,fib_above618,disc,1227,0.06519967
h4,bull,1,price200_cross_up,fib_above618,val,320,0.04687500
h4,bull,1,price200_cross_up,fib_above618,oos,210,0.03809524
h4,bull,1,price200_cross_up,fib_time_zone,disc,519,0.06743738
h4,bull,1,price200_cross_up,fib_time_zone,val,152,0.03289474
h4,bull,1,price200_cross_up,fib_time_zone,oos,99,0.03030303
h4,bull,1,price200_cross_up,fib_time_5,disc,295,0.06101695
h4,bull,1,price200_cross_up,fib_time_5,val,91,0.02197802
h4,bull,1,price200_cross_up,fib_time_5,oos,57,0.03508772
h4,bull,1,price200_cross_up,fib_time_8,disc,184,0.05978261
h4,bull,1,price200_cross_up,fib_time_8,val,46,0.02173913
h4,bull,1,price200_cross_up,fib_time_8,oos,30,0.03333333
h4,bull,1,price200_cross_up,fib_time_13,disc,116,0.07758621
h4,bull,1,price200_cross_up,fib_time_13,val,34,0.05882353
h4,bull,1,price200_cross_up,fib_time_13,oos,25,0.00000000
h4,bull,1,price200_cross_up,fib_fan_up,disc,773,0.06727038
h4,bull,1,price200_cross_up,fib_fan_up,val,188,0.05851064
h4,bull,1,price200_cross_up,fib_fan_up,oos,133,0.03007519
h4,bull,1,price200_cross_up,fib_arc_bull,disc,1003,0.06580259
h4,bull,1,price200_cross_up,fib_arc_bull,val,250,0.05600000
h4,bull,1,price200_cross_up,fib_arc_bull,oos,180,0.03888889
h4,bull,1,price200_cross_up,trendline_up,disc,806,0.07320099
h4,bull,1,price200_cross_up,trendline_up,val,202,0.05445545
h4,bull,1,price200_cross_up,trendline_up,oos,140,0.04285714
h4,bull,1,price200_cross_up,channel_upper,disc,644,0.08074534
h4,bull,1,price200_cross_up,channel_upper,val,155,0.05806452
h4,bull,1,price200_cross_up,channel_upper,oos,111,0.04504505
h4,bull,1,price200_cross_up,channel_mid_bull,disc,1118,0.06976744
h4,bull,1,price200_cross_up,channel_mid_bull,val,282,0.04964539
h4,bull,1,price200_cross_up,channel_mid_bull,oos,191,0.03664921
h4,bull,1,price200_cross_up,channel_breakout_up,disc,329,0.07902736
h4,bull,1,price200_cross_up,channel_breakout_up,val,89,0.08988764
h4,bull,1,price200_cross_up,channel_breakout_up,oos,62,0.06451613
h4,bull,1,price200_cross_up,horizontal_resistance_near,disc,201,0.06467662
h4,bull,1,price200_cross_up,horizontal_resistance_near,val,41,0.07317073
h4,bull,1,price200_cross_up,horizontal_resistance_near,oos,39,0.05128205
h4,bull,1,price200_cross_up,horizontal_break_up,disc,149,0.06711409
h4,bull,1,price200_cross_up,horizontal_break_up,val,35,0.08571429
h4,bull,1,price200_cross_up,horizontal_break_up,oos,27,0.07407407
h4,bull,1,price200_cross_up,vertical_session,disc,1146,0.06719023
h4,bull,1,price200_cross_up,vertical_session,val,302,0.03642384
h4,bull,1,price200_cross_up,vertical_session,oos,187,0.03208556
h4,bull,1,price200_cross_up,vertical_day_open,disc,245,0.06122449
h4,bull,1,price200_cross_up,vertical_day_open,val,67,0.04477612
h4,bull,1,price200_cross_up,vertical_day_open,oos,41,0.00000000
h4,bull,1,price200_cross_up,vertical_week_open,disc,59,0.06779661
h4,bull,1,price200_cross_up,vertical_week_open,val,15,0.00000000
h4,bull,1,price200_cross_up,vertical_week_open,oos,9,0.00000000
h4,bull,1,price200_cross_up,rectangle_range,disc,865,0.05895954
h4,bull,1,price200_cross_up,rectangle_range,val,251,0.03984064
h4,bull,1,price200_cross_up,rectangle_range,oos,140,0.02142857
h4,bull,1,price200_cross_up,elliott_wave2_bull,disc,75,0.04000000
h4,bull,1,price200_cross_up,elliott_wave2_bull,val,19,0.05263158
h4,bull,1,price200_cross_up,elliott_wave2_bull,oos,12,0.00000000
h4,bull,1,price200_cross_up,elliott_wave3_bull,disc,364,0.05769231
h4,bull,1,price200_cross_up,elliott_wave3_bull,val,87,0.05747126
h4,bull,1,price200_cross_up,elliott_wave3_bull,oos,58,0.06896552
h4,bull,1,price200_cross_up,elliott_wave4_bull,disc,66,0.06060606
h4,bull,1,price200_cross_up,elliott_wave4_bull,val,15,0.00000000
h4,bull,1,price200_cross_up,elliott_wave4_bull,oos,19,0.05263158
h4,bull,1,price200_cross_up,elliott_wave5_bull,disc,341,0.06158358
h4,bull,1,price200_cross_up,elliott_wave5_bull,val,73,0.01369863
h4,bull,1,price200_cross_up,elliott_wave5_bull,oos,65,0.03076923
h4,bull,1,price200_cross_up,elliott_impulse_bull,disc,484,0.06198347
h4,bull,1,price200_cross_up,elliott_impulse_bull,val,120,0.04166667
h4,bull,1,price200_cross_up,elliott_impulse_bull,oos,83,0.04819277
h4,bull,1,price200_cross_up,elliott_pullback_bull,disc,141,0.04964539
h4,bull,1,price200_cross_up,elliott_pullback_bull,val,34,0.02941176
h4,bull,1,price200_cross_up,elliott_pullback_bull,oos,31,0.03225806
h4,bull,1,price200_cross_up,range_compression,disc,1276,0.06347962
h4,bull,1,price200_cross_up,range_compression,val,327,0.04892966
h4,bull,1,price200_cross_up,range_compression,oos,208,0.02403846
h4,bull,1,price200_cross_up,range_tight,disc,131,0.03816794
h4,bull,1,price200_cross_up,range_tight,val,42,0.07142857
h4,bull,1,price200_cross_up,range_tight,oos,31,0.03225806
h4,bull,1,price200_cross_up,inside_bar,disc,140,0.05000000
h4,bull,1,price200_cross_up,inside_bar,val,46,0.00000000
h4,bull,1,price200_cross_up,inside_bar,oos,23,0.00000000
h4,bull,1,price200_cross_up,nr7,disc,56,0.01785714
h4,bull,1,price200_cross_up,nr7,val,23,0.00000000
h4,bull,1,price200_cross_up,nr7,oos,9,0.00000000
h4,bull,1,price200_cross_up,nr4,disc,166,0.01204819
h4,bull,1,price200_cross_up,nr4,val,64,0.00000000
h4,bull,1,price200_cross_up,nr4,oos,27,0.00000000
h4,bull,1,price200_cross_up,breakout_up20,disc,329,0.07902736
h4,bull,1,price200_cross_up,breakout_up20,val,89,0.08988764
h4,bull,1,price200_cross_up,breakout_up20,oos,62,0.06451613
h4,bull,1,price200_cross_up,retest_up,disc,328,0.07926829
h4,bull,1,price200_cross_up,retest_up,val,86,0.05813953
h4,bull,1,price200_cross_up,retest_up,oos,62,0.06451613
h4,bull,1,price200_cross_up,squeeze_release_up,disc,50,0.06000000
h4,bull,1,price200_cross_up,squeeze_release_up,val,15,0.13333333
h4,bull,1,price200_cross_up,squeeze_release_up,oos,6,0.00000000
h4,bull,1,price200_cross_up,engulf_bull,disc,395,0.09367089
h4,bull,1,price200_cross_up,engulf_bull,val,120,0.05833333
h4,bull,1,price200_cross_up,engulf_bull,oos,48,0.04166667
h4,bull,1,price200_cross_up,strong_close_bull,disc,756,0.05291005
h4,bull,1,price200_cross_up,strong_close_bull,val,211,0.06635071
h4,bull,1,price200_cross_up,strong_close_bull,oos,136,0.02941176
h4,bull,1,price200_cross_up,hh20,disc,408,0.08333333
h4,bull,1,price200_cross_up,hh20,val,109,0.08256881
h4,bull,1,price200_cross_up,hh20,oos,74,0.06756757
h4,bull,1,price200_cross_up,structure_bull_transition,disc,1187,0.06571188
h4,bull,1,price200_cross_up,structure_bull_transition,val,320,0.05000000
h4,bull,1,price200_cross_up,structure_bull_transition,oos,199,0.03015075
h4,bull,1,price200_cross_up,compression,disc,111,0.09009009
h4,bull,1,price200_cross_up,compression,val,34,0.05882353
h4,bull,1,price200_cross_up,compression,oos,23,0.00000000
h4,bull,1,price200_cross_up,shape_triangle_proxy,disc,103,0.07766990
h4,bull,1,price200_cross_up,shape_triangle_proxy,val,33,0.06060606
h4,bull,1,price200_cross_up,shape_triangle_proxy,oos,23,0.00000000
h4,bull,1,rsi_cross55_up,sma20_bull,disc,3872,0.05914256
h4,bull,1,rsi_cross55_up,sma20_bull,val,1024,0.05957031
h4,bull,1,rsi_cross55_up,sma20_bull,oos,728,0.03571429
h4,bull,1,rsi_cross55_up,sma50_bull,disc,3582,0.05806812
h4,bull,1,rsi_cross55_up,sma50_bull,val,958,0.05636743
h4,bull,1,rsi_cross55_up,sma50_bull,oos,690,0.03188406
h4,bull,1,rsi_cross55_up,sma200_bull,disc,2418,0.05252275
h4,bull,1,rsi_cross55_up,sma200_bull,val,768,0.05989583
h4,bull,1,rsi_cross55_up,sma200_bull,oos,503,0.02584493
h4,bull,1,rsi_cross55_up,sma_stack_bull,disc,1331,0.04357626
h4,bull,1,rsi_cross55_up,sma_stack_bull,val,391,0.03836317
h4,bull,1,rsi_cross55_up,sma_stack_bull,oos,280,0.02500000
h4,bull,1,rsi_cross55_up,ichimoku_bull,disc,2552,0.05407524
h4,bull,1,rsi_cross55_up,ichimoku_bull,val,682,0.06011730
h4,bull,1,rsi_cross55_up,ichimoku_bull,oos,515,0.02718447
h4,bull,1,rsi_cross55_up,ichimoku_tk_bull,disc,2353,0.06247344
h4,bull,1,rsi_cross55_up,ichimoku_tk_bull,val,639,0.06103286
h4,bull,1,rsi_cross55_up,ichimoku_tk_bull,oos,486,0.04115226
h4,bull,1,rsi_cross55_up,ichimoku_cloud_bull,disc,2057,0.05444823
h4,bull,1,rsi_cross55_up,ichimoku_cloud_bull,val,585,0.06153846
h4,bull,1,rsi_cross55_up,ichimoku_cloud_bull,oos,416,0.02403846
h4,bull,1,rsi_cross55_up,span_model_bull,disc,1644,0.05900243
h4,bull,1,rsi_cross55_up,span_model_bull,val,440,0.06363636
h4,bull,1,rsi_cross55_up,span_model_bull,oos,350,0.02571429
h4,bull,1,rsi_cross55_up,bb_bull,disc,3872,0.05914256
h4,bull,1,rsi_cross55_up,bb_bull,val,1024,0.05957031
h4,bull,1,rsi_cross55_up,bb_bull,oos,728,0.03571429
h4,bull,1,rsi_cross55_up,bb_upper,disc,1965,0.06921120
h4,bull,1,rsi_cross55_up,bb_upper,val,498,0.06827309
h4,bull,1,rsi_cross55_up,bb_upper,oos,322,0.04037267
h4,bull,1,rsi_cross55_up,superbb_bull,disc,104,0.10576923
h4,bull,1,rsi_cross55_up,superbb_bull,val,23,0.30434783
h4,bull,1,rsi_cross55_up,superbb_bull,oos,12,0.00000000
h4,bull,1,rsi_cross55_up,superbb_squeeze,disc,1444,0.04916898
h4,bull,1,rsi_cross55_up,superbb_squeeze,val,388,0.04381443
h4,bull,1,rsi_cross55_up,superbb_squeeze,oos,269,0.02973978
h4,bull,1,rsi_cross55_up,superbb_expand,disc,444,0.07432432
h4,bull,1,rsi_cross55_up,superbb_expand,val,116,0.08620690
h4,bull,1,rsi_cross55_up,superbb_expand,oos,65,0.06153846
h4,bull,1,rsi_cross55_up,stoch_bull,disc,3720,0.05860215
h4,bull,1,rsi_cross55_up,stoch_bull,val,976,0.06147541
h4,bull,1,rsi_cross55_up,stoch_bull,oos,702,0.03703704
h4,bull,1,rsi_cross55_up,stoch_cross_up,disc,1721,0.05636258
h4,bull,1,rsi_cross55_up,stoch_cross_up,val,476,0.05882353
h4,bull,1,rsi_cross55_up,stoch_cross_up,oos,319,0.02194357
h4,bull,1,rsi_cross55_up,stoch_recover_up,disc,212,0.07547170
h4,bull,1,rsi_cross55_up,stoch_recover_up,val,54,0.03703704
h4,bull,1,rsi_cross55_up,stoch_recover_up,oos,29,0.00000000
h4,bull,1,rsi_cross55_up,rci_bull,disc,2679,0.06270997
h4,bull,1,rsi_cross55_up,rci_bull,val,686,0.06705539
h4,bull,1,rsi_cross55_up,rci_bull,oos,482,0.03112033
h4,bull,1,rsi_cross55_up,rci_strong_bull,disc,376,0.06914894
h4,bull,1,rsi_cross55_up,rci_strong_bull,val,77,0.03896104
