timeframe,period,from_target,to_target,conditions,samples,exit_precision,unconditional_exit_precision,lift,wilson95_lower,target_capture_pips_mean,future_mfe_pips_mean,future_mae_pips_mean,bars_after_target_mean
h4,oos,50,100,rsi_down3+mtf_macd_bull+atr_expand,96,0.97916667,0.79026134,1.23904160,0.92719286,-98.91458333,33.15833333,-84.63958333,1.17708333
h4,discovery,50,100,di_spread_down3+price20_cross_down+mtf_di_strong_bull,190,0.96842105,0.75515784,1.28240879,0.93282789,-87.79526316,54.75157895,-41.15157895,1.31052632
h4,validation,50,100,di_spread_down3+price20_cross_down+mtf_di_strong_bull,46,0.84782609,0.74500976,1.13800669,0.71775860,-96.07608696,70.53478261,-26.61521739,1.36956522
h4,oos,50,100,di_spread_down3+price20_cross_down+mtf_di_strong_bull,39,1.00000000,0.79026134,1.26540418,0.91033315,-130.85384615,57.86923077,-119.55128205,1.58974359
h4,discovery,50,100,rsi_down3+price20_cross_down+mtf_macd_bull,503,0.96819085,0.75515784,1.28210395,0.94895759,-80.62982107,48.80954274,-39.09821074,1.19085487
h4,validation,50,100,rsi_down3+price20_cross_down+mtf_macd_bull,75,0.88000000,0.74500976,1.18119259,0.78740360,-102.64933333,72.72000000,-44.21600000,1.24000000
h4,oos,50,100,rsi_down3+price20_cross_down+mtf_macd_bull,90,1.00000000,0.79026134,1.26540418,0.95906437,-100.29333333,31.61222222,-76.76555556,1.32222222
h4,discovery,50,100,rsi_down3+atr_expand,904,0.96681416,0.75515784,1.28028090,0.95302088,-84.19148230,41.93915929,-53.52345133,1.08960177
h4,validation,50,100,rsi_down3+atr_expand,102,0.90196078,0.74500976,1.21066976,0.82887169,-100.83039216,53.38235294,-77.45490196,1.15686275
h4,oos,50,100,rsi_down3+atr_expand,117,0.95726496,0.79026134,1.21132708,0.90384753,-105.93162393,39.44786325,-79.95555556,1.14529915
h4,discovery,50,100,di_spread_down3+strong_close_bear+volatility,298,0.96644295,0.75515784,1.27978934,0.93934111,-104.66107383,53.29597315,-53.55268456,1.20805369
h4,validation,50,100,di_spread_down3+strong_close_bear+volatility,64,0.95312500,0.74500976,1.27934566,0.87100346,-123.11875000,68.20781250,-59.43281250,1.26562500
h4,oos,50,100,di_spread_down3+strong_close_bear+volatility,21,1.00000000,0.79026134,1.26540418,0.84536098,-89.00952381,42.80000000,-56.69523810,1.47619048
h4,discovery,50,100,rsi_down3+ema20_slope_down3+atr_expand,327,0.96636086,0.75515784,1.27968062,0.94077724,-124.27951070,46.83608563,-84.61559633,1.03363914
h4,validation,50,100,rsi_down3+ema20_slope_down3+atr_expand,51,0.84313725,0.74500976,1.13171304,0.71989553,-133.54705882,68.68627451,-95.23137255,1.03921569
h4,oos,50,100,rsi_down3+ema20_slope_down3+atr_expand,53,0.90566038,0.79026134,1.14602643,0.79746273,-149.76226415,60.39056604,-50.04339623,1.00000000
h4,discovery,50,100,rsi_down3+price20_cross_down+range_compression,580,0.96551724,0.75515784,1.27856348,0.94734003,-87.91500000,45.64293103,-52.40258621,1.13620690
h4,validation,50,100,rsi_down3+price20_cross_down+range_compression,88,0.92045455,0.74500976,1.23549328,0.84480119,-82.99886364,54.49659091,-33.57045455,1.29545455
h4,oos,50,100,rsi_down3+price20_cross_down+range_compression,80,1.00000000,0.79026134,1.26540418,0.95418187,-102.13125000,49.71875000,-37.20500000,1.41250000
h4,discovery,50,100,di_spread_down3+strong_close_bear+atr_expand,253,0.96442688,0.75515784,1.27711959,0.93378733,-105.00988142,51.17193676,-51.10474308,1.18972332
h4,validation,50,100,di_spread_down3+strong_close_bear+atr_expand,35,1.00000000,0.74500976,1.34226430,0.90109901,-153.66571429,70.13714286,-76.68857143,1.40000000
h4,oos,50,100,di_spread_down3+strong_close_bear+atr_expand,29,0.96551724,0.79026134,1.22176956,0.82824478,-100.92068966,27.53793103,-51.97586207,1.51724138
h4,discovery,50,100,ema20_slope_down3+close_near_low+atr_expand,361,0.96398892,0.75515784,1.27653964,0.93937087,-97.95650970,45.25734072,-68.15207756,1.04986150
h4,validation,50,100,ema20_slope_down3+close_near_low+atr_expand,36,0.94444444,0.74500976,1.26769406,0.81855343,-148.84722222,73.01388889,-93.41388889,1.05555556
h4,oos,50,100,ema20_slope_down3+close_near_low+atr_expand,40,0.97500000,0.79026134,1.23376908,0.87118631,-171.13000000,56.25750000,-51.10250000,1.00000000
h4,discovery,50,100,macd_accel_down+strong_close_bear+atr_expand,701,0.96291013,0.75515784,1.27511108,0.94620938,-77.12895863,40.54179743,-46.47275321,1.12410842
h4,validation,50,100,macd_accel_down+strong_close_bear+atr_expand,88,0.97727273,0.74500976,1.31175830,0.92087455,-81.54431818,53.37159091,-43.36022727,1.26136364
h4,oos,50,100,macd_accel_down+strong_close_bear+atr_expand,73,0.94520548,0.79026134,1.19606697,0.86741002,-81.02602740,26.34520548,-42.63287671,1.24657534
h4,discovery,50,100,rsi_down3+close_near_low+mtf_adx_rising,761,0.96189225,0.75515784,1.27376317,0.94580696,-61.26885677,40.98423127,-42.07385020,1.22733246
h4,validation,50,100,rsi_down3+close_near_low+mtf_adx_rising,129,0.95348837,0.74500976,1.27983341,0.90223772,-82.62403101,51.53178295,-62.92713178,1.20155039
h4,oos,50,100,rsi_down3+close_near_low+mtf_adx_rising,112,1.00000000,0.79026134,1.26540418,0.96683865,-66.98035714,35.88660714,-35.12410714,1.53571429
h4,discovery,50,100,di_spread_down3+close_near_low+bb_expand,208,0.96153846,0.75515784,1.27329468,0.92595384,-106.16971154,43.06153846,-72.51346154,1.23076923
h4,validation,50,100,di_spread_down3+close_near_low+bb_expand,36,0.97222222,0.74500976,1.30497918,0.85830281,-133.50555556,52.27222222,-96.71111111,1.05555556
h4,oos,50,100,di_spread_down3+close_near_low+bb_expand,41,1.00000000,0.79026134,1.26540418,0.91433243,-144.75853659,53.60487805,-40.14390244,1.53658537
h4,discovery,50,100,di_spread_down3+false_break_up+strong_close_bear,77,0.96103896,0.75515784,1.27263323,0.89160018,-74.24285714,50.56233766,-47.69480519,1.16883117
h4,validation,50,100,di_spread_down3+false_break_up+strong_close_bear,12,1.00000000,0.74500976,1.34226430,0.75750599,-138.15000000,27.45000000,-153.70000000,1.16666667
h4,oos,50,100,di_spread_down3+false_break_up+strong_close_bear,13,1.00000000,0.79026134,1.26540418,0.77190463,-40.87692308,23.46923077,-30.34615385,2.38461538
h4,discovery,50,100,rsi_down3+ema20_slope_down3+close_near_low,379,0.96042216,0.75515784,1.27181645,0.93573355,-109.37519789,52.29208443,-65.57097625,1.08970976
h4,validation,50,100,rsi_down3+ema20_slope_down3+close_near_low,74,0.90540541,0.74500976,1.21529336,0.81737741,-138.16756757,80.14864865,-74.08783784,1.08108108
h4,oos,50,100,rsi_down3+ema20_slope_down3+close_near_low,48,0.97916667,0.79026134,1.23904160,0.89100782,-155.42500000,56.74375000,-47.60625000,1.10416667
h4,discovery,50,100,di_spread_down3+structure_lh+strong_close_bear,428,0.96028037,0.75515784,1.27162868,0.93731645,-88.55070093,50.90747664,-47.88200935,1.28271028
h4,validation,50,100,di_spread_down3+structure_lh+strong_close_bear,77,0.92207792,0.74500976,1.23767228,0.84024384,-106.20000000,70.36883117,-38.34415584,1.28571429
h4,oos,50,100,di_spread_down3+structure_lh+strong_close_bear,42,0.97619048,0.79026134,1.23527551,0.87678798,-79.00476190,35.95714286,-34.05238095,1.16666667
h4,discovery,50,100,rsi_down3+mtf_di_strong_bull+atr_expand,451,0.96008869,0.75515784,1.27137485,0.93779843,-74.15099778,44.34789357,-46.68691796,1.08425721
h4,validation,50,100,rsi_down3+mtf_di_strong_bull+atr_expand,47,0.95744681,0.74500976,1.28514667,0.85751472,-86.90000000,44.70425532,-62.75744681,1.29787234
h4,oos,50,100,rsi_down3+mtf_di_strong_bull+atr_expand,61,0.95081967,0.79026134,1.20317119,0.86508872,-105.74262295,52.60655738,-96.72295082,1.27868852
h4,discovery,50,100,rsi_down3+close_near_low+mtf_di_strong_bull,719,0.95966620,0.75515784,1.27081538,0.94267443,-59.24353268,42.50959666,-40.80667594,1.20584145
h4,validation,50,100,rsi_down3+close_near_low+mtf_di_strong_bull,125,0.97600000,0.74500976,1.31004996,0.93181100,-73.62720000,50.20000000,-41.78560000,1.15200000
h4,oos,50,100,rsi_down3+close_near_low+mtf_di_strong_bull,127,0.99212598,0.79026134,1.25544037,0.95674599,-63.38897638,38.27244094,-34.99370079,1.51181102
h4,discovery,50,100,di_spread_down3+structure_lh+close_near_low,512,0.95898438,0.75515784,1.26991249,0.93811361,-87.78867187,49.21933594,-51.51738281,1.26367188
h4,validation,50,100,di_spread_down3+structure_lh+close_near_low,102,0.87254902,0.74500976,1.17119140,0.79407344,-105.92352941,74.20490196,-40.25000000,1.22549020
h4,oos,50,100,di_spread_down3+structure_lh+close_near_low,59,0.98305085,0.79026134,1.24395665,0.91004274,-121.66440678,53.57966102,-39.12881356,1.11864407
h4,discovery,50,100,rsi_down3+mtf_adx_rising+atr_expand,462,0.95887446,0.75515784,1.26976693,0.93666481,-78.04220779,45.48290043,-49.44935065,1.10606061
h4,validation,50,100,rsi_down3+mtf_adx_rising+atr_expand,56,0.92857143,0.74500976,1.24638828,0.83024552,-113.81250000,57.49642857,-86.92857143,1.25000000
h4,oos,50,100,rsi_down3+mtf_adx_rising+atr_expand,74,0.95945946,0.79026134,1.21410401,0.88745290,-100.84594595,44.55810811,-86.49324324,1.22972973
h4,discovery,50,100,rsi_down3+structure_lh+volatility,981,0.95820591,0.75515784,1.26888163,0.94379317,-79.59816514,44.11355759,-52.38552497,1.12334353
h4,validation,50,100,rsi_down3+structure_lh+volatility,185,0.93513514,0.74500976,1.25519851,0.89005839,-85.19135135,53.34864865,-58.03783784,1.12972973
h4,oos,50,100,rsi_down3+structure_lh+volatility,126,0.96825397,0.79026134,1.22523262,0.92121391,-86.63968254,47.45238095,-63.96587302,1.23809524
h4,discovery,50,100,rsi_down3+strong_close_bear+mtf_adx_rising,597,0.95644891,0.75515784,1.26655496,0.93695255,-62.68391960,40.96482412,-41.15041876,1.24120603
h4,validation,50,100,rsi_down3+strong_close_bear+mtf_adx_rising,101,0.95049505,0.74500976,1.27581558,0.88930575,-84.98514851,50.04455446,-64.52475248,1.25742574
h4,oos,50,100,rsi_down3+strong_close_bear+mtf_adx_rising,102,1.00000000,0.79026134,1.26540418,0.96370554,-50.54215686,26.49411765,-35.78725490,1.58823529
h4,discovery,50,100,rsi_down3+price20_cross_down+mtf_di_strong_bull,341,0.95601173,0.75515784,1.26597603,0.92869968,-80.14369501,49.97214076,-38.35982405,1.22580645
h4,validation,50,100,rsi_down3+price20_cross_down+mtf_di_strong_bull,55,0.90909091,0.74500976,1.22024028,0.80422505,-88.16363636,58.76000000,-26.77454545,1.30909091
h4,oos,50,100,rsi_down3+price20_cross_down+mtf_di_strong_bull,79,1.00000000,0.79026134,1.26540418,0.95362879,-95.53544304,44.82531646,-74.80000000,1.36708861
h4,discovery,50,100,macd_accel_down+price20_cross_down+false_break_up,158,0.95569620,0.75515784,1.26555820,0.91138361,-76.82151899,46.41455696,-44.97405063,1.08227848
h4,validation,50,100,macd_accel_down+price20_cross_down+false_break_up,18,1.00000000,0.74500976,1.34226430,0.82412078,-108.51666667,26.69444444,-105.16111111,1.00000000
h4,oos,50,100,macd_accel_down+price20_cross_down+false_break_up,12,0.75000000,0.79026134,0.94905314,0.46769467,-44.20000000,35.92500000,-23.16666667,2.33333333
h4,discovery,50,100,di_spread_down3+close_near_low+volatility,361,0.95567867,0.75515784,1.26553499,0.92922434,-98.53739612,51.67063712,-51.62797784,1.21052632
h4,validation,50,100,di_spread_down3+close_near_low+volatility,75,0.94666667,0.74500976,1.27067687,0.87074013,-121.73866667,67.47333333,-62.41066667,1.22666667
h4,oos,50,100,di_spread_down3+close_near_low+volatility,34,1.00000000,0.79026134,1.26540418,0.89848545,-162.46470588,74.40000000,-51.88529412,1.29411765
h4,discovery,50,100,di_spread_down3+range_compression+strong_close_bear,402,0.95522388,0.75515784,1.26493274,0.93033797,-94.39527363,52.47910448,-53.63855721,1.15422886
h4,validation,50,100,di_spread_down3+range_compression+strong_close_bear,67,0.94029851,0.74500976,1.26212912,0.85630499,-84.61940299,55.05970149,-35.47611940,1.35820896
h4,oos,50,100,di_spread_down3+range_compression+strong_close_bear,43,1.00000000,0.79026134,1.26540418,0.91799020,-59.70232558,30.69069767,-33.59767442,1.58139535
h4,discovery,50,100,di_spread_down3+strong_close_bear,564,0.95390071,0.75515784,1.26318056,0.93331108,-89.33865248,51.76471631,-50.88439716,1.28900709
h4,validation,50,100,di_spread_down3+strong_close_bear,95,0.93684211,0.74500976,1.25748972,0.86899349,-106.72526316,63.22315789,-55.60526316,1.25263158
h4,oos,50,100,di_spread_down3+strong_close_bear,58,0.98275862,0.79026134,1.24358687,0.90859142,-73.26724138,32.25517241,-43.57241379,1.43103448
h4,discovery,50,100,di_spread_down3+price20_cross_down+false_break_up,65,0.95384615,0.75515784,1.26310832,0.87286153,-92.57384615,57.55846154,-43.16000000,1.04615385
h4,validation,50,100,di_spread_down3+price20_cross_down+false_break_up,9,1.00000000,0.74500976,1.34226430,0.70085495,-174.92222222,35.33333333,-194.33333333,1.00000000
h4,oos,50,100,di_spread_down3+price20_cross_down+false_break_up,8,1.00000000,0.79026134,1.26540418,0.67559244,-52.72500000,12.20000000,-33.85000000,2.87500000
h4,discovery,100,150,rsi_down3+price20_cross_down+structure_lh,146,1.00000000,0.70855537,1.41132230,0.97436318,-107.92945205,50.38493151,-52.16438356,1.08219178
h4,validation,100,150,rsi_down3+price20_cross_down+structure_lh,27,1.00000000,0.70285714,1.42276423,0.87544497,-88.05925926,41.94074074,-54.97777778,1.11111111
h4,oos,100,150,rsi_down3+price20_cross_down+structure_lh,27,1.00000000,0.72963230,1.37055336,0.87544497,-210.66666667,78.70370370,-84.55185185,1.00000000
h4,discovery,100,150,price20_cross_down+pullback_bull+atr_expand,115,1.00000000,0.70855537,1.41132230,0.96767577,-115.38260870,43.34347826,-76.12086957,1.05217391
h4,validation,100,150,price20_cross_down+pullback_bull+atr_expand,17,1.00000000,0.70285714,1.42276423,0.81568186,-87.04117647,34.75294118,-46.44117647,1.23529412
h4,oos,100,150,price20_cross_down+pullback_bull+atr_expand,16,1.00000000,0.72963230,1.37055336,0.80639232,-119.42500000,53.84375000,-93.81250000,1.06250000
h4,discovery,100,150,di_spread_down3+price20_cross_down+structure_lh,83,1.00000000,0.70855537,1.41132230,0.95576469,-120.66626506,62.44216867,-49.04819277,1.07228916
h4,validation,100,150,di_spread_down3+price20_cross_down+structure_lh,15,1.00000000,0.70285714,1.42276423,0.79611670,-99.50666667,45.62000000,-54.01333333,1.13333333
h4,oos,100,150,di_spread_down3+price20_cross_down+structure_lh,18,1.00000000,0.72963230,1.37055336,0.82412078,-275.99444444,95.61666667,-116.05555556,1.05555556
h4,discovery,100,150,price20_cross_down+bb_expand,81,1.00000000,0.70855537,1.41132230,0.95472191,-155.92839506,60.89135802,-60.55802469,1.03703704
h4,validation,100,150,price20_cross_down+bb_expand,12,1.00000000,0.70285714,1.42276423,0.75750599,-107.91666667,37.13333333,-79.54166667,1.00000000
h4,oos,100,150,price20_cross_down+bb_expand,24,1.00000000,0.72963230,1.37055336,0.86202380,-223.86666667,85.49166667,-34.18333333,1.00000000
h4,discovery,100,150,macd_accel_down+price20_cross_down+bb_expand,80,1.00000000,0.70855537,1.41132230,0.95418187,-157.54125000,61.39250000,-60.33125000,1.03750000
h4,validation,100,150,macd_accel_down+price20_cross_down+bb_expand,12,1.00000000,0.70285714,1.42276423,0.75750599,-107.91666667,37.13333333,-79.54166667,1.00000000
h4,oos,100,150,macd_accel_down+price20_cross_down+bb_expand,24,1.00000000,0.72963230,1.37055336,0.86202380,-223.86666667,85.49166667,-34.18333333,1.00000000
h4,discovery,100,150,price20_cross_down+range_compression+atr_expand,75,1.00000000,0.70855537,1.41132230,0.95127616,-139.48800000,55.74800000,-80.24933333,1.08000000
h4,validation,100,150,price20_cross_down+range_compression+atr_expand,8,1.00000000,0.70285714,1.42276423,0.67559244,-102.75000000,42.16250000,-37.22500000,1.25000000
h4,oos,100,150,price20_cross_down+range_compression+atr_expand,15,1.00000000,0.72963230,1.37055336,0.79611670,-312.13333333,111.70000000,-48.22000000,1.06666667
h4,discovery,100,150,price20_cross_down+mtf_trend_bull+atr_expand,73,1.00000000,0.70855537,1.41132230,0.95000799,-173.27808219,70.43972603,-75.11643836,1.02739726
h4,validation,100,150,price20_cross_down+mtf_trend_bull+atr_expand,8,1.00000000,0.70285714,1.42276423,0.67559244,-104.36250000,45.42500000,-40.45000000,1.25000000
h4,oos,100,150,price20_cross_down+mtf_trend_bull+atr_expand,21,1.00000000,0.72963230,1.37055336,0.84536098,-251.01904762,89.52857143,-95.42857143,1.04761905
h4,discovery,100,150,rsi_down3+price20_cross_down+atr_expand,72,1.00000000,0.70855537,1.41132230,0.94934883,-132.31666667,49.26250000,-46.81666667,1.08333333
h4,validation,100,150,rsi_down3+price20_cross_down+atr_expand,9,1.00000000,0.70285714,1.42276423,0.70085495,-136.45555556,45.74444444,-91.32222222,1.22222222
h4,oos,100,150,rsi_down3+price20_cross_down+atr_expand,20,1.00000000,0.72963230,1.37055336,0.83887484,-260.30500000,93.44500000,-95.66000000,1.00000000
h4,discovery,100,150,di_spread_down3+price20_cross_down+volatility,71,1.00000000,0.70855537,1.41132230,0.94867205,-135.67323944,63.22676056,-47.74647887,1.07042254
h4,validation,100,150,di_spread_down3+price20_cross_down+volatility,10,1.00000000,0.70285714,1.42276423,0.72246720,-135.49000000,59.73000000,-79.81000000,1.20000000
h4,oos,100,150,di_spread_down3+price20_cross_down+volatility,18,1.00000000,0.72963230,1.37055336,0.82412078,-275.99444444,95.61666667,-116.05555556,1.05555556
h4,discovery,100,150,price20_cross_down+mtf_adx_rising+atr_expand,68,1.00000000,0.70855537,1.41132230,0.94652866,-130.78529412,46.48382353,-76.48970588,1.02941176
h4,validation,100,150,price20_cross_down+mtf_adx_rising+atr_expand,10,1.00000000,0.70285714,1.42276423,0.72246720,-133.74000000,46.30000000,-89.00000000,1.20000000
h4,oos,100,150,price20_cross_down+mtf_adx_rising+atr_expand,11,1.00000000,0.72963230,1.37055336,0.74116703,-213.53636364,104.93636364,-124.91818182,1.00000000
h4,discovery,100,150,di_spread_down3+close_near_low+atr_expand,63,1.00000000,0.70855537,1.41132230,0.94252880,-145.18730159,50.78730159,-67.36666667,1.06349206
h4,validation,100,150,di_spread_down3+close_near_low+atr_expand,17,1.00000000,0.70285714,1.42276423,0.81568186,-227.81764706,96.61176471,-88.97058824,1.11764706
h4,oos,100,150,di_spread_down3+close_near_low+atr_expand,10,1.00000000,0.72963230,1.37055336,0.72246720,-384.43000000,121.21000000,-62.32000000,1.00000000
h4,discovery,100,150,price20_cross_down+structure_lh+bb_expand,63,1.00000000,0.70855537,1.41132230,0.94252880,-142.59206349,52.57619048,-56.52380952,1.03174603
h4,validation,100,150,price20_cross_down+structure_lh+bb_expand,10,1.00000000,0.70285714,1.42276423,0.72246720,-82.89000000,35.42000000,-41.55000000,1.00000000
h4,oos,100,150,price20_cross_down+structure_lh+bb_expand,24,1.00000000,0.72963230,1.37055336,0.86202380,-223.86666667,85.49166667,-34.18333333,1.00000000
h4,discovery,100,150,price20_cross_down+pullback_bull+bb_expand,63,1.00000000,0.70855537,1.41132230,0.94252880,-112.18095238,47.37301587,-55.26984127,1.04761905
h4,validation,100,150,price20_cross_down+pullback_bull+bb_expand,10,1.00000000,0.70285714,1.42276423,0.72246720,-82.89000000,35.42000000,-41.55000000,1.00000000
h4,oos,100,150,price20_cross_down+pullback_bull+bb_expand,16,1.00000000,0.72963230,1.37055336,0.80639232,-112.83750000,59.06250000,-14.88750000,1.00000000
h4,discovery,100,150,price20_cross_down+mtf_trend_bull+bb_expand,58,1.00000000,0.70855537,1.41132230,0.93788214,-185.17241379,73.96379310,-70.15689655,1.05172414
h4,validation,100,150,price20_cross_down+mtf_trend_bull+bb_expand,5,1.00000000,0.70285714,1.42276423,0.56551754,-106.60000000,27.34000000,-50.00000000,1.00000000
h4,oos,100,150,price20_cross_down+mtf_trend_bull+bb_expand,21,1.00000000,0.72963230,1.37055336,0.84536098,-246.00000000,93.50476190,-35.29523810,1.00000000
h4,discovery,100,150,price20_cross_down+mtf_di_strong_bull+atr_expand,53,1.00000000,0.70855537,1.41132230,0.93241801,-158.60943396,58.43396226,-49.04905660,1.03773585
