timeframe,direction,target_pips,conditions,samples,base_rate,hit_rate,rate_diff,lift
d1,bear,100,trend+price200+di+volatility,288,0.27770224,0.34375000,0.06604776,1.23783660
d1,bear,100,trend+price200+di+bb,570,0.27770224,0.28421053,0.00650828,1.02343619
d1,bear,100,trend+price200+di+body,252,0.27770224,0.26190476,-0.01579748,0.94311360
d1,bear,100,trend+price200+volatility+bb,250,0.27770224,0.33200000,0.05429776,1.19552509
d1,bear,100,trend+price200+volatility+body,148,0.27770224,0.34459459,0.06689235,1.24087796
d1,bear,100,trend+price200+bb+body,201,0.27770224,0.24875622,-0.02894602,0.89576597
d1,bear,100,trend+momentum+macd+adx,135,0.27770224,0.34074074,0.06303850,1.22700032
d1,bear,100,trend+momentum+macd+di,371,0.27770224,0.30188679,0.02418455,1.08708806
d1,bear,100,trend+momentum+macd+volatility,148,0.27770224,0.35135135,0.07364911,1.26520891
d1,bear,100,trend+momentum+macd+bb,384,0.27770224,0.29427083,0.01656859,1.05966315
d1,bear,100,trend+momentum+macd+body,136,0.27770224,0.27941176,0.00170952,1.00615595
d1,bear,100,trend+momentum+adx+di,232,0.27770224,0.28448276,0.00678052,1.02441649
d1,bear,100,trend+momentum+adx+volatility,118,0.27770224,0.31355932,0.03585708,1.12912059
d1,bear,100,trend+momentum+adx+bb,203,0.27770224,0.28571429,0.00801204,1.02885120
d1,bear,100,trend+momentum+adx+body,101,0.27770224,0.25742574,-0.02027650,0.92698474
d1,bear,100,trend+momentum+di+volatility,227,0.27770224,0.33480176,0.05709952,1.20561418
d1,bear,100,trend+momentum+di+bb,472,0.27770224,0.27542373,-0.00227851,0.99179512
d1,bear,100,trend+momentum+di+body,215,0.27770224,0.26976744,-0.00793480,0.97142694
d1,bear,100,trend+momentum+volatility+bb,192,0.27770224,0.32812500,0.05042276,1.18157130
d1,bear,100,trend+momentum+volatility+body,95,0.27770224,0.37894737,0.10124513,1.36458159
d1,bear,100,trend+momentum+bb+body,170,0.27770224,0.26470588,-0.01299636,0.95320037
d1,bear,100,trend+macd+adx+di,196,0.27770224,0.32142857,0.04372633,1.15745760
d1,bear,100,trend+macd+adx+volatility,100,0.27770224,0.34000000,0.06229776,1.22433293
d1,bear,100,trend+macd+adx+bb,198,0.27770224,0.32323232,0.04553008,1.16395287
d1,bear,100,trend+macd+adx+body,70,0.27770224,0.27142857,-0.00627367,0.97740864
d1,bear,100,trend+macd+di+volatility,201,0.27770224,0.35323383,0.07553159,1.27198767
d1,bear,100,trend+macd+di+bb,463,0.27770224,0.30885529,0.03115305,1.11218148
d1,bear,100,trend+macd+di+body,163,0.27770224,0.27607362,-0.00162862,0.99413536
d1,bear,100,trend+macd+volatility+bb,203,0.27770224,0.34975369,0.07205145,1.25945578
d1,bear,100,trend+macd+volatility+body,68,0.27770224,0.33823529,0.06053305,1.21797826
d1,bear,100,trend+macd+bb+body,161,0.27770224,0.26708075,-0.01062150,0.96175221
d1,bear,100,trend+adx+di+volatility,149,0.27770224,0.32214765,0.04444541,1.16004699
d1,bear,100,trend+adx+di+bb,262,0.27770224,0.28625954,0.00855730,1.03081465
d1,bear,100,trend+adx+di+body,114,0.27770224,0.24561404,-0.03208821,0.88445103
d1,bear,100,trend+adx+volatility+bb,128,0.27770224,0.31250000,0.03479776,1.12530600
d1,bear,100,trend+adx+volatility+body,63,0.27770224,0.28571429,0.00801204,1.02885120
d1,bear,100,trend+adx+bb+body,96,0.27770224,0.22916667,-0.04853558,0.82522440
d1,bear,100,trend+di+volatility+bb,241,0.27770224,0.33609959,0.05839734,1.21028761
d1,bear,100,trend+di+volatility+body,103,0.27770224,0.35922330,0.08152106,1.29355563
d1,bear,100,trend+di+bb+body,194,0.27770224,0.25257732,-0.02512492,0.90952567
d1,bear,100,trend+volatility+bb+body,78,0.27770224,0.33333333,0.05563109,1.20032640
d1,bear,100,price20+price200+momentum+macd,611,0.27770224,0.30278232,0.02508008,1.09031285
d1,bear,100,price20+price200+momentum+adx,301,0.27770224,0.27906977,0.00136752,1.00492443
d1,bear,100,price20+price200+momentum+di,726,0.27770224,0.28925620,0.01155395,1.04160555
d1,bear,100,price20+price200+momentum+volatility,294,0.27770224,0.36054422,0.08284197,1.29831223
d1,bear,100,price20+price200+momentum+bb,740,0.27770224,0.28378378,0.00608154,1.02189950
d1,bear,100,price20+price200+momentum+body,246,0.27770224,0.26422764,-0.01347460,0.95147824
d1,bear,100,price20+price200+macd+adx,319,0.27770224,0.31347962,0.03577738,1.12883360
d1,bear,100,price20+price200+macd+di,758,0.27770224,0.31662269,0.03892045,1.14015172
d1,bear,100,price20+price200+macd+volatility,320,0.27770224,0.38125000,0.10354776,1.37287332
d1,bear,100,price20+price200+macd+bb,783,0.27770224,0.31034483,0.03264258,1.11754527
d1,bear,100,price20+price200+macd+body,262,0.27770224,0.27480916,-0.00289308,0.98958207
d1,bear,100,price20+price200+adx+di,407,0.27770224,0.28501229,0.00731004,1.02632331
d1,bear,100,price20+price200+adx+volatility,214,0.27770224,0.32242991,0.04472766,1.16106338
d1,bear,100,price20+price200+adx+bb,398,0.27770224,0.29145729,0.01375504,1.04953162
d1,bear,100,price20+price200+adx+body,139,0.27770224,0.24460432,-0.03309793,0.88081505
d1,bear,100,price20+price200+di+volatility,380,0.27770224,0.37105263,0.09335039,1.33615281
d1,bear,100,price20+price200+di+bb,876,0.27770224,0.30022831,0.02252607,1.08111590
d1,bear,100,price20+price200+di+body,294,0.27770224,0.26870748,-0.00899476,0.96761006
d1,bear,100,price20+price200+volatility+bb,375,0.27770224,0.36800000,0.09029776,1.32516034
d1,bear,100,price20+price200+volatility+body,123,0.27770224,0.34959350,0.07189125,1.25887890
d1,bear,100,price20+price200+bb+body,292,0.27770224,0.26369863,-0.01400361,0.94957328
d1,bear,100,price20+momentum+macd+adx,390,0.27770224,0.32307692,0.04537468,1.16339328
d1,bear,100,price20+momentum+macd+di,1028,0.27770224,0.32198444,0.04428219,1.15945925
d1,bear,100,price20+momentum+macd+volatility,433,0.27770224,0.38337182,0.10566958,1.38051396
d1,bear,100,price20+momentum+macd+bb,1119,0.27770224,0.30563003,0.02792778,1.10056737
d1,bear,100,price20+momentum+macd+body,378,0.27770224,0.29629630,0.01859405,1.06695680
d1,bear,100,price20+momentum+adx+di,455,0.27770224,0.30989011,0.03218787,1.11590784
d1,bear,100,price20+momentum+adx+volatility,252,0.27770224,0.33333333,0.05563109,1.20032640
