timeframe,direction,horizon_bars,feature,disc_true_n,disc_false_n,disc_true_hit,disc_false_hit,disc_diff,disc_true_false_ratio,disc_base_lift,val_true_n,val_false_n,val_true_hit,val_false_hit,val_diff,val_true_false_ratio,val_base_lift,oos_true_n,oos_false_n,oos_true_hit,oos_false_hit,oos_diff,oos_true_false_ratio,oos_base_lift
h4,bear,1,horizontal_resistance_near,5230.00000000,74229.00000000,0.05506692,0.05411632,0.00095061,1.01756598,1.01639083,1270.00000000,18306.00000000,0.04094488,0.05981645,-0.01887157,0.68450868,0.69881169,1006.00000000,12985.00000000,0.03379722,0.04397382,-0.01017660,0.76857593,0.78158158
d1,bull,1,channel_upper,3948.00000000,11369.00000000,0.25481256,0.25332043,0.00149213,1.00589029,1.00436542,1039.00000000,2717.00000000,0.23002887,0.25837321,-0.02834433,0.89029694,0.91815988,785.00000000,1941.00000000,0.15414013,0.21483771,-0.06069759,0.71747239,0.78101485
h4,bull,3,fib_above382,33299.00000000,46160.00000000,0.15940419,0.16135182,-0.00194763,0.98792927,0.99295212,8906.00000000,10670.00000000,0.15203234,0.17469541,-0.02266307,0.87027095,0.92485551,6537.00000000,7454.00000000,0.09407985,0.14368124,-0.04960139,0.65478172,0.78070654
h4,bull,3,fib_fan_up,33299.00000000,46160.00000000,0.15940419,0.16135182,-0.00194763,0.98792927,0.99295212,8906.00000000,10670.00000000,0.15203234,0.17469541,-0.02266307,0.87027095,0.92485551,6537.00000000,7454.00000000,0.09407985,0.14368124,-0.04960139,0.65478172,0.78070654
h4,bull,1,mtf_sma50_bull,40596.00000000,38863.00000000,0.05027589,0.04940432,0.00087157,1.01764161,1.00855135,11907.00000000,7669.00000000,0.04719913,0.05972095,-0.01252183,0.79032773,0.90585304,8066.00000000,5925.00000000,0.02479544,0.04135021,-0.01655477,0.59964477,0.77957970
h4,bear,24,mtf_span_model_bear,24112.00000000,55347.00000000,0.54168049,0.58449419,-0.04281370,0.92675085,0.94781859,5131.00000000,14445.00000000,0.50886767,0.54634822,-0.03748055,0.93139806,0.94845220,3514.00000000,10477.00000000,0.38588503,0.53164074,-0.14575571,0.72583797,0.77951451
h4,bear,1,mtf_shape_triangle_proxy,3397.00000000,76062.00000000,0.02207830,0.05561253,-0.03353422,0.39700236,0.40750755,825.00000000,18751.00000000,0.02787879,0.05994347,-0.03206468,0.46508465,0.47581094,1010.00000000,12981.00000000,0.03366337,0.04398737,-0.01032400,0.76529625,0.77848621
h4,bull,1,mtf_shape_triangle_proxy,3397.00000000,76062.00000000,0.02207830,0.05108990,-0.02901160,0.43214616,0.44289826,825.00000000,18751.00000000,0.02181818,0.05343715,-0.03161897,0.40829614,0.41873797,1010.00000000,12981.00000000,0.02475248,0.03235498,-0.00760251,0.76502829,0.77822895
h4,bear,6,mtf_horizontal_support_near,3732.00000000,75727.00000000,0.27706324,0.28943442,-0.01237118,0.95725740,0.95918298,702.00000000,18874.00000000,0.29344729,0.27778955,0.01565774,1.05636548,1.05423458,463.00000000,13528.00000000,0.18358531,0.23780308,-0.05421776,0.77200563,0.77787466
d1,bull,1,retest_up,1037.00000000,14280.00000000,0.27868852,0.25189076,0.02679777,1.10638647,1.09847456,263.00000000,3493.00000000,0.25095057,0.25050100,0.00044957,1.00179468,1.00166880,202.00000000,2524.00000000,0.15346535,0.20087163,-0.04740629,0.76399711,0.77759579
h4,bear,12,mtf_ichimoku_cloud_bear,34283.00000000,45176.00000000,0.41145757,0.44293430,-0.03147673,0.92893590,0.95831889,8241.00000000,11335.00000000,0.40480524,0.41085135,-0.00604610,0.98528396,0.99142593,5612.00000000,8379.00000000,0.28439059,0.42081394,-0.13642335,0.67581077,0.77682717
h4,bear,6,mtf_nr7,7438.00000000,72021.00000000,0.25867169,0.29197040,-0.03329871,0.88595175,0.89551209,2059.00000000,17517.00000000,0.25789218,0.28075584,-0.02286366,0.91856391,0.92649979,1582.00000000,12409.00000000,0.18331226,0.24272705,-0.05941479,0.75521974,0.77671771
h4,bull,1,mtf_elliott_wave4_bull,6674.00000000,72785.00000000,0.04839676,0.04998283,-0.00158606,0.96826785,0.97085545,1840.00000000,17736.00000000,0.04510870,0.05283040,-0.00772171,0.85383973,0.86573316,1174.00000000,12817.00000000,0.02470187,0.03245689,-0.00775502,0.76106711,0.77663802
d1,bull,1,horizontal_resistance_near,1032.00000000,14285.00000000,0.26356589,0.25299265,0.01057324,1.04179268,1.03886741,309.00000000,3447.00000000,0.23624595,0.25181317,-0.01556722,0.93817950,0.94297535,196.00000000,2530.00000000,0.15306122,0.20079051,-0.04772929,0.76229311,0.77554814
h4,bull,3,mtf_rsi60,19200.00000000,60259.00000000,0.16348958,0.15959442,0.00389517,1.02440666,1.01840066,4788.00000000,14788.00000000,0.14306600,0.17128753,-0.02822153,0.83523884,0.87031075,3524.00000000,10467.00000000,0.09335982,0.12964555,-0.03628573,0.72011586,0.77473145
h4,bull,12,mtf_retest_up,5618.00000000,73841.00000000,0.45122820,0.44224753,0.00898066,1.02030687,1.01884406,1424.00000000,18152.00000000,0.34339888,0.43146761,-0.08806873,0.79588565,0.80788083,1068.00000000,12923.00000000,0.29494382,0.38837731,-0.09343349,0.75942598,0.77363311
h4,bull,1,mtf_price20_bull,41708.00000000,37751.00000000,0.04816822,0.05170724,-0.00353902,0.93155654,0.96627073,11477.00000000,8099.00000000,0.04504661,0.06210643,-0.01705982,0.72531319,0.86454170,8017.00000000,5974.00000000,0.02457278,0.04151322,-0.01694044,0.59192663,0.77257934
h4,bull,1,mtf_ema20_rising,41708.00000000,37751.00000000,0.04816822,0.05170724,-0.00353902,0.93155654,0.96627073,11477.00000000,8099.00000000,0.04504661,0.06210643,-0.01705982,0.72531319,0.86454170,8017.00000000,5974.00000000,0.02457278,0.04151322,-0.01694044,0.59192663,0.77257934
d1,bull,1,breakout20_up,1039.00000000,14278.00000000,0.28007700,0.25178596,0.02829103,1.11236144,1.10394734,265.00000000,3491.00000000,0.25283019,0.25035806,0.00247213,1.00987436,1.00917130,204.00000000,2522.00000000,0.15196078,0.20103093,-0.04907014,0.75590749,0.76997230
d1,bull,1,channel_breakout_up,1039.00000000,14278.00000000,0.28007700,0.25178596,0.02829103,1.11236144,1.10394734,265.00000000,3491.00000000,0.25283019,0.25035806,0.00247213,1.00987436,1.00917130,204.00000000,2522.00000000,0.15196078,0.20103093,-0.04907014,0.75590749,0.76997230
d1,bull,1,breakout_up20,1039.00000000,14278.00000000,0.28007700,0.25178596,0.02829103,1.11236144,1.10394734,265.00000000,3491.00000000,0.25283019,0.25035806,0.00247213,1.00987436,1.00917130,204.00000000,2522.00000000,0.15196078,0.20103093,-0.04907014,0.75590749,0.76997230
d1,bull,1,structure_breakout20_up,1039.00000000,14278.00000000,0.28007700,0.25178596,0.02829103,1.11236144,1.10394734,265.00000000,3491.00000000,0.25283019,0.25035806,0.00247213,1.00987436,1.00917130,204.00000000,2522.00000000,0.15196078,0.20103093,-0.04907014,0.75590749,0.76997230
h4,bear,12,gap_proxy_down,1372.00000000,78087.00000000,0.42565598,0.42941847,-0.00376249,0.99123817,0.99138815,391.00000000,19185.00000000,0.41943734,0.40807923,0.01135811,1.02783310,1.02726203,298.00000000,13693.00000000,0.28187919,0.36792522,-0.08604602,0.76613176,0.76996716
d1,bull,1,mtf_rci_strong_bull,2384.00000000,12933.00000000,0.24203020,0.25585711,-0.01382691,0.94595848,0.95398265,597.00000000,3159.00000000,0.23115578,0.25419437,-0.02303859,0.90936626,0.92265792,461.00000000,2265.00000000,0.15184382,0.20662252,-0.05477870,0.73488514,0.76937964
h4,bear,12,vertical_week_open,2497.00000000,76962.00000000,0.40448538,0.43016034,-0.02567496,0.94031306,0.94208008,624.00000000,18952.00000000,0.40705128,0.40834740,-0.00129612,0.99682593,0.99692680,444.00000000,13547.00000000,0.28153153,0.36886396,-0.08733242,0.76323948,0.76901750
h4,bull,3,span_model_bull,28615.00000000,50844.00000000,0.16047528,0.16056959,-0.00009431,0.99941265,0.99962409,7432.00000000,12144.00000000,0.14733584,0.17481884,-0.02748300,0.84279157,0.89628543,5549.00000000,8442.00000000,0.09244909,0.13894812,-0.04649903,0.66534972,0.76717391
h4,bull,1,mtf_fib_above500,40707.00000000,38752.00000000,0.05146535,0.04815235,0.00331300,1.06880238,1.03241233,12210.00000000,7366.00000000,0.04897625,0.05729025,-0.00831400,0.85487927,0.93995985,8366.00000000,5625.00000000,0.02438441,0.04284444,-0.01846003,0.56913827,0.76665691
h4,bull,1,mtf_fib_arc_bull,40707.00000000,38752.00000000,0.05146535,0.04815235,0.00331300,1.06880238,1.03241233,12210.00000000,7366.00000000,0.04897625,0.05729025,-0.00831400,0.85487927,0.93995985,8366.00000000,5625.00000000,0.02438441,0.04284444,-0.01846003,0.56913827,0.76665691
h4,bull,3,dmi_adx_bull,15804.00000000,63655.00000000,0.16116173,0.16038017,0.00078156,1.00487315,1.00390013,3610.00000000,15966.00000000,0.14155125,0.16954779,-0.02799654,0.83487521,0.86109609,2426.00000000,11565.00000000,0.09233306,0.12641591,-0.03408285,0.73039112,0.76621105
h4,bull,12,mtf_horizontal_break_up,3383.00000000,76076.00000000,0.44428022,0.44282034,0.00145989,1.00329679,1.00315599,1005.00000000,18571.00000000,0.35522388,0.42884067,-0.07361678,0.82833534,0.83570036,679.00000000,13312.00000000,0.29160530,0.38581731,-0.09421201,0.75581187,0.76487622
h4,bull,1,mtf_ichimoku_tk_bull,39875.00000000,39584.00000000,0.04990596,0.04979285,0.00011311,1.00227162,1.00113036,10858.00000000,8718.00000000,0.04743047,0.05792613,-0.01049566,0.81880951,0.91029294,7607.00000000,6384.00000000,0.02431971,0.04072682,-0.01640711,0.59714231,0.76462247
h4,bull,1,momentum_bull,27660.00000000,51799.00000000,0.04663774,0.05156470,-0.00492696,0.90445096,0.93556892,7189.00000000,12387.00000000,0.04687717,0.05513845,-0.00826128,0.85017210,0.89967407,5271.00000000,8720.00000000,0.02428382,0.03635321,-0.01206939,0.66799648,0.76349412
d1,bear,1,ichimoku_cloud_bear,6642.00000000,8675.00000000,0.23501957,0.26628242,-0.03126285,0.88259515,0.92993924,1570.00000000,2186.00000000,0.25859873,0.25114364,0.00745508,1.02968455,1.01706473,1083.00000000,1643.00000000,0.16158818,0.24467438,-0.08308620,0.66042135,0.76341314
d1,bear,1,mtf_sma_stack_bear,4243.00000000,11074.00000000,0.24204572,0.25681777,-0.01477205,0.94248043,0.95774072,802.00000000,2954.00000000,0.25685786,0.25355450,0.00330335,1.01302818,1.01021791,607.00000000,2119.00000000,0.16144975,0.22605002,-0.06460027,0.71422135,0.76275914
h4,bull,3,mtf_channel_upper,20722.00000000,58737.00000000,0.16344947,0.15950764,0.00394184,1.02471254,1.01815081,5427.00000000,14149.00000000,0.15054358,0.16969397,-0.01915039,0.88714748,0.91579897,4053.00000000,9938.00000000,0.09178386,0.13221976,-0.04043590,0.69417659,0.76165364
h4,bull,12,mtf_squeeze_release_up,631.00000000,78828.00000000,0.42947702,0.44298980,-0.01351278,0.96949641,0.96973131,206.00000000,19370.00000000,0.40776699,0.42524522,-0.01747823,0.95889846,0.95931338,186.00000000,13805.00000000,0.29032258,0.38247012,-0.09214754,0.75907258,0.76151167
h4,bear,12,mtf_horizontal_support_near,3732.00000000,75727.00000000,0.39308682,0.43114081,-0.03805399,0.91173651,0.91553187,702.00000000,18874.00000000,0.37321937,0.40961111,-0.03639173,0.91115541,0.91406762,463.00000000,13528.00000000,0.27861771,0.36908634,-0.09046863,0.75488492,0.76105826
h4,bull,6,mtf_horizontal_break_up,3383.00000000,76076.00000000,0.30682826,0.29181345,0.01501481,1.05145345,1.04915512,1005.00000000,18571.00000000,0.25472637,0.28485273,-0.03012636,0.89423882,0.89912070,679.00000000,13312.00000000,0.17525773,0.23317308,-0.05791534,0.75162079,0.76079148
d1,bear,20,sma200_bear,5740.00000000,9577.00000000,0.75278746,0.79670043,-0.04391297,0.94488145,0.96481010,1511.00000000,2245.00000000,0.77895433,0.75322940,0.02572494,1.03415286,1.02013685,852.00000000,1874.00000000,0.54929577,0.80096051,-0.25166474,0.68579632,0.76047754
d1,bear,20,price200_bear,6578.00000000,8739.00000000,0.75159623,0.80180799,-0.05021176,0.93737683,0.96328336,1507.00000000,2249.00000000,0.78699403,0.74788795,0.03910608,1.05228869,1.03066582,783.00000000,1943.00000000,0.54789272,0.79258878,-0.24469606,0.69126984,0.75853507
d1,bear,20,ema200_falling,6578.00000000,8739.00000000,0.75159623,0.80180799,-0.05021176,0.93737683,0.96328336,1507.00000000,2249.00000000,0.78699403,0.74788795,0.03910608,1.05228869,1.03066582,783.00000000,1943.00000000,0.54789272,0.79258878,-0.24469606,0.69126984,0.75853507
h4,bull,1,mtf_bb_bull,40918.00000000,38541.00000000,0.04870717,0.05106250,-0.00235533,0.95387350,0.97708232,11118.00000000,8458.00000000,0.04551178,0.06077087,-0.01525909,0.74890790,0.87346927,7710.00000000,6281.00000000,0.02412451,0.04123547,-0.01711096,0.58504274,0.75848555
h4,bull,1,mtf_sma20_bull,40918.00000000,38541.00000000,0.04870717,0.05106250,-0.00235533,0.95387350,0.97708232,11118.00000000,8458.00000000,0.04551178,0.06077087,-0.01525909,0.74890790,0.87346927,7710.00000000,6281.00000000,0.02412451,0.04123547,-0.01711096,0.58504274,0.75848555
h4,bear,24,mtf_rci_strong_bear,10711.00000000,68748.00000000,0.57510970,0.57094025,0.00416945,1.00730279,1.00631216,1544.00000000,18032.00000000,0.41515544,0.54691659,-0.13176115,0.75908364,0.77378681,1196.00000000,12795.00000000,0.37541806,0.50621336,-0.13079530,0.74162021,0.75837050
h4,bear,6,mtf_ichimoku_cloud_bear,34283.00000000,45176.00000000,0.26981303,0.30330264,-0.03348961,0.88958351,0.93408301,8241.00000000,11335.00000000,0.27848562,0.27825320,0.00023242,1.00083529,1.00048349,5612.00000000,8379.00000000,0.17872416,0.27437642,-0.09565225,0.65138310,0.75727733
d1,bear,5,span_model_bear,4699.00000000,10618.00000000,0.55373484,0.59483895,-0.04110412,0.93089875,0.95106038,960.00000000,2796.00000000,0.53750000,0.55257511,-0.01507511,0.97271845,0.97954876,691.00000000,2035.00000000,0.37626628,0.53906634,-0.16280006,0.69799625,0.75585990
h4,bull,6,mtf_channel_breakout_up,5630.00000000,73829.00000000,0.31154529,0.29099676,0.02054853,1.07061429,1.06528434,1436.00000000,18140.00000000,0.23816156,0.28687982,-0.04871826,0.83017884,0.84065105,1080.00000000,12911.00000000,0.17407407,0.23507087,-0.06099680,0.74051742,0.75565323
h4,bull,6,mtf_breakout_up20,5630.00000000,73829.00000000,0.31154529,0.29099676,0.02054853,1.07061429,1.06528434,1436.00000000,18140.00000000,0.23816156,0.28687982,-0.04871826,0.83017884,0.84065105,1080.00000000,12911.00000000,0.17407407,0.23507087,-0.06099680,0.74051742,0.75565323
h4,bull,1,engulf_bull,6251.00000000,73208.00000000,0.05647096,0.04928423,0.00718673,1.14582217,1.13282665,1475.00000000,18101.00000000,0.04271186,0.05287001,-0.01015814,0.80786568,0.81973280,1002.00000000,12989.00000000,0.02395210,0.03241204,-0.00845995,0.73898758,0.75306466
h4,bull,3,mtf_bb_upper,18441.00000000,61018.00000000,0.16127108,0.16031335,0.00095773,1.00597412,1.00458128,4714.00000000,14862.00000000,0.14849385,0.16942538,-0.02093153,0.87645575,0.90332989,3452.00000000,10539.00000000,0.09067207,0.13027801,-0.03960594,0.69598907,0.75242763
d1,bear,1,span_model_bear,4699.00000000,10618.00000000,0.23153863,0.26210209,-0.03056347,0.88339099,0.91616562,960.00000000,2796.00000000,0.27604167,0.24678112,0.02926055,1.11856884,1.08566754,691.00000000,2035.00000000,0.15918958,0.22948403,-0.07029445,0.69368479,0.75208110
d1,bull,1,rci_strong_bull,2537.00000000,12780.00000000,0.24517146,0.25539906,-0.01022760,0.95995444,0.96636420,539.00000000,3217.00000000,0.20037106,0.25893690,-0.05856584,0.77382196,0.79978076,479.00000000,2247.00000000,0.14822547,0.20783267,-0.05960720,0.71319621,0.75104578
d1,bear,20,rci_strong_bear,2087.00000000,13230.00000000,0.79348347,0.77815571,0.01532776,1.01969755,1.01696814,295.00000000,3461.00000000,0.71864407,0.76740826,-0.04876420,0.93645599,0.94115311,238.00000000,2488.00000000,0.54201681,0.73954984,-0.19753303,0.73290099,0.75040011
h4,bull,1,mtf_fib_above382,32877.00000000,46582.00000000,0.05268121,0.04785110,0.00483010,1.10094030,1.05680281,9972.00000000,9604.00000000,0.04803450,0.05633070,-0.00829620,0.85272330,0.92188559,6746.00000000,7245.00000000,0.02386599,0.03919945,-0.01533345,0.60883497,0.75035760
h4,bull,1,mtf_fib_fan_up,32877.00000000,46582.00000000,0.05268121,0.04785110,0.00483010,1.10094030,1.05680281,9972.00000000,9604.00000000,0.04803450,0.05633070,-0.00829620,0.85272330,0.92188559,6746.00000000,7245.00000000,0.02386599,0.03919945,-0.01533345,0.60883497,0.75035760
h4,bull,1,trend_bull,31203.00000000,48256.00000000,0.04813640,0.05095739,-0.00282100,0.94464009,0.96563241,8827.00000000,10749.00000000,0.04440920,0.05842404,-0.01401484,0.76011860,0.85230831,6052.00000000,7939.00000000,0.02379379,0.03791409,-0.01412031,0.62757102,0.74808736
d1,bear,10,rci_strong_bear,2087.00000000,13230.00000000,0.71873503,0.69108088,0.02765415,1.04001579,1.03437606,295.00000000,3461.00000000,0.60677966,0.67870558,-0.07192592,0.89402486,0.90152864,238.00000000,2488.00000000,0.46218487,0.63464630,-0.17246143,0.72825584,0.74595380
d1,bull,1,mtf_horizontal_resistance_near,737.00000000,14580.00000000,0.30393487,0.25116598,0.05276889,1.21009569,1.19798518,193.00000000,3563.00000000,0.30569948,0.24754420,0.05815528,1.23492886,1.22019899,136.00000000,2590.00000000,0.14705882,0.20000000,-0.05294118,0.73529412,0.74513449
h4,bull,1,mtf_elliott_impulse_bull,7320.00000000,72139.00000000,0.05000000,0.04983435,0.00016565,1.00332406,1.00301691,1853.00000000,17723.00000000,0.04479223,0.05286915,-0.00807692,0.84722804,0.85965948,1435.00000000,12556.00000000,0.02369338,0.03273335,-0.00903997,0.72382987,0.74493051
h4,bull,6,mtf_elliott_impulse_bull,7320.00000000,72139.00000000,0.29877049,0.29181164,0.00695885,1.02384706,1.02160274,1853.00000000,17723.00000000,0.23421479,0.28843875,-0.05422397,0.81200874,0.82671992,1435.00000000,12556.00000000,0.17142857,0.23709780,-0.06566923,0.72302894,0.74416914
h4,bull,6,mtf_retest_up,5618.00000000,73841.00000000,0.31114276,0.29103073,0.02011203,1.06910620,1.06390792,1424.00000000,18152.00000000,0.23876404,0.28680035,-0.04803631,0.83250959,0.84277767,1068.00000000,12923.00000000,0.17134831,0.23523950,-0.06389118,0.72839943,0.74382075
d1,bear,1,mtf_strong_close_bear,2372.00000000,12945.00000000,0.17116358,0.26767092,-0.09650734,0.63945526,0.67727008,515.00000000,3241.00000000,0.19805825,0.26319037,-0.06513212,0.75252848,0.77896000,413.00000000,2313.00000000,0.15738499,0.22135754,-0.06397256,0.71099898,0.74355542
d1,bear,10,span_model_bear,4699.00000000,10618.00000000,0.66822728,0.70663025,-0.03840297,0.94565338,0.96168724,960.00000000,2796.00000000,0.67812500,0.67131617,0.00680883,1.01014251,1.00753066,691.00000000,2035.00000000,0.46020260,0.67371007,-0.21350747,0.68308702,0.74275447
d1,bear,1,mtf_engulf_bear,814.00000000,14503.00000000,0.23341523,0.25380956,-0.02039432,0.91964714,0.92359110,204.00000000,3552.00000000,0.25980392,0.25394144,0.00586248,1.02308595,1.02180474,172.00000000,2554.00000000,0.15697674,0.21534847,-0.05837173,0.72894292,0.74162670
d1,bear,10,price200_bear,6578.00000000,8739.00000000,0.66114320,0.72021970,-0.05907650,0.91797434,0.95149210,1507.00000000,2249.00000000,0.67816855,0.66963095,0.00853760,1.01274971,1.00759536,783.00000000,1943.00000000,0.45721584,0.68502316,-0.22780732,0.66744581,0.73793391
d1,bear,10,ema200_falling,6578.00000000,8739.00000000,0.66114320,0.72021970,-0.05907650,0.91797434,0.95149210,1507.00000000,2249.00000000,0.67816855,0.66963095,0.00853760,1.01274971,1.00759536,783.00000000,1943.00000000,0.45721584,0.68502316,-0.22780732,0.66744581,0.73793391
h4,bear,24,mtf_horizontal_break_down,2238.00000000,77221.00000000,0.52680965,0.57279756,-0.04598790,0.91971351,0.92179798,391.00000000,19185.00000000,0.46803069,0.53792025,-0.06988956,0.87007450,0.87233827,293.00000000,13698.00000000,0.36518771,0.49780990,-0.13262219,0.73358869,0.73770449
h4,bear,6,mtf_horizontal_break_down,2238.00000000,77221.00000000,0.28060769,0.28909235,-0.00848466,0.97065069,0.97145373,391.00000000,19185.00000000,0.32992327,0.27729997,0.05262330,1.18977030,1.18527767,293.00000000,13698.00000000,0.17406143,0.23733392,-0.06327248,0.73340311,0.73752075
h4,bull,1,mtf_channel_mid_bull,41390.00000000,38069.00000000,0.04986712,0.04983057,0.00003655,1.00073342,1.00035125,11288.00000000,8288.00000000,0.04606662,0.06032819,-0.01426157,0.76360028,0.88411779,7896.00000000,6095.00000000,0.02342958,0.04265792,-0.01922833,0.54924353,0.73663667
h4,bull,3,mtf_hh20,10686.00000000,68773.00000000,0.16666667,0.15958298,0.00708369,1.04438876,1.03819118,2648.00000000,16928.00000000,0.15596677,0.16570180,-0.00973503,0.94124971,0.94878976,1986.00000000,12005.00000000,0.08862034,0.12578092,-0.03716058,0.70456107,0.73540167
